"","parameter","mean","sd","2.5%","50%","97.5%","overlap0","f","Rhat","n.eff"
"1239","KnC[1,29]",70.734,7.125,57.566,70.315,85.573,FALSE,1,1,3000
"1240","KnC[2,29]",28.838,2.941,23.435,28.699,34.975,FALSE,1,1,3000
"1241","KnC[3,29]",89.698,8.995,73.705,89.143,108.501,FALSE,1,1.001,2399
"1242","KnC[4,29]",70.479,7.118,57.102,70.171,85.047,FALSE,1,1.001,2972
"1243","KnC[1,30]",99.897,9.901,81.354,99.535,120.576,FALSE,1,1,3000
"1244","KnC[2,30]",17.77,1.774,14.589,17.649,21.459,FALSE,1,1,3000
"1245","KnC[3,30]",69.306,6.917,56.75,68.957,83.874,FALSE,1,1,3000
"1246","KnC[4,30]",67.656,6.735,55.4,67.315,81.429,FALSE,1,1.001,3000
"1247","KnC[1,31]",61.016,6.021,50.133,60.611,73.594,FALSE,1,1,3000
"1248","KnC[2,31]",21.001,2.1,17.134,20.906,25.531,FALSE,1,1,3000
"1249","KnC[3,31]",65.151,6.722,53.145,64.71,79.561,FALSE,1,1,3000
"1250","KnC[4,31]",68.854,6.823,56.527,68.549,83.23,FALSE,1,1.001,2629
"1251","KnC[1,32]",47.42,4.803,38.863,47.153,57.705,FALSE,1,1,3000
"1252","KnC[2,32]",11.67,1.176,9.568,11.606,14.066,FALSE,1,1,2805
"1253","KnC[3,32]",51.109,5.256,41.765,50.792,62.459,FALSE,1,1,3000
"1254","KnC[4,32]",40.371,4.011,33.057,40.208,49.017,FALSE,1,1,3000
"1255","KnC[1,33]",73.901,7.315,60.738,73.461,88.519,FALSE,1,1.001,3000
"1256","KnC[2,33]",13.195,1.301,10.846,13.136,15.938,FALSE,1,1.001,3000
"1257","KnC[3,33]",75.923,7.655,61.85,75.435,91.08,FALSE,1,1,3000
"1258","KnC[4,33]",55.316,5.507,45.422,55.008,66.85,FALSE,1,1,3000
"1259","KnC[1,34]",74.354,7.367,60.565,74.065,89.515,FALSE,1,1.002,1998
"1260","KnC[2,34]",11.845,1.201,9.629,11.769,14.486,FALSE,1,1.001,2149
"1261","KnC[3,34]",82.915,8.213,68.116,82.648,100.236,FALSE,1,1.001,3000
"1262","KnC[4,34]",77.078,7.898,62.207,76.65,93.196,FALSE,1,1,3000
"1263","KnC[1,35]",57.471,5.488,47.396,57.321,68.97,FALSE,1,1,3000
"1264","KnC[2,35]",14.24,1.428,11.543,14.161,17.146,FALSE,1,1,3000
"1265","KnC[3,35]",43.25,4.264,35.432,43.049,52.177,FALSE,1,1.001,3000
"1266","KnC[4,35]",17.729,1.787,14.538,17.61,21.528,FALSE,1,1,3000
"1267","KnC[1,36]",56.861,5.613,46.541,56.582,68.761,FALSE,1,1.001,3000
"1268","KnC[2,36]",17.342,1.731,14.268,17.226,20.987,FALSE,1,1.001,1868
"1269","KnC[3,36]",49.741,5.087,40.64,49.424,60.4,FALSE,1,1,3000
"1270","KnC[4,36]",20.1,2.019,16.468,19.994,24.289,FALSE,1,1.002,1217
"1271","KnC[1,37]",61.584,6.187,50.568,61.302,74.633,FALSE,1,1,3000
"1272","KnC[2,37]",15.739,1.565,12.909,15.673,19.024,FALSE,1,1.001,1897
"1273","KnC[3,37]",54.898,5.559,44.813,54.587,66.607,FALSE,1,1,3000
"1274","KnC[4,37]",21.243,2.155,17.35,21.16,25.72,FALSE,1,1,3000
"1275","KnC[1,38]",64.867,6.365,52.888,64.661,78.111,FALSE,1,1.001,1593
"1276","KnC[2,38]",16.943,1.65,13.913,16.842,20.43,FALSE,1,1.001,2871
"1277","KnC[3,38]",65.128,6.58,53.332,64.708,79.353,FALSE,1,1.001,1290
"1278","KnC[4,38]",24.266,2.456,19.856,24.144,29.355,FALSE,1,1.002,3000
"1279","KnC[1,39]",30.854,3.029,25.237,30.705,37.435,FALSE,1,1,3000
"1280","KnC[2,39]",17.791,1.817,14.5,17.712,21.575,FALSE,1,1.002,1410
"1281","KnC[3,39]",98.094,9.668,80.295,97.634,118.74,FALSE,1,1.001,2021
"1282","KnC[4,39]",28.36,2.727,23.345,28.244,33.964,FALSE,1,1.002,1318
"1283","KnC[1,40]",31.909,3.228,26.132,31.711,38.635,FALSE,1,1.001,1209
"1284","KnC[2,40]",18.796,1.865,15.491,18.693,22.684,FALSE,1,1,3000
"1285","KnC[3,40]",57.28,5.701,46.535,57.103,68.951,FALSE,1,1,3000
"1286","KnC[4,40]",79.166,7.861,65.042,78.891,96.224,FALSE,1,1,3000
"1287","KnC[1,41]",31.009,3.19,25.177,30.843,37.665,FALSE,1,1,3000
"1288","KnC[2,41]",17.875,1.798,14.63,17.78,21.651,FALSE,1,1.001,1766
"1289","KnC[3,41]",37.6,3.764,31.065,37.351,45.858,FALSE,1,1,3000
"1290","KnC[4,41]",19.287,1.958,15.739,19.185,23.314,FALSE,1,1,3000
"1291","KnC[1,42]",45.022,4.484,36.887,44.87,54.433,FALSE,1,1,3000
"1292","KnC[2,42]",19.894,1.982,16.278,19.748,24.085,FALSE,1,1,2279
"1293","KnC[3,42]",31.476,3.12,25.822,31.271,38.162,FALSE,1,1,3000
"1294","KnC[4,42]",11.092,1.117,9.075,11.037,13.422,FALSE,1,1,3000
"1295","KnC[1,43]",37.869,3.709,31.176,37.577,45.71,FALSE,1,1,3000
"1296","KnC[2,43]",12.239,1.233,10.093,12.185,14.836,FALSE,1,1,3000
"1297","KnC[3,43]",30.725,3.046,25.144,30.539,37.163,FALSE,1,1.001,1288
"1298","KnC[4,43]",15.057,1.522,12.299,15.008,18.214,FALSE,1,1,3000
"1299","By[1,1]",18.56,11.727,5.186,15.557,49.324,FALSE,1,1,3000
"1300","By[2,1]",7.966,5.899,1.81,6.335,23.218,FALSE,1,1,3000
"1301","By[3,1]",11.086,4.955,4.322,10.064,23.578,FALSE,1,1.002,3000
"1302","By[4,1]",3.33,1.932,1.007,2.88,8.47,FALSE,1,1,3000
"1303","By[1,2]",18.261,11.882,5.303,15.125,49.129,FALSE,1,1,2992
"1304","By[2,2]",8.308,6.086,1.825,6.857,24.223,FALSE,1,1.004,3000
"1305","By[3,2]",12.09,5.437,4.638,11.024,25.148,FALSE,1,1.001,2148
"1306","By[4,2]",3.217,1.92,0.94,2.772,8.34,FALSE,1,1,3000
"1307","By[1,3]",13.611,8.54,3.725,11.451,35.564,FALSE,1,1,3000
"1308","By[2,3]",8.08,5.829,1.737,6.527,23.823,FALSE,1,1.002,2664
"1309","By[3,3]",13.627,6.225,5.338,12.369,29.266,FALSE,1,1.001,3000
"1310","By[4,3]",3.973,2.378,1.174,3.414,9.955,FALSE,1,1.004,2965
"1311","By[1,4]",15.773,9.875,4.299,13.516,42.143,FALSE,1,1.004,1090
"1312","By[2,4]",5.228,3.85,1.149,4.193,15.449,FALSE,1,1.001,3000
"1313","By[3,4]",29.355,13.422,11.145,26.629,63.179,FALSE,1,1.001,3000
"1314","By[4,4]",7.789,4.981,2.273,6.458,21.035,FALSE,1,1.001,2533
"1315","By[1,5]",16.788,10.857,4.679,14.222,44.488,FALSE,1,1.002,3000
"1316","By[2,5]",12.296,9.238,2.683,9.922,37.454,FALSE,1,1.003,3000
"1317","By[3,5]",31.327,14.555,12.145,28.339,67.373,FALSE,1,1,3000
"1318","By[4,5]",11.328,6.766,3.221,9.604,29.236,FALSE,1,1.003,1211
"1319","By[1,6]",14,8.554,3.728,11.932,35.522,FALSE,1,1,2422
"1320","By[2,6]",12.142,9.031,2.711,9.763,37.08,FALSE,1,1.005,1588
"1321","By[3,6]",58.273,27.079,22.447,52.68,122.38,FALSE,1,1.001,1864
"1322","By[4,6]",11.985,7.097,3.487,10.367,30.503,FALSE,1,1,3000
"1323","By[1,7]",26.561,16.007,7.264,22.808,68.153,FALSE,1,1.001,3000
"1324","By[2,7]",24.733,18.707,5.284,19.648,73.763,FALSE,1,1.003,3000
"1325","By[3,7]",55.225,24.74,21.93,50.67,116.878,FALSE,1,1.002,1125
"1326","By[4,7]",20.151,12.019,5.93,17.013,50.04,FALSE,1,1.001,1863
"1327","By[1,8]",11.966,7.939,3.302,9.975,31.256,FALSE,1,1.001,1927
"1328","By[2,8]",18.552,14.478,3.906,14.539,55.527,FALSE,1,1.002,3000
"1329","By[3,8]",65.656,28.896,26.38,59.893,141.441,FALSE,1,1.001,2420
"1330","By[4,8]",22.361,13.01,6.539,19.489,55.121,FALSE,1,1,3000
"1331","By[1,9]",24.356,16.194,6.313,20.377,63.012,FALSE,1,1.004,1825
"1332","By[2,9]",25.596,20.378,5.378,20.192,79.695,FALSE,1,1.002,3000
"1333","By[3,9]",81.371,36.859,31.546,74.574,174.601,FALSE,1,1,3000
"1334","By[4,9]",22.93,13.959,6.592,19.681,58.134,FALSE,1,1.002,1888
"1335","By[1,10]",26.282,16.809,6.9,22.335,70.292,FALSE,1,1.001,3000
"1336","By[2,10]",23.899,17.466,5.328,19.02,71.996,FALSE,1,1.009,717
"1337","By[3,10]",73.904,33.564,29.736,67.022,157.06,FALSE,1,1.001,3000
"1338","By[4,10]",28.237,17.272,7.795,24.129,71.643,FALSE,1,1,3000
"1339","By[1,11]",30.905,20.364,8.411,26.099,81.964,FALSE,1,1.006,3000
"1340","By[2,11]",25.525,18.911,5.427,20.667,78.189,FALSE,1,1.003,1220
"1341","By[3,11]",82.693,37.414,32.141,75.609,176.435,FALSE,1,1,3000
"1342","By[4,11]",39.404,23.925,11.142,33.513,102.18,FALSE,1,1,3000
"1343","By[1,12]",30.917,19.727,8.507,25.947,78.339,FALSE,1,1.001,3000
"1344","By[2,12]",23.536,17.724,5.157,18.862,71.343,FALSE,1,1.002,3000
"1345","By[3,12]",53.89,24.183,21.923,49.049,113.294,FALSE,1,1.002,3000
"1346","By[4,12]",29.294,17.756,8.383,25.105,73.312,FALSE,1,1,2852
"1347","By[1,13]",34.864,21.987,9.796,29.694,89.042,FALSE,1,1.007,743
"1348","By[2,13]",22.212,16.367,4.633,17.664,68.545,FALSE,1,1.002,1197
"1349","By[3,13]",62.616,28.367,24.409,57.291,132.95,FALSE,1,1.001,1323
"1350","By[4,13]",34.788,20.398,10.09,30.165,86.213,FALSE,1,1,3000
"1351","By[1,14]",30.72,19.511,8.432,25.819,80.764,FALSE,1,1.002,3000
"1352","By[2,14]",24.959,19.707,5.257,19.929,74.121,FALSE,1,1.002,3000
"1353","By[3,14]",81.005,37.163,32.092,73.114,174.601,FALSE,1,1,3000
"1354","By[4,14]",61.836,36.415,18.175,53.411,157.458,FALSE,1,1.001,3000
"1355","By[1,15]",34.268,22.042,8.609,28.774,90.147,FALSE,1,1,3000
"1356","By[2,15]",28.789,20.159,6.156,23.712,81.699,FALSE,1,1,3000
"1357","By[3,15]",97.053,43.236,37.951,87.96,205.25,FALSE,1,1,3000
"1358","By[4,15]",50.44,30.045,15.047,43.283,126.508,FALSE,1,1,3000
"1359","By[1,16]",19.616,12.84,5.234,16.337,52.817,FALSE,1,1.005,3000
"1360","By[2,16]",30.328,21.705,6.893,24.526,86.123,FALSE,1,1.003,1290
"1361","By[3,16]",63.809,28.776,24.689,58.075,134.086,FALSE,1,1,3000
"1362","By[4,16]",15.938,9.734,4.446,13.613,40.591,FALSE,1,1,3000
"1363","By[1,17]",29.273,18.613,7.807,24.679,76.787,FALSE,1,1.004,1826
"1364","By[2,17]",50.315,38.496,11.568,39.692,144.099,FALSE,1,1.005,3000
"1365","By[3,17]",84.443,39.148,32.453,76.63,181.465,FALSE,1,1.004,1562
"1366","By[4,17]",27.069,16.184,7.996,22.972,69.211,FALSE,1,1.001,3000
"1367","By[1,18]",50.998,33.116,13.839,43.284,138.876,FALSE,1,1.001,3000
"1368","By[2,18]",27.639,20.139,6.056,22.814,82.303,FALSE,1,1.007,2299
"1369","By[3,18]",66.56,30.849,26.144,60.575,138.86,FALSE,1,1.002,877
"1370","By[4,18]",22.18,13.723,6.327,18.818,59.735,FALSE,1,1,3000
"1371","By[1,19]",90.49,27.668,47.978,86.897,156.203,FALSE,1,1,3000
"1372","By[2,19]",42.564,14.765,20.631,39.973,77.76,FALSE,1,1.002,2924
"1373","By[3,19]",206.602,77.574,95.906,194.152,394.853,FALSE,1,1,3000
"1374","By[4,19]",38.403,10.434,22.4,36.878,62.884,FALSE,1,1,3000
"1375","By[1,20]",28.356,11.156,12.538,26.278,55.116,FALSE,1,1.001,3000
"1376","By[2,20]",11.122,4.66,4.652,10.253,22.709,FALSE,1,1,3000
"1377","By[3,20]",85.446,39.872,32.621,77.168,187.186,FALSE,1,1.001,3000
"1378","By[4,20]",24.553,7.621,13.002,23.547,42.08,FALSE,1,1.003,1919
"1379","By[1,21]",24.64,7.477,13.029,23.521,41.816,FALSE,1,1.001,3000
"1380","By[2,21]",6.521,3.271,2.23,5.844,14.923,FALSE,1,1.002,3000
"1381","By[3,21]",23.685,6.535,13.499,22.884,39.375,FALSE,1,1.001,1612
"1382","By[4,21]",41.104,17.161,16.916,38.051,82.703,FALSE,1,1,3000
"1383","By[1,22]",23.803,10.213,9.94,21.922,48.459,FALSE,1,1.001,3000
"1384","By[2,22]",11.185,7.719,3.112,9.297,30.059,FALSE,1,1.004,3000
"1385","By[3,22]",41.747,9.966,25.387,40.643,63.996,FALSE,1,1.001,1994
"1386","By[4,22]",24.572,8.765,11.605,23.208,45.94,FALSE,1,1.001,3000
"1387","By[1,23]",5.427,2.278,2.372,4.997,11.148,FALSE,1,1.001,1311
"1388","By[2,23]",10.91,5.552,3.869,9.685,24.601,FALSE,1,1.001,1912
"1389","By[3,23]",31.111,10.387,15.406,29.559,55.402,FALSE,1,1,2410
"1390","By[4,23]",22.459,5.837,13.089,21.691,36.064,FALSE,1,1,3000
"1391","By[1,24]",17.63,6.639,8.044,16.467,33.696,FALSE,1,1.004,919
"1392","By[2,24]",22.711,10.645,8.769,20.511,49.939,FALSE,1,1.001,1414
"1393","By[3,24]",31.617,10.551,15.888,30.069,56.027,FALSE,1,1.001,3000
"1394","By[4,24]",21.668,6.319,12.138,20.819,36.719,FALSE,1,1,3000
"1395","By[1,25]",32.301,11.478,15.761,30.283,60.422,FALSE,1,1.001,3000
"1396","By[2,25]",19.696,14.086,4.525,15.986,55.667,FALSE,1,1.002,1899
"1397","By[3,25]",103.061,46.502,40.169,93.462,216.204,FALSE,1,1,3000
"1398","By[4,25]",39.835,16.204,17.325,37.055,79.412,FALSE,1,1.001,2431
"1399","By[1,26]",36.374,14.055,15.871,33.905,69.552,FALSE,1,1.001,3000
"1400","By[2,26]",28.822,12.964,11.074,26.341,61.662,FALSE,1,1.003,1018
"1401","By[3,26]",69.216,17.608,40.837,67.167,110.381,FALSE,1,1,3000
"1402","By[4,26]",38.727,9.664,23.537,37.465,61.36,FALSE,1,1,3000
"1403","By[1,27]",15.581,5.839,7.189,14.641,29.689,FALSE,1,1.004,1055
"1404","By[2,27]",61.842,37.674,17.948,53.63,155.065,FALSE,1,1.002,3000
"1405","By[3,27]",92.273,21.785,56.887,89.999,141.777,FALSE,1,1.001,1214
"1406","By[4,27]",34.828,10.464,18.927,33.232,59.588,FALSE,1,1,2736
"1407","By[1,28]",45.765,27.911,12.105,39.425,118.567,FALSE,1,1.001,3000
"1408","By[2,28]",30.714,19.711,8.577,25.867,81.018,FALSE,1,1,3000
"1409","By[3,28]",139.464,53.692,64.591,129.167,270.655,FALSE,1,1.002,2198
"1410","By[4,28]",43.183,15.92,20.522,40.203,82.083,FALSE,1,1.001,2018
"1411","By[1,29]",69.002,28.175,29.843,63.887,137.927,FALSE,1,1.001,2206
"1412","By[2,29]",18.591,11.153,5.294,15.844,47.496,FALSE,1,1.002,3000
"1413","By[3,29]",73.268,24.373,37.108,69.25,130.237,FALSE,1,1.001,2779
"1414","By[4,29]",16.362,3.741,10.268,15.958,25.1,FALSE,1,1.001,3000
"1415","By[1,30]",99.455,45.045,38.538,89.613,210.584,FALSE,1,1,3000
"1416","By[2,30]",11.667,5.082,4.784,10.641,23.946,FALSE,1,1,3000
"1417","By[3,30]",52.861,14.918,29.846,50.945,88.561,FALSE,1,1.001,3000
"1418","By[4,30]",26.996,8.539,14.174,25.721,47.193,FALSE,1,1.002,1033
"1419","By[1,31]",53.883,22.703,22.553,49.407,108.705,FALSE,1,1.004,3000
"1420","By[2,31]",8.437,3.83,3.167,7.639,18.347,FALSE,1,1.004,781
"1421","By[3,31]",64.96,19.863,35.226,61.982,113.06,FALSE,1,1.002,1418
"1422","By[4,31]",35.935,9.362,21.24,34.803,57.761,FALSE,1,1,3000
"1423","By[1,32]",20.876,8.157,9.389,19.514,40.625,FALSE,1,1,3000
"1424","By[2,32]",4.649,2.156,1.735,4.22,9.964,FALSE,1,1,3000
"1425","By[3,32]",18.517,8.367,7.548,16.771,39.002,FALSE,1,1.001,3000
"1426","By[4,32]",5.82,1.601,3.304,5.642,9.591,FALSE,1,1,3000
"1427","By[1,33]",15.433,7.163,5.76,14.079,33.262,FALSE,1,1,3000
"1428","By[2,33]",2.383,1.288,0.811,2.092,5.532,FALSE,1,1.003,3000
"1429","By[3,33]",14.342,4.392,7.839,13.728,24.36,FALSE,1,1,3000
"1430","By[4,33]",3.303,1.172,1.583,3.087,6.166,FALSE,1,1,3000
"1431","By[1,34]",22.563,10.173,9.22,20.579,48.12,FALSE,1,1,3000
"1432","By[2,34]",14.716,7.736,4.75,13.086,34.093,FALSE,1,1,2638
"1433","By[3,34]",13.644,3.588,7.914,13.205,21.638,FALSE,1,1.002,2137
"1434","By[4,34]",4.653,1.267,2.683,4.475,7.597,FALSE,1,1,3000
"1435","By[1,35]",13.103,5.249,5.672,12.114,25.902,FALSE,1,1.001,3000
"1436","By[2,35]",4.861,2.289,1.879,4.357,10.693,FALSE,1,1.002,1643
"1437","By[3,35]",23.347,7.732,11.697,22.239,42.18,FALSE,1,1.002,1461
"1438","By[4,35]",10.125,2.234,6.422,9.886,15.337,FALSE,1,1,3000
"1439","By[1,36]",23.024,8.183,11.026,21.871,42.377,FALSE,1,1,2729
"1440","By[2,36]",4.097,1.415,1.947,3.9,7.416,FALSE,1,1.001,3000
"1441","By[3,36]",12.872,3.541,7.26,12.438,21.113,FALSE,1,1,3000
"1442","By[4,36]",7.517,1.741,4.674,7.304,11.476,FALSE,1,1.002,1874
"1443","By[1,37]",19.962,8.291,8.476,18.525,39.773,FALSE,1,1.001,3000
"1444","By[2,37]",11.618,8.379,2.849,9.62,32.56,FALSE,1,1.012,1123
"1445","By[3,37]",19.504,6.448,9.836,18.407,34.892,FALSE,1,1.001,1845
"1446","By[4,37]",12.757,7.529,3.654,11.231,32.745,FALSE,1,1,3000
"1447","By[1,38]",70.223,23.249,35.053,66.565,124.674,FALSE,1,1,3000
"1448","By[2,38]",1.678,1.027,0.479,1.443,4.406,FALSE,1,1.001,2412
"1449","By[3,38]",11.335,3.911,5.507,10.752,20.461,FALSE,1,1,3000
"1450","By[4,38]",5.336,1.474,3.008,5.144,8.661,FALSE,1,1.002,3000
"1451","By[1,39]",81.102,46.722,25.233,70.327,196.758,FALSE,1,1.002,2900
"1452","By[2,39]",8.282,4.369,2.804,7.366,19.805,FALSE,1,1,2742
"1453","By[3,39]",23.125,4.66,15.418,22.683,33.418,FALSE,1,1,3000
"1454","By[4,39]",8.95,3.798,3.834,8.253,18.112,FALSE,1,1,3000
"1455","By[1,40]",35.478,16.36,13.128,32.033,77.921,FALSE,1,1.004,1020
"1456","By[2,40]",12.124,4.879,5.456,11.25,24.331,FALSE,1,1,3000
"1457","By[3,40]",20.939,6.123,11.587,19.995,35.368,FALSE,1,1.001,1663
"1458","By[4,40]",6.767,1.693,4.048,6.546,10.656,FALSE,1,1.001,1755
"1459","By[1,41]",18.977,8.158,7.621,17.432,38.631,FALSE,1,1,3000
"1460","By[2,41]",3.131,0.933,1.663,3.012,5.251,FALSE,1,1,3000
"1461","By[3,41]",28.479,12.914,11.575,25.934,61.219,FALSE,1,1.001,1886
"1462","By[4,41]",7.579,2.087,4.296,7.318,12.435,FALSE,1,1,2496
"1463","By[1,42]",69.656,33.367,25.685,62.416,152.938,FALSE,1,1,3000
"1464","By[2,42]",10.591,5.597,3.52,9.364,24.243,FALSE,1,1.001,3000
"1465","By[3,42]",22.232,6.147,12.414,21.529,36.507,FALSE,1,1,2750
"1466","By[4,42]",12.814,4.318,6.281,12.19,23.122,FALSE,1,1,3000
"1467","By[1,43]",68.958,66.508,9.06,49.001,243.478,FALSE,1,1.008,1185
"1468","By[2,43]",9.074,9.074,1.274,6.38,33.55,FALSE,1,1.003,1451
"1469","By[3,43]",28.202,27.342,3.962,20.088,101.705,FALSE,1,1.005,3000
"1470","By[4,43]",11.159,11.255,1.537,7.939,41.247,FALSE,1,1.003,3000
"1471","Bseo[1]",30906.363,5315.134,21758.349,30472.693,42884.186,FALSE,1,1.001,3000
"1472","Bseo[2]",30953.078,5205.906,21887.161,30489.877,42655.525,FALSE,1,1.002,2374
"1473","Bseo[3]",30959.32,5062.236,22145.804,30501.176,42218.578,FALSE,1,1.001,2055
"1474","Bseo[4]",30944.972,4942.175,22402.444,30596.566,41977.392,FALSE,1,1.002,1729
"1475","Bseo[5]",30873.655,4735.743,22574.314,30549.682,41362.65,FALSE,1,1.001,3000
"1476","Bseo[6]",30563.808,4580.639,22394.175,30181.088,40941.877,FALSE,1,1,3000
"1477","Bseo[7]",30141.004,4413.893,22196.645,29793.052,39675.089,FALSE,1,1,3000
"1478","Bseo[8]",29708.17,4204.48,22090.606,29372.698,38571.267,FALSE,1,1,3000
"1479","Bseo[9]",29011.653,4055,21738.483,28706.162,37585.774,FALSE,1,1,3000
"1480","Bseo[10]",28335.137,3880.095,21394.267,28087.008,36486.799,FALSE,1,1,3000
"1481","Bseo[11]",27933.934,3649.242,21240.423,27717.701,35652.661,FALSE,1,1,3000
"1482","Bseo[12]",27570.792,3453.496,21444.677,27378.845,34877.737,FALSE,1,1,3000
"1483","Bseo[13]",27108.614,3206.069,21366.207,26928.493,33910.169,FALSE,1,1,3000
"1484","Bseo[14]",26686.577,2990.517,21348.734,26512.044,33170.341,FALSE,1,1,3000
"1485","Bseo[15]",26161.658,2703.494,21378.841,25930.545,32037.95,FALSE,1,1,3000
"1486","Bseo[16]",25846.721,2596.745,21150.378,25713.917,31376.593,FALSE,1,1.001,3000
"1487","Bseo[17]",25704.22,2473.697,21208.021,25548.151,30941.62,FALSE,1,1.001,3000
"1488","Bseo[18]",25372.225,2321.898,21017.01,25230.774,30294.548,FALSE,1,1,3000
"1489","Bseo[19]",25130.202,2219.279,20949.774,25030.216,29791.981,FALSE,1,1.001,3000
"1490","Bseo[20]",24057.999,2050.251,20257.029,24027.284,28361.213,FALSE,1,1,3000
"1491","Bseo[21]",23257.148,1970.63,19607.916,23198.988,27384.469,FALSE,1,1,3000
"1492","Bseo[22]",22451.689,1891.076,18914.203,22387.299,26263.035,FALSE,1,1,3000
"1493","Bseo[23]",21831.62,1825.173,18330.621,21775.111,25563.013,FALSE,1,1,3000
"1494","Bseo[24]",21496.312,1788.628,18056.137,21448.223,25255.119,FALSE,1,1,3000
"1495","Bseo[25]",20988.224,1721.759,17699.984,20935.763,24563.465,FALSE,1,1,3000
"1496","Bseo[26]",20219.763,1621.254,17135.118,20185.463,23498.345,FALSE,1,1,3000
"1497","Bseo[27]",19254.302,1552.247,16281.346,19224.113,22347.79,FALSE,1,1,3000
"1498","Bseo[28]",18273.429,1459.275,15428.79,18244.657,21110.312,FALSE,1,1,3000
"1499","Bseo[29]",17584.596,1403.794,14905.062,17564.981,20380.81,FALSE,1,1,3000
"1500","Bseo[30]",17284.704,1355.525,14682.284,17269.861,20030.861,FALSE,1,1,3000
"1501","Bseo[31]",16803.795,1298.653,14392.261,16779.334,19497.262,FALSE,1,1,3000
"1502","Bseo[32]",16295.03,1238.317,13931.475,16278.806,18789.846,FALSE,1,1,3000
"1503","Bseo[33]",16026.034,1170.566,13837.594,15980.756,18444.061,FALSE,1,1,3000
"1504","Bseo[34]",15995.047,1165.077,13784.962,15972.065,18371.412,FALSE,1,1,3000
"1505","Bseo[35]",16212.34,1156.307,14052.665,16193.698,18605.329,FALSE,1,1,3000
"1506","Bseo[36]",16324.889,1103.701,14231.209,16282.143,18583.774,FALSE,1,1,3000
"1507","Bseo[37]",16520.594,1069.038,14587.842,16490.548,18688.087,FALSE,1,1,3000
"1508","Bseo[38]",16677.237,1066.174,14685.457,16639.545,18875.173,FALSE,1,1,3000
"1509","Bseo[39]",17003.589,1048.812,15013.902,16957.537,19201.002,FALSE,1,1.001,3000
"1510","Bseo[40]",17341.322,1176.12,15194.933,17301.323,19776.814,FALSE,1,1.001,1954
"1511","Bseo[41]",17758.067,1284.435,15396.796,17697.496,20429.117,FALSE,1,1.001,1719
"1512","Bseo[42]",17916.913,1449.626,15297.589,17816.141,20963.336,FALSE,1,1.001,1155
"1513","Bseo[43]",17929.618,1600,15068.772,17833.311,21395.172,FALSE,1,1.002,891
"1514","Bseo[44]",17958.473,1826.43,14741.122,17848.24,21884.892,FALSE,1,1.002,947
"1515","Bseo[45]",17980.75,2055.223,14450.333,17808.782,22470.693,FALSE,1,1.002,859
"1516","Bseo[46]",17976.887,2240.407,14062.238,17822.271,22858.626,FALSE,1,1.002,756
"1517","Bseo[47]",17991.684,2409.665,13787.789,17782.069,23206.542,FALSE,1,1.002,879
"1518","Bseo[48]",17980.517,2605.226,13490.338,17766.733,23599.434,FALSE,1,1.001,1283
"1519","Bseo[49]",18001.702,2759.636,13243.333,17765.437,23949.622,FALSE,1,1.001,2023
"1520","Bseo[50]",18010.32,2916.234,13111.83,17734.857,24502.343,FALSE,1,1.001,1720
"1521","Bseo[51]",18038.497,3099.726,12733.313,17726.249,24999.905,FALSE,1,1.001,1802
"1522","Bseo[52]",18065.396,3268.254,12517.183,17756.683,25376.089,FALSE,1,1.001,1838
"1523","Bseo[53]",18087.903,3407.336,12345.6,17729.01,25441.614,FALSE,1,1.001,2066
"1524","Bseo[54]",18091.358,3553.498,12153.308,17678.955,25843.722,FALSE,1,1.001,2322
"1525","Bseo[55]",18075.256,3652.564,11877.922,17708.142,26178.562,FALSE,1,1.001,2176
"1526","Bseo[56]",18112.522,3778.105,11687.235,17670.992,26495.358,FALSE,1,1.001,1953
"1527","Bseo[57]",18095.174,3911.717,11492.164,17662.278,26924.913,FALSE,1,1.001,1503
"1528","Bseo[58]",18074.083,4047.049,11331.239,17634.57,27035.491,FALSE,1,1.001,2114
"1529","Bseo[59]",18074.185,4210.923,11066.403,17631.307,27138.191,FALSE,1,1.001,1822
"1530","Bseo[60]",18055.071,4338.8,10858.995,17616.948,27993.483,FALSE,1,1.001,1940
"1531","Bseo[61]",18063.872,4487.68,10621.314,17523.378,28361.486,FALSE,1,1,3000
"1532","Bseo[62]",18073.588,4609.093,10545.226,17499.304,28659.557,FALSE,1,1,3000
"1533","Bseo[63]",18079.681,4747.143,10326.109,17535.356,28771.366,FALSE,1,1,3000
"1534","Bseo[64]",18092.972,4908.683,10244.161,17371.735,29251.464,FALSE,1,1,3000
"1535","Bseo[65]",18112.121,5054.709,10009.156,17368.576,29645.346,FALSE,1,1,3000
"1536","Bseo[66]",18114.374,5164.289,9893.913,17365.4,29619.38,FALSE,1,1,3000
"1537","Bseo[67]",18104.239,5278.909,9712.101,17399.797,29842.76,FALSE,1,1,3000
"1538","Bseo[68]",18109.219,5380.589,9503.354,17379.148,30063.697,FALSE,1,1,3000
"1539","Bseo[69]",18088.421,5480.365,9418.718,17265.966,30213.494,FALSE,1,1.001,3000
"1540","Bseo[70]",18060.261,5553.907,9194.59,17350.351,30252.699,FALSE,1,1.001,3000
"1541","Bseo[71]",18068.112,5679.954,9042.693,17346.546,30583.775,FALSE,1,1.001,3000
"1542","Bseo[72]",18045.97,5762.956,8932.173,17319.753,31298.31,FALSE,1,1.001,3000
