year,mgmt_area,fishery,fishery_type,gear,whole_pounds
2019,NSEO,S15B,Salmon Incidental,troll/salmon,28
2019,NSEI,S15B,Salmon Incidental,troll/salmon,56.84
2019,SSEI,S15B,Salmon Incidental,troll/salmon,5.2
2019,CSEO,S05B,Salmon Incidental,troll/salmon,25
2019,NSEI,S05B,Salmon Incidental,troll/salmon,49
2019,CSEO,S15B,Salmon Incidental,troll/salmon,1308.5511
2019,EYKT,S15B,Salmon Incidental,troll/salmon,374
2019,NSEI,S15B,Salmon Incidental,troll/salmon,23
2019,NSEO,S15B,Salmon Incidental,troll/salmon,175.59
2019,CSEO,S15B,Salmon Incidental,troll/salmon,2
2019,NSEI,S05B,Salmon Incidental,troll/salmon,20.41
2019,CSEO,S15B,Salmon Incidental,troll/salmon,74.1429
2020,SSEO,S15B,Salmon Incidental,troll/salmon,31.6327
2020,NSEI,S05B,Salmon Incidental,troll/salmon,11
2020,NSEO,S05B,Salmon Incidental,troll/salmon,22
2020,CSEO,S15B,Salmon Incidental,troll/salmon,642.62
2020,EYKT,S15B,Salmon Incidental,troll/salmon,151.15
2020,NSEI,S15B,Salmon Incidental,troll/salmon,104.12
2020,NSEO,S15B,Salmon Incidental,troll/salmon,157.83
2020,NSEO,S15B,Salmon Incidental,troll/salmon,3
2020,CSEO,S15B,Salmon Incidental,troll/salmon,11
2020,NSEO,S15B,Salmon Incidental,troll/salmon,32
2020,SSEI,S05B,Salmon Incidental,troll/salmon,9.5
2020,CSEO,S15B,Salmon Incidental,troll/salmon,23
2020,NSEI,S15B,Salmon Incidental,troll/salmon,16
2020,NSEO,S15B,Salmon Incidental,troll/salmon,154
2020,NSEI,S15B,Salmon Incidental,troll/salmon,9
2020,CSEO,S15B,Salmon Incidental,troll/salmon,1156.5848
2020,EYKT,S15B,Salmon Incidental,troll/salmon,5
2020,NSEI,S15B,Salmon Incidental,troll/salmon,16.95
2020,NSEO,S15B,Salmon Incidental,troll/salmon,91
2020,SSEO,S15B,Salmon Incidental,troll/salmon,60
2020,CSEO,S15B,Salmon Incidental,troll/salmon,56
2020,CSEO,S15B,Salmon Incidental,troll/salmon,15
2021,SSEI,S15B,Salmon Incidental,troll/salmon,62.244
2021,SSEO,S15B,Salmon Incidental,troll/salmon,8
2021,SSEI,S15B,Salmon Incidental,troll/salmon,30.61
2021,CSEO,S15B,Salmon Incidental,troll/salmon,209.88
2021,EYKT,S15B,Salmon Incidental,troll/salmon,68.36
2021,NSEI,S15B,Salmon Incidental,troll/salmon,37.56
2021,NSEO,S15B,Salmon Incidental,troll/salmon,28.5
2021,SSEO,S15B,Salmon Incidental,troll/salmon,10.56
2021,EYKT,S15B,Salmon Incidental,troll/salmon,17
2021,NSEO,S15B,Salmon Incidental,troll/salmon,63
2021,SSEI,S05B,Salmon Incidental,troll/salmon,5.102
2021,NSEO,S15B,Salmon Incidental,troll/salmon,9
2021,NSEO,S05B,Salmon Incidental,troll/salmon,9
2021,CSEO,S15B,Salmon Incidental,troll/salmon,259.6225
2021,EYKT,S15B,Salmon Incidental,troll/salmon,96
2021,NSEI,S15B,Salmon Incidental,troll/salmon,28
2021,NSEO,S15B,Salmon Incidental,troll/salmon,91.2857
2021,CSEO,S15B,Salmon Incidental,troll/salmon,6
1984,SSEI,M61B,Misc Incidental,Longline,82
1984,SSEI,M61B,Misc Incidental,Longline,2318
1984,SSEI,M61B,Misc Incidental,Longline,2721
1984,SSEI,M26B,Misc Incidental,Mechanical jigs,397
1984,SSEO,M61B,Misc Incidental,Longline,850
1984,SSEI,M61B,Misc Incidental,Longline,1046
1984,SSEI,M61B,Misc Incidental,Longline,1174
1984,SSEI,M61B,Misc Incidental,Longline,5177
1984,NSEI,M61B,Misc Incidental,Longline,383
1984,NSEI,M61B,Misc Incidental,Longline,2406
1984,NSEI,C61B,Sablefish Incidental,Longline,140
1984,NSEI,M61B,Misc Incidental,Longline,1707
1984,NSEI,M61B,Misc Incidental,Longline,516
1984,CSEO,M06B,Misc Incidental,Longline,3829
1984,CSEO,M61B,Misc Incidental,Longline,23446
1984,CSEO,M61B,Misc Incidental,Longline,4703
1984,CSEO,M61B,Misc Incidental,Longline,355
1984,CSEO,M06B,Misc Incidental,Longline,5325
1984,CSEO,M61B,Misc Incidental,Longline,6279
1984,CSEO,M06B,Misc Incidental,Longline,10
1984,CSEO,M26B,Misc Incidental,Mechanical jigs,7
1984,CSEO,M61B,Misc Incidental,Longline,20396
1984,CSEO,M61B,Misc Incidental,Longline,1590
1984,CSEO,M61B,Misc Incidental,Longline,1814
1984,CSEO,M61B,Misc Incidental,Longline,40
1984,SSEO,M61B,Misc Incidental,Longline,13010
1984,CSEO,B61B,Halibut Incidental,Longline,1084
1984,SSEI,M05B,Misc Incidental,Hand troll,312
1984,SSEI,M61B,Misc Incidental,Longline,114
1984,SSEI,M05B,Misc Incidental,Hand troll,43
1984,SSEI,M61B,Misc Incidental,Longline,301
1984,SSEI,M06B,Misc Incidental,Longline,10
1984,SSEI,M61B,Misc Incidental,Longline,3460
1984,SSEI,M61B,Misc Incidental,Longline,737
1984,SSEI,S15B,Salmon Incidental,Power gurdy troll,67
1984,SSEI,M61B,Misc Incidental,Longline,783
1984,SSEI,M05B,Misc Incidental,Hand troll,120
1984,SSEI,M61B,Misc Incidental,Longline,4054
1984,SSEO,M61B,Misc Incidental,Longline,3058
1984,SSEI,M61B,Misc Incidental,Longline,3208
1984,SSEI,M61B,Misc Incidental,Longline,125
1984,NSEI,M61B,Misc Incidental,Longline,615
1984,NSEI,M61B,Misc Incidental,Longline,12288
1984,NSEI,M06B,Misc Incidental,Longline,382
1984,CSEO,B06B,Halibut Incidental,Longline,401
1984,CSEO,B61B,Halibut Incidental,Longline,2191
1984,CSEO,M06B,Misc Incidental,Longline,14677
1984,CSEO,M26B,Misc Incidental,Mechanical jigs,453
1984,CSEO,M61B,Misc Incidental,Longline,92380
1984,CSEO,S05B,Salmon Incidental,Hand troll,2
1984,CSEO,S15B,Salmon Incidental,Power gurdy troll,160
1984,CSEO,M61B,Misc Incidental,Longline,5563
1984,CSEO,M26B,Misc Incidental,Mechanical jigs,1396
1984,CSEO,M61B,Misc Incidental,Longline,4625
1984,CSEO,M06B,Misc Incidental,Longline,3280
1984,CSEO,M61B,Misc Incidental,Longline,5659
1984,CSEO,M06B,Misc Incidental,Longline,1178
1984,CSEO,M06B,Misc Incidental,Longline,28683
1984,CSEO,M61B,Misc Incidental,Longline,67679
1984,CSEO,0,Mixed,Unknown,917
1984,CSEO,M05B,Misc Incidental,Hand troll,45
1984,CSEO,M06B,Misc Incidental,Longline,231
1984,CSEO,M16B,Misc Incidental,Longline,1841
1984,CSEO,M26B,Misc Incidental,Mechanical jigs,2627
1984,CSEO,M61B,Misc Incidental,Longline,71051
1984,CSEO,M06B,Misc Incidental,Longline,5820
1984,CSEO,M61B,Misc Incidental,Longline,39275
1984,CSEO,M61B,Misc Incidental,Longline,2077
1984,CSEO,M61B,Misc Incidental,Longline,369
1984,NSEO,M61B,Misc Incidental,Longline,14710
1984,NSEO,M61B,Misc Incidental,Longline,2681
1984,NSEO,M61B,Misc Incidental,Longline,850
1984,NSEO,B61B,Halibut Incidental,Longline,2326
1984,SSEO,M61B,Misc Incidental,Longline,23
1984,CSEO,M61B,Misc Incidental,Longline,3110
1984,EYKT,C61B,Sablefish Incidental,Longline,120
1984,CSEO,M06B,Misc Incidental,Longline,3033
1984,CSEO,M61B,Misc Incidental,Longline,12434
1985,NSEI,M06B,Misc Incidental,Longline,295
1985,NSEI,M61B,Misc Incidental,Longline,102
1985,SSEI,0,Mixed,Other/unspecified/missing,133
1985,SSEI,B06B,Halibut Incidental,Longline,657
1985,CSEO,B61B,Halibut Incidental,Longline,398
1985,SSEI,B61B,Halibut Incidental,Longline,5251
1985,SSEO,B61B,Halibut Incidental,Longline,1305
1985,SSEI,C61B,Sablefish Incidental,Longline,492
1985,SSEI,M05B,Misc Incidental,Hand troll,7219
1985,SSEO,M05B,Misc Incidental,Hand troll,939
1985,SSEI,M06B,Misc Incidental,Longline,26000
1985,SSEO,M07B,Trawl Incidental,Non-pelagic/bottom trawl,30
1985,SSEI,M26B,Misc Incidental,Mechanical jigs,5990
1985,SSEO,M26B,Misc Incidental,Mechanical jigs,119
1985,CSEO,M61B,Misc Incidental,Longline,1335
1985,NSEI,M61B,Misc Incidental,Longline,5072
1985,SSEI,M61B,Misc Incidental,Longline,270479
1985,SSEI,M61B,Misc Incidental,Longline,5091.84
1985,SSEO,M61B,Misc Incidental,Longline,43796
1985,SSEI,M99B,Misc Incidental,Other/unspecified/missing,901
1985,SSEI,S15B,Salmon Incidental,Power gurdy troll,17
1985,SSEI,B06B,Halibut Incidental,Longline,134
1985,SSEI,B61B,Halibut Incidental,Longline,3020
1985,SSEO,B61B,Halibut Incidental,Longline,162
1985,EYKT,B61B,Halibut Incidental,Longline,166
1985,NSEO,B61B,Halibut Incidental,Longline,607
1985,EYKT,C06B,Sablefish Incidental,Longline,88
1985,SSEO,C07B,Sablefish Incidental,Non-pelagic/bottom trawl,368
1985,NSEI,C61A,Sablefish Incidental,Longline,26
1985,EYKT,C61B,Sablefish Incidental,Longline,3199
1985,NSEO,M06B,Misc Incidental,Longline,700
1985,CSEO,M07B,Trawl Incidental,Non-pelagic/bottom trawl,43149
1985,SSEO,M07B,Trawl Incidental,Non-pelagic/bottom trawl,2157
1985,CSEO,M61B,Misc Incidental,Longline,10606
1985,EYKT,M61B,Misc Incidental,Longline,9790
1985,NSEI,M61B,Misc Incidental,Longline,94
1985,NSEO,M61B,Misc Incidental,Longline,34310
1985,SSEI,M06B,Misc Incidental,Longline,165
1985,CSEO,M61B,Misc Incidental,Longline,341
1985,NSEI,M61B,Misc Incidental,Longline,18785.45
1985,SSEI,M61B,Misc Incidental,Longline,10544
1985,SSEO,M61B,Misc Incidental,Longline,6037
1985,CSEO,B06B,Halibut Incidental,Longline,2045
1985,CSEO,B61B,Halibut Incidental,Longline,14337
1985,EYKT,B61B,Halibut Incidental,Longline,3123
1985,NSEI,C61A,Sablefish Incidental,Longline,495
1985,CSEO,C61B,Sablefish Incidental,Longline,641
1985,SSEI,C61B,Sablefish Incidental,Longline,2
1985,SSEO,C61B,Sablefish Incidental,Longline,2160
1985,CSEO,M05B,Misc Incidental,Hand troll,14
1985,CSEO,M06B,Misc Incidental,Longline,36327
1985,EYKT,M06B,Misc Incidental,Longline,1572
1985,NSEO,M06B,Misc Incidental,Longline,1541
1985,NSEO,M06B,Misc Incidental,Longline,710.23
1985,CSEO,M26B,Misc Incidental,Mechanical jigs,1098
1985,CSEO,M61B,Misc Incidental,Longline,406348
1985,CSEO,M61B,Misc Incidental,Longline,3770.4
1985,NSEI,M61B,Misc Incidental,Longline,19741
1985,NSEO,M61B,Misc Incidental,Longline,29876
1985,SSEI,M61B,Misc Incidental,Longline,932
1985,SSEO,M61B,Misc Incidental,Longline,6114
1985,SSEI,B06B,Halibut Incidental,Longline,224
1985,NSEI,B61B,Halibut Incidental,Longline,758
1985,SSEI,B61B,Halibut Incidental,Longline,588
1985,SSEI,M06B,Misc Incidental,Longline,3865
1985,SSEI,M61B,Misc Incidental,Longline,3190
1986,SSEI,M61B,Misc Incidental,Longline,5928
1986,EYKT,B61B,Halibut Incidental,Longline,145
1986,NSEI,M06B,Misc Incidental,Longline,12
1986,NSEO,0,Mixed,Non-pelagic/bottom trawl,83
1986,NSEI,M06B,Misc Incidental,Longline,100
1986,CSEO,B61B,Halibut Incidental,Longline,153
1986,NSEI,M61B,Misc Incidental,Longline,7317
1986,NSEI,M61B,Misc Incidental,Longline,2176.53
1986,NSEO,M61B,Misc Incidental,Longline,8223
1986,SSEI,B05B,Halibut Incidental,Hand troll,290
1986,SSEI,B06B,Halibut Incidental,Longline,151
1986,CSEO,B61B,Halibut Incidental,Longline,938
1986,SSEI,B61B,Halibut Incidental,Longline,4855
1986,SSEO,B61B,Halibut Incidental,Longline,2035
1986,SSEO,C61B,Sablefish Incidental,Longline,833
1986,SSEI,C61C,Sablefish Incidental,Longline,186
1986,SSEI,C61C,Sablefish Incidental,Longline,3976.54
1986,SSEI,M05B,Misc Incidental,Hand troll,533
1986,SSEI,M06B,Misc Incidental,Longline,37753
1986,SSEI,M06B,Misc Incidental,Longline,515.3
1986,SSEO,M06B,Misc Incidental,Longline,1762
1986,SSEI,M26B,Misc Incidental,Mechanical jigs,7551
1986,NSEI,M61B,Misc Incidental,Longline,259
1986,SSEI,M61B,Misc Incidental,Longline,336699
1986,SSEI,M61B,Misc Incidental,Longline,85778.54
1986,SSEO,M61B,Misc Incidental,Longline,45936
1986,SSEO,M61B,Misc Incidental,Longline,5059.19
1986,SSEI,M05B,Misc Incidental,Hand troll,1086
1986,SSEI,M06B,Misc Incidental,Longline,3035
1986,SSEO,M06B,Misc Incidental,Longline,2690
1986,SSEI,M26B,Misc Incidental,Mechanical jigs,388
1986,SSEO,M26B,Misc Incidental,Mechanical jigs,502
1986,NSEI,M61B,Misc Incidental,Longline,114.28
1986,SSEI,M61B,Misc Incidental,Longline,70136
1986,SSEI,M61B,Misc Incidental,Longline,1745.92
1986,SSEO,M61B,Misc Incidental,Longline,86080
1986,SSEO,M61B,Misc Incidental,Longline,6461.13
1986,SSEI,C61C,Sablefish Incidental,Longline,97
1986,SSEO,C61C,Sablefish Incidental,Longline,1250
1986,NSEO,B06B,Halibut Incidental,Longline,951
1986,EYKT,B61B,Halibut Incidental,Longline,396
1986,NSEO,B61B,Halibut Incidental,Longline,3960
1986,CSEO,C06B,Sablefish Incidental,Longline,72
1986,EYKT,C06B,Sablefish Incidental,Longline,120
1986,EYKT,C61B,Sablefish Incidental,Longline,1664
1986,NSEO,C61B,Sablefish Incidental,Longline,108
1986,NSEO,M06B,Misc Incidental,Longline,264
1986,NSEO,M61B,Misc Incidental,Longline,1373
1986,NSEI,C61A,Sablefish Incidental,Longline,976
1986,EYKT,C61B,Sablefish Incidental,Longline,246
1986,NSEI,M06B,Misc Incidental,Longline,4947
1986,CSEO,M61B,Misc Incidental,Longline,288.636
1986,NSEI,M61B,Misc Incidental,Longline,14905
1986,SSEI,M61B,Misc Incidental,Longline,10476
1986,SSEO,M61B,Misc Incidental,Longline,12330
1986,SSEI,M61B,Misc Incidental,Longline,864
1986,NSEI,M61B,Misc Incidental,Longline,227
1986,CSEO,B06B,Halibut Incidental,Longline,710
1986,CSEO,B61B,Halibut Incidental,Longline,11063
1986,EYKT,B61B,Halibut Incidental,Longline,69
1986,NSEI,B61B,Halibut Incidental,Longline,1516
1986,NSEO,B61B,Halibut Incidental,Longline,2774
1986,NSEI,C61A,Sablefish Incidental,Longline,1650
1986,CSEO,C61B,Sablefish Incidental,Longline,1546
1986,NSEO,C61B,Sablefish Incidental,Longline,1098
1986,CSEO,M05B,Misc Incidental,Hand troll,1666
1986,CSEO,M06B,Misc Incidental,Longline,27294
1986,NSEI,M06B,Misc Incidental,Longline,1006
1986,CSEO,M26B,Misc Incidental,Mechanical jigs,4335
1986,CSEO,M61B,Misc Incidental,Longline,450105
1986,NSEI,M61B,Misc Incidental,Longline,30291
1986,NSEO,M61B,Misc Incidental,Longline,16192
1986,SSEI,M61B,Misc Incidental,Longline,81
1986,SSEO,M61B,Misc Incidental,Longline,10561
1986,NSEI,C61A,Sablefish Incidental,Longline,30
1986,SSEI,M06B,Misc Incidental,Longline,2077
1986,SSEI,M06B,Misc Incidental,Longline,2121
1986,SSEI,M61B,Misc Incidental,Longline,672
1987,SSEO,C61B,Sablefish Incidental,Longline,1822
1987,SSEI,M06B,Misc Incidental,Longline,11570
1987,SSEO,M06B,Misc Incidental,Longline,2309
1987,CSEO,M61B,Misc Incidental,Longline,1060
1987,NSEI,M61B,Misc Incidental,Longline,521
1987,SSEI,M61B,Misc Incidental,Longline,19651
1987,SSEO,M61B,Misc Incidental,Longline,66876
1987,SEO,0,Mixed,Non-pelagic/bottom trawl,3188
1987,NSEO,M26B,Misc Incidental,Mechanical jigs,276
1987,NSEI,B61B,Halibut Incidental,Longline,236
1987,NSEI,M06B,Misc Incidental,Longline,620
1987,NSEI,M06B,Misc Incidental,Longline,1251
1987,NSEO,M06B,Misc Incidental,Longline,2550
1987,SEO,M26B,Misc Incidental,Mechanical jigs,51
1987,SEO,M61B,Misc Incidental,Longline,183
1987,NSEI,M61B,Misc Incidental,Longline,15022.98
1987,NSEO,M61B,Misc Incidental,Longline,18039
1987,NSEI,C61A,Sablefish Incidental,Longline,281
1987,SSEI,B06B,Halibut Incidental,Longline,2421
1987,SSEO,B06B,Halibut Incidental,Longline,89
1987,CSEO,B61B,Halibut Incidental,Longline,592
1987,NSEI,B61B,Halibut Incidental,Longline,537
1987,SSEI,B61B,Halibut Incidental,Longline,12274
1987,SSEO,B61B,Halibut Incidental,Longline,4621
1987,EYKT,C61B,Sablefish Incidental,Longline,414
1987,SSEI,C61B,Sablefish Incidental,Longline,840
1987,SSEO,C61B,Sablefish Incidental,Longline,100
1987,SSEI,M05B,Misc Incidental,Hand troll,588
1987,CSEO,M06B,Misc Incidental,Longline,41
1987,SSEI,M06B,Misc Incidental,Longline,36089
1987,SSEO,M06B,Misc Incidental,Longline,1377
1987,SSEO,M07B,Trawl Incidental,Non-pelagic/bottom trawl,14
1987,CSEO,M26B,Misc Incidental,Mechanical jigs,360
1987,SSEI,M26B,Misc Incidental,Mechanical jigs,1914
1987,SSEO,M26B,Misc Incidental,Mechanical jigs,1085
1987,EYKT,M61B,Misc Incidental,Longline,6
1987,SSEI,M61B,Misc Incidental,Longline,390011.67
1987,SSEO,M61B,Misc Incidental,Longline,228790.82
1987,SSEO,M05B,Misc Incidental,Hand troll,1427
1987,CSEO,M06B,Misc Incidental,Longline,2675
1987,SSEI,M06B,Misc Incidental,Longline,484
1987,SSEO,M06B,Misc Incidental,Longline,5804
1987,CSEO,M26B,Misc Incidental,Mechanical jigs,457
1987,NSEI,M26B,Misc Incidental,Mechanical jigs,1110
1987,SSEO,M26B,Misc Incidental,Mechanical jigs,279
1987,CSEO,M61B,Misc Incidental,Longline,11101
1987,NSEI,M61B,Misc Incidental,Longline,2323
1987,SSEI,M61B,Misc Incidental,Longline,6634.91
1987,SSEO,M61B,Misc Incidental,Longline,282806.43
1987,SSEI,B06B,Halibut Incidental,Longline,18
1987,SSEI,B61B,Halibut Incidental,Longline,458
1987,SSEI,C61C,Sablefish Incidental,Longline,4159
1987,NSEI,B06B,Halibut Incidental,Longline,152
1987,NSEO,B06B,Halibut Incidental,Longline,90
1987,NSEO,B26B,Halibut Incidental,Mechanical jigs,14
1987,CSEO,B61B,Halibut Incidental,Longline,17
1987,EYKT,B61B,Halibut Incidental,Longline,1656
1987,NSEI,B61B,Halibut Incidental,Longline,586
1987,NSEO,B61B,Halibut Incidental,Longline,198
1987,EYKT,C06B,Sablefish Incidental,Longline,18
1987,NSEO,C06B,Sablefish Incidental,Longline,80
1987,EYKT,C61B,Sablefish Incidental,Longline,1106
1987,NSEO,C61B,Sablefish Incidental,Longline,259
1987,EYKT,M06B,Misc Incidental,Longline,486
1987,NSEI,M06B,Misc Incidental,Longline,73
1987,NSEO,M06B,Misc Incidental,Longline,636
1987,CSEO,M61B,Misc Incidental,Longline,1594
1987,EYKT,M61B,Misc Incidental,Longline,4064
1987,NSEI,M61B,Misc Incidental,Longline,432
1987,NSEO,M61B,Misc Incidental,Longline,2378
1987,EYKT,B61B,Halibut Incidental,Longline,110
1987,NSEI,B61B,Halibut Incidental,Longline,2409
1987,SSEI,B61B,Halibut Incidental,Longline,29
1987,NSEI,C61A,Sablefish Incidental,Longline,5
1987,CSEO,C61B,Sablefish Incidental,Longline,1718
1987,SSEI,M05B,Misc Incidental,Hand troll,902
1987,NSEI,M06B,Misc Incidental,Longline,7716
1987,SSEI,M06B,Misc Incidental,Longline,645
1987,NSEI,M61B,Misc Incidental,Longline,21749
1987,NSEO,M61B,Misc Incidental,Longline,5043
1987,SSEI,M61B,Misc Incidental,Longline,6121
1987,SSEO,M61B,Misc Incidental,Longline,35084
1987,CSEO,B06B,Halibut Incidental,Longline,841
1987,NSEI,B06B,Halibut Incidental,Longline,203
1987,NSEO,B06B,Halibut Incidental,Longline,6
1987,CSEO,B26B,Halibut Incidental,Mechanical jigs,31
1987,CSEO,B61B,Halibut Incidental,Longline,9568
1987,EYKT,B61B,Halibut Incidental,Longline,1172
1987,NSEI,B61B,Halibut Incidental,Longline,246
1987,NSEO,B61B,Halibut Incidental,Longline,3541
1987,CSEO,C61B,Sablefish Incidental,Longline,219
1987,NSEO,C61B,Sablefish Incidental,Longline,268
1987,SSEI,C61C,Sablefish Incidental,Longline,397
1987,CSEO,M05B,Misc Incidental,Hand troll,227
1987,CSEO,M06B,Misc Incidental,Longline,26401.08
1987,EYKT,M06B,Misc Incidental,Longline,6
1987,NSEI,M06B,Misc Incidental,Longline,2012
1987,NSEO,M06B,Misc Incidental,Longline,19008
1987,CSEO,M26B,Misc Incidental,Mechanical jigs,1606
1987,NSEO,M26B,Misc Incidental,Mechanical jigs,267
1987,CSEO,M61B,Misc Incidental,Longline,324630
1987,CSEO,M61B,Research,Longline,9799
1987,EYKT,M61B,Misc Incidental,Longline,128150.64
1987,EYKT,M61B,Misc Incidental,Longline,10134
1987,NSEI,M61B,Misc Incidental,Longline,44444.22
1987,NSEO,M61B,Misc Incidental,Longline,103080
1987,SSEO,M61B,Misc Incidental,Longline,10527
1987,SEO,M61B,Misc Incidental,Longline,6190
1987,SSEI,M06B,Misc Incidental,Longline,4123
1987,SSEI,M61B,Misc Incidental,Longline,13022
1988,SSEI,B61B,Halibut Incidental,Longline,352.041
1988,SSEO,B61B,Halibut Incidental,Longline,791.837
1988,SSEO,C61B,Sablefish Incidental,Longline,328.735
1988,NSEI,M05B,Misc Incidental,Hand troll,317.347
1988,SSEI,M05B,Misc Incidental,Hand troll,539.795
1988,SSEO,M05B,Misc Incidental,Hand troll,102.041
1988,SSEI,M06B,Misc Incidental,Longline,659.184
1988,SSEO,M06B,Misc Incidental,Longline,2250.001
1988,CSEO,M26B,Misc Incidental,Mechanical jigs,53.061
1988,NSEI,M26B,Misc Incidental,Mechanical jigs,239.796
1988,SSEI,M26B,Misc Incidental,Mechanical jigs,3416.327
1988,SSEO,M26B,Misc Incidental,Mechanical jigs,3392.854
1988,CSEO,M61B,Misc Incidental,Longline,2577.551
1988,NSEI,M61B,Misc Incidental,Longline,11617.348
1988,SSEI,M61B,Misc Incidental,Longline,85832.653
1988,SSEO,M61B,Misc Incidental,Longline,320816.322
1988,NSEI,B06B,Halibut Incidental,Longline,12.245
1988,CSEO,B61B,Halibut Incidental,Longline,648.98
1988,NSEI,B61B,Halibut Incidental,Longline,891.837
1988,NSEO,B61B,Halibut Incidental,Longline,75.51
1988,SEO,C61A,Sablefish Incidental,Longline,540.816
1988,SEO,C61B,Sablefish Incidental,Longline,609.184
1988,CSEO,0,Mixed,Non-pelagic/bottom trawl,61215
1988,EYKT,0,Mixed,Non-pelagic/bottom trawl,20144
1988,NSEO,M61B,Misc Incidental,Longline,9792.857
1988,NSEI,M61B,Misc Incidental,Longline,646.182
1988,SSEI,M61B,Misc Incidental,Longline,188.776
1988,EYKT,C06B,Sablefish Incidental,Longline,1016.666
1988,SEO,C61B,Sablefish Incidental,Longline,210
1988,NSEO,C61B,Sablefish Incidental,Longline,1777.626
1988,NSEO,M61B,Misc Incidental,Longline,360.204
1988,SSEI,B06B,Halibut Incidental,Longline,1516.574
1988,SSEO,B06B,Halibut Incidental,Longline,420.408
1988,SSEI,B61B,Halibut Incidental,Longline,3656.124
1988,SSEO,B61B,Halibut Incidental,Longline,1852.612
1988,SSEO,C61B,Sablefish Incidental,Longline,1895.749
1988,SSEI,M06B,Misc Incidental,Longline,1077.551
1988,SSEO,M06B,Misc Incidental,Longline,403.333
1988,SSEI,M61B,Misc Incidental,Longline,16014.285
1988,SSEO,M61B,Misc Incidental,Longline,37006.98
1988,NSEO,C61B,Sablefish Incidental,Longline,366.327
1988,NSEI,M06B,Misc Incidental,Longline,4853.064
1988,NSEO,M06B,Misc Incidental,Longline,7517.347
1988,NSEO,M06B,Misc Incidental,Longline,7.143
1988,CSEO,M61B,Misc Incidental,Longline,2551.02
1988,NSEI,M61B,Misc Incidental,Longline,15965.305
1988,NSEO,M61B,Misc Incidental,Longline,17903.719
1988,NSEI,B06B,Halibut Incidental,Longline,33.673
1988,SSEI,B06B,Halibut Incidental,Longline,433.673
1988,CSEO,B61B,Halibut Incidental,Longline,1489.796
1988,NSEI,B61B,Halibut Incidental,Longline,3082.7
1988,SSEI,B61B,Halibut Incidental,Longline,6883.673
1988,SSEO,B61B,Halibut Incidental,Longline,3748.979
1988,SSEO,C61B,Sablefish Incidental,Longline,3426.531
1988,SSEI,C61C,Sablefish Incidental,Longline,459.571
1988,SSEI,M06B,Misc Incidental,Longline,12554.083
1988,SSEI,M09B,Misc Incidental,Pot,891.837
1988,SSEI,M26B,Misc Incidental,Mechanical jigs,279.592
1988,CSEO,M61B,Misc Incidental,Longline,347.959
1988,NSEI,M61B,Misc Incidental,Longline,12087.753
1988,SSEI,M61B,Misc Incidental,Longline,85588.57
1988,SSEO,M61B,Misc Incidental,Longline,90357.14
1988,SSEO,Z79B,Mixed,Longline,3163.266
1988,SSEI,B06B,Halibut Incidental,Longline,240.816
1988,SSEI,B61B,Halibut Incidental,Longline,2153.387
1988,NSEI,C61B,Sablefish Incidental,Longline,374.49
1988,SSEI,C61C,Sablefish Incidental,Longline,427.551
1988,SEO,B06B,Halibut Incidental,Longline,141.836
1988,NSEO,B06B,Halibut Incidental,Longline,264.646
1988,SEO,B61B,Halibut Incidental,Longline,420.408
1988,NSEO,B61B,Halibut Incidental,Longline,2355.203
1988,NSEO,C06B,Sablefish Incidental,Longline,19.388
1988,EYKT,C61B,Sablefish Incidental,Longline,21.429
1988,EYKT,M06B,Misc Incidental,Longline,33.673
1988,NSEI,M06B,Misc Incidental,Longline,265.225
1988,NSEO,M06B,Misc Incidental,Longline,595.184
1988,NSEO,M26B,Misc Incidental,Mechanical jigs,75.51
1988,EYKT,M61B,Misc Incidental,Longline,27463.34
1988,SEO,M61B,Misc Incidental,Longline,24.49
1988,NSEI,M61B,Misc Incidental,Longline,120
1988,NSEO,M61B,Misc Incidental,Longline,4147.919
