"","Seconds","Dive","x","y","Family"
"85828",35176,30,428029.08,6366481.44,"Good"
"85829",35177,30,428029.08,6366481.44,"Good"
"85830",35178,30,428029.08,6366481.44,"Good"
"85831",35179,30,428029.08,6366481.44,"Good"
"85832",35180,30,428029.08,6366481.44,"Good"
"85833",35181,30,428029.08,6366481.44,"Good"
"85834",35182,30,428029.08,6366481.44,"Good"
"85835",35183,30,428029.08,6366481.44,"Good"
"85836",35184,30,428029.08,6366481.44,"Good"
"85837",35185,30,428029.08,6366481.44,"Good"
"85838",35186,30,428029.13,6366486.83,"Good"
"85839",35187,30,428029.13,6366486.83,"Good"
"85840",35188,30,428029.13,6366486.83,"Good"
"85841",35189,30,428028.79,6366488.49,"Good"
"85842",35190,30,428028.79,6366488.49,"Good"
"85843",35191,30,428028.46,6366488.81,"Good"
"85844",35192,30,428028.46,6366488.81,"Good"
"85845",35193,30,428028.46,6366488.81,"Good"
"85846",35194,30,428028.46,6366488.81,"Good"
"85847",35195,30,428028.46,6366488.81,"Good"
"85848",35196,30,428028.46,6366488.81,"Good"
"85849",35197,30,428028.46,6366488.81,"Good"
"85850",35198,30,428028.46,6366488.81,"Good"
"85851",35199,30,428028.33,6366491.76,"Good"
"85852",35200,30,428028.33,6366491.76,"Good"
"85853",35201,30,428028.33,6366491.76,"Good"
"85854",35202,30,428028.33,6366491.76,"Good"
"85855",35203,30,428028.69,6366494.17,"Good"
"85856",35204,30,428028.69,6366494.17,"Good"
"85857",35205,30,428028.69,6366494.17,"Good"
"85858",35206,30,428028.74,6366495.17,"Good"
"85859",35207,30,428028.74,6366495.17,"Good"
"85860",35208,30,428028.74,6366495.17,"Good"
"85861",35209,30,428028.82,6366496.98,"Good"
"85862",35210,30,428028.82,6366496.98,"Good"
"85863",35211,30,428028.76,6366497.4,"Good"
"85864",35212,30,428028.76,6366497.4,"Good"
"85865",35213,30,428028.76,6366497.4,"Good"
"85866",35214,30,428028.86,6366498.77,"Good"
"85867",35215,30,428028.86,6366498.77,"Good"
"85868",35216,30,428028.86,6366498.77,"Good"
"85869",35217,30,428028.98,6366498.95,"Good"
"85870",35218,30,428028.98,6366498.95,"Good"
"85871",35219,30,428028.98,6366498.95,"Good"
"85872",35220,30,428028.98,6366498.95,"Good"
"85873",35221,30,428028.98,6366498.95,"Good"
"85874",35222,30,428028.98,6366498.95,"Good"
"85875",35223,30,428028.98,6366498.95,"Good"
"85876",35224,30,428028.98,6366498.95,"Good"
"85877",35225,30,428028.98,6366498.95,"Good"
"85878",35226,30,428029.05,6366502.25,"Good"
"85879",35227,30,428029.05,6366502.25,"Good"
"85880",35228,30,428029.05,6366502.25,"Good"
"85881",35229,30,428028.65,6366503.88,"Good"
"85882",35230,30,428028.65,6366503.88,"Good"
"85883",35231,30,428028.65,6366503.88,"Good"
"85884",35232,30,428028.75,6366503.48,"Good"
"85885",35233,30,428028.75,6366503.48,"Good"
"85886",35234,30,428029.19,6366505.24,"Good"
"85887",35235,30,428029.19,6366505.24,"Good"
"85888",35236,30,428029.19,6366505.24,"Good"
"85889",35237,30,428029.28,6366505.4,"Good"
"85890",35238,30,428029.28,6366505.4,"Good"
"85891",35239,30,428029.28,6366505.4,"Good"
"85892",35240,30,428029.23,6366506.74,"Good"
"85893",35241,30,428029.23,6366506.74,"Good"
"85894",35242,30,428029.23,6366506.74,"Good"
"85895",35243,30,428029.23,6366506.74,"Good"
"85896",35244,30,428029.02,6366506.8,"Good"
"85897",35245,30,428029.02,6366506.8,"Good"
"85898",35246,30,428029.02,6366506.8,"Good"
"85899",35247,30,428028.57,6366508.13,"Good"
"85900",35248,30,428028.57,6366508.13,"Good"
"85901",35249,30,428028.57,6366508.13,"Good"
"85902",35250,30,428029.78,6366508.34,"Good"
"85903",35251,30,428029.78,6366508.34,"Good"
"85904",35252,30,428029.78,6366508.34,"Good"
"85905",35253,30,428029.78,6366508.34,"Good"
"85906",35254,30,428030.48,6366509.77,"Good"
"85907",35255,30,428030.48,6366509.77,"Good"
"85908",35256,30,428030.48,6366509.77,"Good"
"85909",35257,30,428029.48,6366510.63,"Good"
"85910",35258,30,428029.48,6366510.63,"Good"
"85911",35259,30,428029.48,6366510.63,"Good"
"85912",35260,30,428029.76,6366511.11,"Good"
"85913",35261,30,428029.76,6366511.11,"Good"
"85914",35262,30,428029.76,6366511.11,"Good"
"85915",35263,30,428029.76,6366511.11,"Good"
"85916",35264,30,428029.64,6366512.58,"Good"
"85917",35265,30,428029.64,6366512.58,"Good"
"85918",35266,30,428029.64,6366512.58,"Good"
"85919",35267,30,428029.84,6366512.64,"Good"
"85920",35268,30,428029.84,6366512.64,"Good"
"85921",35269,30,428029.84,6366512.64,"Good"
"85922",35270,30,428030.03,6366513.33,"Good"
"85923",35271,30,428030.03,6366513.33,"Good"
"85924",35272,30,428030.03,6366513.33,"Good"
"85925",35273,30,428030.18,6366514.34,"Good"
"85926",35274,30,428030.18,6366514.34,"Good"
"85927",35275,30,428029.74,6366514.53,"Good"
"85928",35276,30,428029.74,6366514.53,"Good"
"85929",35277,30,428029.74,6366514.53,"Good"
"85930",35278,30,428030.51,6366516.92,"Good"
"85931",35279,30,428030.51,6366516.92,"Good"
"85932",35280,30,428030.51,6366516.92,"Good"
"85933",35281,30,428031.2,6366515.64,"Good"
"85934",35282,30,428031.2,6366515.64,"Good"
"85935",35283,30,428030.55,6366516.92,"Good"
"85936",35284,30,428030.55,6366516.92,"Good"
"85937",35285,30,428030.55,6366516.92,"Good"
"85938",35286,30,428030.55,6366516.92,"Good"
"85939",35287,30,428030.55,6366516.92,"Good"
"85940",35288,30,428030.55,6366516.92,"Good"
"85941",35289,30,428030.55,6366516.92,"Good"
"85942",35290,30,428030.55,6366516.92,"Good"
"85943",35291,30,428030.55,6366516.92,"Good"
"85944",35292,30,428030.55,6366516.92,"Good"
"85945",35293,30,428030.55,6366516.92,"Good"
"85946",35294,30,428030.55,6366516.92,"Good"
"85947",35295,30,428030.55,6366516.92,"Good"
"85948",35296,30,428030.55,6366516.92,"Good"
"85949",35297,30,428031.81,6366521.41,"Good"
"85950",35298,30,428031.81,6366521.41,"Good"
"85951",35299,30,428031.81,6366521.41,"Good"
"85952",35300,30,428031.52,6366522.25,"Good"
"85953",35301,30,428031.52,6366522.25,"Good"
"85954",35302,30,428031.52,6366522.25,"Good"
"85955",35303,30,428030.32,6366522.8,"Good"
"85956",35304,30,428030.32,6366522.8,"Good"
"85957",35305,30,428031.9,6366524.69,"Good"
"85958",35306,30,428031.9,6366524.69,"Good"
"85959",35307,30,428031.9,6366524.69,"Good"
"85960",35308,30,428031.9,6366524.69,"Good"
"85961",35309,30,428031.9,6366524.69,"Good"
"85962",35310,30,428031.9,6366524.69,"Good"
"85963",35311,30,428031.9,6366524.69,"Good"
"85964",35312,30,428031.9,6366524.69,"Good"
"85965",35313,30,428031.37,6366526.28,"Good"
"85966",35314,30,428031.37,6366526.28,"Good"
"85967",35315,30,428031.86,6366527.58,"Good"
"85968",35316,30,428031.86,6366527.58,"Good"
"85969",35317,30,428031.86,6366527.58,"Good"
"85970",35318,30,428031.95,6366527.47,"Good"
"85971",35319,30,428031.95,6366527.47,"Good"
"85972",35320,30,428031.95,6366527.47,"Good"
"85973",35321,30,428031.95,6366527.47,"Good"
"85974",35322,30,428031.95,6366527.47,"Good"
"85975",35323,30,428031.95,6366527.47,"Good"
"85976",35324,30,428032.25,6366529.72,"Good"
"85977",35325,30,428032.25,6366529.72,"Good"
"85978",35326,30,428032.25,6366529.72,"Good"
"85979",35327,30,428032.25,6366529.72,"Good"
"85980",35328,30,428032.25,6366529.72,"Good"
"85981",35329,30,428032.25,6366529.72,"Good"
"85982",35330,30,428031.79,6366531.11,"Good"
"85983",35331,30,428031.79,6366531.11,"Good"
"85984",35332,30,428031.79,6366531.11,"Good"
"85985",35333,30,428032.52,6366532.81,"Good"
"85986",35334,30,428032.52,6366532.81,"Good"
"85987",35335,30,428032.84,6366533.19,"Good"
"85988",35336,30,428032.84,6366533.19,"Good"
"85989",35337,30,428032.84,6366533.19,"Good"
"85990",35338,30,428032.87,6366533.56,"Good"
"85991",35339,30,428032.87,6366533.56,"Good"
"85992",35340,30,428032.87,6366533.56,"Good"
"85993",35341,30,428032.87,6366533.56,"Good"
"85994",35342,30,428032.87,6366533.56,"Good"
"85995",35343,30,428032.98,6366535.82,"Good"
"85996",35344,30,428032.98,6366535.82,"Good"
"85997",35345,30,428032.98,6366535.82,"Good"
"85998",35346,30,428033.4,6366537.7,"Good"
"85999",35347,30,428033.4,6366537.7,"Good"
"86000",35348,30,428033.4,6366537.7,"Good"
"86001",35349,30,428032.49,6366537.35,"Good"
"86002",35350,30,428032.49,6366537.35,"Good"
"86003",35351,30,428032.9,6366539.31,"Good"
"86004",35352,30,428032.9,6366539.31,"Good"
"86005",35353,30,428032.9,6366539.31,"Good"
"86006",35354,30,428032.9,6366539.31,"Good"
"86007",35355,30,428032.9,6366539.31,"Good"
"86008",35356,30,428033.03,6366540.16,"Good"
"86009",35357,30,428033.03,6366540.16,"Good"
"86010",35358,30,428033.03,6366540.16,"Good"
"86011",35359,30,428033.21,6366542.08,"Good"
"86012",35360,30,428033.21,6366542.08,"Good"
"86013",35361,30,428033.21,6366542.08,"Good"
"86014",35362,30,428033.21,6366542.08,"Good"
"86015",35363,30,428033.21,6366542.08,"Good"
"86016",35364,30,428033.21,6366542.08,"Good"
"86017",35365,30,428033.21,6366542.08,"Good"
"86018",35366,30,428034.28,6366546.1,"Good"
"86019",35367,30,428034.28,6366546.1,"Good"
"86020",35368,30,428034.28,6366546.1,"Good"
"86021",35369,30,428033.61,6366546.27,"Good"
"86022",35370,30,428033.61,6366546.27,"Good"
"86023",35371,30,428033.61,6366546.27,"Good"
"86024",35372,30,428033.32,6366546.69,"Good"
"86025",35373,30,428033.32,6366546.69,"Good"
"86026",35374,30,428033.32,6366546.69,"Good"
"86027",35375,30,428033.32,6366546.69,"Good"
"86028",35376,30,428034.17,6366548.59,"Good"
"86029",35377,30,428034.17,6366548.59,"Good"
"86030",35378,30,428034.17,6366548.59,"Good"
"86031",35379,30,428035.18,6366551.55,"Good"
"86032",35380,30,428035.18,6366551.55,"Good"
"86033",35381,30,428035.18,6366551.55,"Good"
"86034",35382,30,428035.08,6366551.23,"Good"
"86035",35383,30,428035.08,6366551.23,"Good"
"86036",35384,30,428035.21,6366553.44,"Good"
"86037",35385,30,428035.21,6366553.44,"Good"
"86038",35386,30,428035.21,6366553.44,"Good"
"86039",35387,30,428035.77,6366554.71,"Good"
"86040",35388,30,428035.77,6366554.71,"Good"
"86041",35389,30,428035.77,6366554.71,"Good"
"86042",35390,30,428035.59,6366555.28,"Good"
"86043",35391,30,428035.59,6366555.28,"Good"
"86044",35392,30,428035.59,6366555.28,"Good"
"86045",35393,30,428035.59,6366555.28,"Good"
"86046",35394,30,428035.59,6366555.28,"Good"
"86047",35395,30,428035.59,6366555.28,"Good"
"86048",35396,30,428035.59,6366555.28,"Good"
"86049",35397,30,428035.94,6366558.44,"Good"
"86050",35398,30,428035.94,6366558.44,"Good"
"86051",35399,30,428035.94,6366558.44,"Good"
"86052",35400,30,428036.78,6366561.45,"Good"
"86053",35401,30,428036.78,6366561.45,"Good"
"86054",35402,30,428036.78,6366561.45,"Good"
"86055",35403,30,428036.78,6366561.45,"Good"
"86056",35404,30,428036.78,6366561.45,"Good"
"86057",35405,30,428036.78,6366561.45,"Good"
"86058",35406,30,428036.78,6366561.45,"Good"
"86059",35407,30,428037.65,6366564.62,"Good"
"86060",35408,30,428037.65,6366564.62,"Good"
"86061",35409,30,428037.65,6366564.62,"Good"
"86062",35410,30,428036.87,6366564.79,"Good"
"86063",35411,30,428036.87,6366564.79,"Good"
"86064",35412,30,428037.95,6366566.16,"Good"
"86065",35413,30,428037.95,6366566.16,"Good"
"86066",35414,30,428037.95,6366566.16,"Good"
"86067",35415,30,428038.15,6366568.05,"Good"
"86068",35416,30,428038.15,6366568.05,"Good"
"86069",35417,30,428038.15,6366568.05,"Good"
"86070",35418,30,428038.55,6366569.6,"Good"
"86071",35419,30,428038.55,6366569.6,"Good"
"86072",35420,30,428038.55,6366569.6,"Good"
"86073",35421,30,428038.53,6366570.45,"Good"
"86074",35422,30,428038.53,6366570.45,"Good"
"86075",35423,30,428037.89,6366571.1,"Good"
"86076",35424,30,428037.89,6366571.1,"Good"
"86077",35425,30,428037.89,6366571.1,"Good"
"86078",35426,30,428037.89,6366571.1,"Good"
"86079",35427,30,428037.89,6366571.1,"Good"
"86080",35428,30,428037.89,6366573.09,"Good"
"86081",35429,30,428037.89,6366573.09,"Good"
"86082",35430,30,428037.89,6366573.09,"Good"
"86083",35431,30,428037.76,6366574.86,"Good"
"86084",35432,30,428037.76,6366574.86,"Good"
"86085",35433,30,428038.82,6366576.36,"Good"
"86086",35434,30,428038.82,6366576.36,"Good"
"86087",35435,30,428038.82,6366576.36,"Good"
"86088",35436,30,428038.82,6366576.36,"Good"
"86089",35437,30,428038.82,6366576.36,"Good"
"86090",35438,30,428038.49,6366578.75,"Good"
"86091",35439,30,428038.49,6366578.75,"Good"
"86092",35440,30,428038.49,6366578.75,"Good"
"86093",35441,30,428040,6366577.24,"Good"
"86094",35442,30,428040,6366577.24,"Good"
"86095",35443,30,428039.94,6366580.71,"Good"
"86096",35444,30,428039.94,6366580.71,"Good"
"86097",35445,30,428039.94,6366580.71,"Good"
"86098",35446,30,428039.94,6366580.71,"Good"
"86099",35447,30,428039.94,6366580.71,"Good"
"86100",35448,30,428039.22,6366581.81,"Good"
"86101",35449,30,428039.22,6366581.81,"Good"
"86102",35450,30,428039.22,6366581.81,"Good"
"86103",35451,30,428040.39,6366583.98,"Good"
"86104",35452,30,428040.39,6366583.98,"Good"
"86105",35453,30,428040.09,6366583.33,"Good"
"86106",35454,30,428040.09,6366583.33,"Good"
"86107",35455,30,428040.09,6366583.33,"Good"
"86108",35456,30,428040.09,6366583.33,"Good"
"86109",35457,30,428040.09,6366583.33,"Good"
"86110",35458,30,428040.49,6366586.46,"Good"
"86111",35459,30,428040.49,6366586.46,"Good"
"86112",35460,30,428040.49,6366586.46,"Good"
"86113",35461,30,428040.04,6366587.23,"Good"
"86114",35462,30,428040.04,6366587.23,"Good"
"86115",35463,30,428040.65,6366588.9,"Good"
"86116",35464,30,428040.65,6366588.9,"Good"
"86117",35465,30,428040.65,6366588.9,"Good"
"86118",35466,30,428040.65,6366588.9,"Good"
"86119",35467,30,428040.65,6366588.9,"Good"
"86120",35468,30,428040.65,6366588.9,"Good"
"86121",35469,30,428040.65,6366588.9,"Good"
"86122",35470,30,428040.65,6366588.9,"Good"
"86123",35471,30,428040.65,6366588.9,"Good"
"86124",35472,30,428040.65,6366588.9,"Good"
"86125",35473,30,428039.86,6366592.84,"Good"
"86126",35474,30,428039.86,6366592.84,"Good"
"86127",35475,30,428039.86,6366592.84,"Good"
"86128",35476,30,428040.16,6366593.4,"Good"
"86129",35477,30,428040.16,6366593.4,"Good"
"86130",35478,30,428040.16,6366593.4,"Good"
"86131",35479,30,428040.16,6366593.4,"Good"
"86132",35480,30,428040.45,6366595.67,"Good"
"86133",35481,30,428040.45,6366595.67,"Good"
"86134",35482,30,428040.45,6366595.67,"Good"
"86135",35483,30,428039.49,6366597.53,"Good"
"86136",35484,30,428039.49,6366597.53,"Good"
"86137",35485,30,428039.49,6366597.53,"Good"
"86138",35486,30,428039.76,6366598.61,"Good"
"86139",35487,30,428039.76,6366598.61,"Good"
"86140",35488,30,428039.76,6366598.61,"Good"
"86141",35489,30,428039.76,6366598.61,"Good"
"86142",35490,30,428039.97,6366600.55,"Good"
"86143",35491,30,428039.97,6366600.55,"Good"
"86144",35492,30,428039.97,6366600.55,"Good"
"86145",35493,30,428039.62,6366601.21,"Good"
"86146",35494,30,428039.62,6366601.21,"Good"
"86147",35495,30,428039.62,6366601.21,"Good"
"86148",35496,30,428040.03,6366602.47,"Good"
"86149",35497,30,428040.03,6366602.47,"Good"
"86150",35498,30,428040.58,6366603.22,"Good"
"86151",35499,30,428040.58,6366603.22,"Good"
"86152",35500,30,428040.58,6366603.22,"Good"
"86153",35501,30,428040.74,6366603.99,"Good"
"86154",35502,30,428040.74,6366603.99,"Good"
"86155",35503,30,428040.74,6366603.99,"Good"
"86156",35504,30,428039.89,6366604.77,"Good"
"86157",35505,30,428039.89,6366604.77,"Good"
"86158",35506,30,428039.89,6366604.77,"Good"
"86159",35507,30,428039.89,6366604.77,"Good"
"86160",35508,30,428040.08,6366606.14,"Good"
"86161",35509,30,428040.08,6366606.14,"Good"
"86162",35510,30,428040.08,6366606.14,"Good"
"86163",35511,30,428040.1,6366606.39,"Good"
"86164",35512,30,428040.1,6366606.39,"Good"
"86165",35513,30,428040.1,6366606.39,"Good"
"86166",35514,30,428040.54,6366607.04,"Good"
"86167",35515,30,428040.54,6366607.04,"Good"
"86168",35516,30,428040.54,6366607.04,"Good"
"86169",35517,30,428040.23,6366608.3,"Good"
"86170",35518,30,428040.23,6366608.3,"Good"
"86171",35519,30,428040.13,6366609.07,"Good"
"86172",35520,30,428040.13,6366609.07,"Good"
"86173",35521,30,428040.13,6366609.07,"Good"
"86174",35522,30,428041.07,6366610.51,"Good"
"86175",35523,30,428041.07,6366610.51,"Good"
"86176",35524,30,428041.07,6366610.51,"Good"
"86177",35525,30,428041.07,6366610.51,"Good"
"86178",35526,30,428041.07,6366610.51,"Good"
"86179",35527,30,428040.5,6366610.75,"Good"
"86180",35528,30,428040.5,6366610.75,"Good"
"86181",35529,30,428040.44,6366612.89,"Good"
"86182",35530,30,428040.44,6366612.89,"Good"
"86183",35531,30,428040.44,6366612.89,"Good"
"86184",35532,30,428040.75,6366613.09,"Good"
"86185",35533,30,428040.75,6366613.09,"Good"
"86186",35534,30,428040.75,6366613.09,"Good"
"86187",35535,30,428040.79,6366614.39,"Good"
"86188",35536,30,428040.79,6366614.39,"Good"
"86189",35537,30,428040.7,6366615.19,"Good"
"86190",35538,30,428040.7,6366615.19,"Good"
"86191",35539,30,428040.7,6366615.19,"Good"
"86192",35540,30,428040.46,6366617.7,"Good"
"86193",35541,30,428040.46,6366617.7,"Good"
"86194",35542,30,428040.46,6366617.7,"Good"
"86195",35543,30,428040.88,6366617.09,"Good"
"86196",35544,30,428040.88,6366617.09,"Good"
"86197",35545,30,428040.88,6366617.09,"Good"
"86198",35546,30,428040.86,6366617.98,"Good"
"86199",35547,30,428040.86,6366617.98,"Good"
"86200",35548,30,428040.05,6366619.21,"Good"
"86201",35549,30,428040.05,6366619.21,"Good"
"86202",35550,30,428040.05,6366619.21,"Good"
"86203",35551,30,428040.05,6366619.21,"Good"
"86204",35552,30,428040.05,6366619.21,"Good"
"86205",35553,30,428040.05,6366619.21,"Good"
"86206",35554,30,428040.05,6366619.21,"Good"
"86207",35555,30,428040.05,6366619.21,"Good"
"86208",35556,30,428040.28,6366621.26,"Good"
"86209",35557,30,428040.28,6366621.26,"Good"
"86210",35558,30,428040.28,6366621.26,"Good"
"86211",35559,30,428040.28,6366621.26,"Good"
"86212",35560,30,428039.85,6366623.2,"Good"
"86213",35561,30,428039.85,6366623.2,"Good"
"86214",35562,30,428039.85,6366623.2,"Good"
"86215",35563,30,428040.13,6366624.01,"Good"
"86216",35564,30,428040.13,6366624.01,"Good"
"86217",35565,30,428040.13,6366624.01,"Good"
"86218",35566,30,428040.15,6366626.8,"Good"
"86219",35567,30,428040.15,6366626.8,"Good"
"86220",35568,30,428039.2,6366625.47,"Good"
"86221",35569,30,428039.2,6366625.47,"Good"
"86222",35570,30,428039.2,6366625.47,"Good"
"86223",35571,30,428039.2,6366625.47,"Good"
"86224",35572,30,428039.2,6366625.47,"Good"
"86225",35573,30,428039.2,6366625.47,"Good"
"86226",35574,30,428039.2,6366625.47,"Good"
"86227",35575,30,428039.2,6366625.47,"Good"
"86228",35576,30,428038.81,6366629.53,"Good"
"86229",35577,30,428038.81,6366629.53,"Good"
"86230",35578,30,428039.13,6366632.17,"Good"
"86231",35579,30,428039.13,6366632.17,"Good"
"86232",35580,30,428039.13,6366632.17,"Good"
"86233",35581,30,428038.72,6366631.14,"Good"
"86234",35582,30,428038.72,6366631.14,"Good"
"86235",35583,30,428038.72,6366631.14,"Good"
"86236",35584,30,428039.5,6366634.71,"Good"
"86237",35585,30,428039.5,6366634.71,"Good"
"86238",35586,30,428039.5,6366634.71,"Good"
"86239",35587,30,428039.5,6366634.71,"Good"
"86240",35588,30,428039.5,6366634.71,"Good"
"86241",35589,30,428039.5,6366634.71,"Good"
"86242",35590,30,428039.5,6366634.71,"Good"
"86243",35591,30,428038.99,6366639.24,"Good"
"86244",35592,30,428038.99,6366639.24,"Good"
"86245",35593,30,428038.99,6366639.24,"Good"
"86246",35594,30,428039.21,6366636.43,"Good"
"86247",35595,30,428039.21,6366636.43,"Good"
"86248",35596,30,428039.21,6366636.43,"Good"
"86249",35597,30,428038.73,6366639.52,"Good"
"86250",35598,30,428038.73,6366639.52,"Good"
"86251",35599,30,428038.86,6366640.97,"Good"
"86252",35600,30,428038.86,6366640.97,"Good"
"86253",35601,30,428038.86,6366640.97,"Good"
"86254",35602,30,428039.01,6366642.03,"Good"
"86255",35603,30,428039.01,6366642.03,"Good"
"86256",35604,30,428039.01,6366642.03,"Good"
"86257",35605,30,428039.46,6366643.83,"Good"
"86258",35606,30,428039.46,6366643.83,"Good"
"86259",35607,30,428039.46,6366643.83,"Good"
"86260",35608,30,428037.92,6366643.36,"Good"
"86261",35609,30,428037.92,6366643.36,"Good"
"86262",35610,30,428038.86,6366646.99,"Good"
"86263",35611,30,428038.86,6366646.99,"Good"
"86264",35612,30,428038.86,6366646.99,"Good"
"86265",35613,30,428038.86,6366646.99,"Good"
"86266",35614,30,428038.86,6366646.99,"Good"
"86267",35615,30,428038.86,6366646.99,"Good"
"86268",35616,30,428038.37,6366648.21,"Good"
"86269",35617,30,428038.37,6366648.21,"Good"
"86270",35618,30,428038.37,6366648.21,"Good"
"86271",35619,30,428038.16,6366650.05,"Good"
"86272",35620,30,428038.16,6366650.05,"Good"
"86273",35621,30,428038.16,6366650.05,"Good"
"86274",35622,30,428038.16,6366650.05,"Good"
"86275",35623,30,428038.14,6366651.49,"Good"
"86276",35624,30,428038.14,6366651.49,"Good"
"86277",35625,30,428038.14,6366651.49,"Good"
"86278",35626,30,428038.59,6366653.18,"Good"
"86279",35627,30,428038.59,6366653.18,"Good"
"86280",35628,30,428038.59,6366653.18,"Good"
"86281",35629,30,428038.03,6366652.99,"Good"
"86282",35630,30,428038.03,6366652.99,"Good"
"86283",35631,30,428038.99,6366654.92,"Good"
"86284",35632,30,428038.99,6366654.92,"Good"
"86285",35633,30,428038.99,6366654.92,"Good"
"86286",35634,30,428037.89,6366654.32,"Good"
"86287",35635,30,428037.89,6366654.32,"Good"
"86288",35636,30,428037.89,6366654.32,"Good"
"86289",35637,30,428037.89,6366654.32,"Good"
"86290",35638,30,428037.89,6366654.32,"Good"
"86291",35639,30,428039.35,6366657.23,"Good"
"86292",35640,30,428039.35,6366657.23,"Good"
"86293",35641,30,428039.35,6366657.23,"Good"
"86294",35642,30,428038.25,6366656.15,"Good"
"86295",35643,30,428038.25,6366656.15,"Good"
"86296",35644,30,428038.25,6366656.15,"Good"
"86297",35645,30,428038.25,6366656.15,"Good"
"86298",35646,30,428038.25,6366656.15,"Good"
"86299",35647,30,428039.12,6366658.98,"Good"
"86300",35648,30,428039.12,6366658.98,"Good"
"86301",35649,30,428039.12,6366658.98,"Good"
"86302",35650,30,428039.12,6366658.98,"Good"
"86303",35651,30,428039.12,6366658.98,"Good"
"86304",35652,30,428039.12,6366658.98,"Good"
"86305",35653,30,428039.12,6366658.98,"Good"
"86306",35654,30,428039.41,6366661.52,"Good"
"86307",35655,30,428039.41,6366661.52,"Good"
"86308",35656,30,428039.41,6366661.52,"Good"
"86309",35657,30,428039.49,6366663.92,"Good"
"86310",35658,30,428039.49,6366663.92,"Good"
"86311",35659,30,428039.49,6366663.92,"Good"
"86312",35660,30,428039.79,6366663.73,"Good"
"86313",35661,30,428039.79,6366663.73,"Good"
"86314",35662,30,428039.51,6366665.45,"Good"
"86315",35663,30,428039.51,6366665.45,"Good"
"86316",35664,30,428039.51,6366665.45,"Good"
"86317",35665,30,428039.44,6366666.36,"Good"
"86318",35666,30,428039.44,6366666.36,"Good"
"86319",35667,30,428039.44,6366666.36,"Good"
"86320",35668,30,428039.44,6366666.36,"Good"
"86321",35669,30,428039.44,6366666.36,"Good"
"86322",35670,30,428039.44,6366666.36,"Good"
"86323",35671,30,428039.44,6366666.36,"Good"
"86324",35672,30,428039.44,6366666.36,"Good"
"86325",35673,30,428039.47,6366669,"Good"
"86326",35674,30,428039.47,6366669,"Good"
"86327",35675,30,428039.67,6366670.47,"Good"
"86328",35676,30,428039.67,6366670.47,"Good"
"86329",35677,30,428039.67,6366670.47,"Good"
"86330",35678,30,428039.12,6366671.62,"Good"
"86331",35679,30,428039.12,6366671.62,"Good"
"86332",35680,30,428039.12,6366671.62,"Good"
"86333",35681,30,428039.73,6366672.01,"Good"
"86334",35682,30,428039.73,6366672.01,"Good"
"86335",35683,30,428039.04,6366674.72,"Good"
"86336",35684,30,428039.04,6366674.72,"Good"
"86337",35685,30,428039.04,6366674.72,"Good"
"86338",35686,30,428039.04,6366674.72,"Good"
"86339",35687,30,428039.04,6366674.72,"Good"
"86340",35688,30,428039.04,6366674.72,"Good"
"86341",35689,30,428039.04,6366674.72,"Good"
"86342",35690,30,428039.04,6366674.72,"Good"
"86343",35691,30,428039.03,6366676.81,"Good"
"86344",35692,30,428039.03,6366676.81,"Good"
"86345",35693,30,428038.4,6366677.26,"Good"
"86346",35694,30,428038.4,6366677.26,"Good"
"86347",35695,30,428038.4,6366677.26,"Good"
"86348",35696,30,428038.1,6366679.77,"Good"
"86349",35697,30,428038.1,6366679.77,"Good"
"86350",35698,30,428038.1,6366679.77,"Good"
"86351",35699,30,428038.4,6366679.91,"Good"
"86352",35700,30,428038.4,6366679.91,"Good"
"86353",35701,30,428038.4,6366679.91,"Good"
"86354",35702,30,428037.73,6366681.84,"Good"
"86355",35703,30,428037.73,6366681.84,"Good"
"86356",35704,30,428037.73,6366681.84,"Good"
"86357",35705,30,428037.73,6366681.84,"Good"
"86358",35706,30,428037.73,6366681.84,"Good"
"86359",35707,30,428037.73,6366681.84,"Good"
"86360",35708,30,428037.73,6366681.84,"Good"
"86361",35709,30,428037.23,6366685.74,"Good"
"86362",35710,30,428037.23,6366685.74,"Good"
"86363",35711,30,428037.23,6366685.74,"Good"
"86364",35712,30,428035.76,6366685.11,"Good"
"86365",35713,30,428035.76,6366685.11,"Good"
"86366",35714,30,428035.77,6366687.24,"Good"
"86367",35715,30,428035.77,6366687.24,"Good"
"86368",35716,30,428035.77,6366687.24,"Good"
"86369",35717,30,428035.84,6366688.36,"Good"
"86370",35718,30,428035.84,6366688.36,"Good"
"86371",35719,30,428035.84,6366688.36,"Good"
"86372",35720,30,428035.23,6366688.87,"Good"
"86373",35721,30,428035.23,6366688.87,"Good"
"86374",35722,30,428036.17,6366690.95,"Good"
"86375",35723,30,428036.17,6366690.95,"Good"
"86376",35724,30,428036.17,6366690.95,"Good"
"86377",35725,30,428034.71,6366690.93,"Good"
"86378",35726,30,428034.71,6366690.93,"Good"
"86379",35727,30,428034.71,6366690.93,"Good"
"86380",35728,30,428034.71,6366690.93,"Good"
"86381",35729,30,428034.71,6366690.93,"Good"
"86382",35730,30,428034.39,6366694.04,"Good"
"86383",35731,30,428034.39,6366694.04,"Good"
"86384",35732,30,428034.81,6366695.69,"Good"
"86385",35733,30,428034.81,6366695.69,"Good"
"86386",35734,30,428034.81,6366695.69,"Good"
