"","parameter","mean","sd","2.5%","50%","97.5%","overlap0","f","Rhat","n.eff"
"1848","S[1,29]",253.075,196.844,-161.446,261.998,608.823,TRUE,0.903,1,3000
"1849","S[2,29]",86.301,54.459,-22.296,85.48,198.416,TRUE,0.941,1.001,2498
"1850","S[3,29]",401.341,236.105,-98.543,409.375,823.989,TRUE,0.949,1,3000
"1851","S[4,29]",271.865,234.157,-232.307,279.715,677.153,TRUE,0.878,1,3000
"1852","S[1,30]",243.625,205.357,-165.985,247.575,638.772,TRUE,0.874,1,3000
"1853","S[2,30]",37.414,53.357,-69.375,38.423,139.589,TRUE,0.766,1.001,3000
"1854","S[3,30]",189.23,241.531,-297.644,196.716,644.254,TRUE,0.785,1,3000
"1855","S[4,30]",162.579,243.68,-338.63,165.386,624.709,TRUE,0.754,1,3000
"1856","S[1,31]",253.453,195.044,-146.274,259.731,611.685,TRUE,0.895,1,3000
"1857","S[2,31]",36.289,51.685,-71.36,37.019,137.686,TRUE,0.767,1,3000
"1858","S[3,31]",218.207,230.284,-258.455,228.343,634.568,TRUE,0.822,1,3000
"1859","S[4,31]",218.398,235.468,-271.327,227.124,644.587,TRUE,0.824,1,3000
"1860","S[1,32]",181.047,180.522,-187.827,180.215,504.422,TRUE,0.842,1,3000
"1861","S[2,32]",36.42,49.551,-65.372,37.421,128.758,TRUE,0.781,1,3000
"1862","S[3,32]",221.407,221.139,-230.455,225.347,616.302,TRUE,0.838,1.001,1912
"1863","S[4,32]",220.675,223.541,-247.561,222.35,623.671,TRUE,0.841,1,3000
"1864","S[1,33]",148.493,183.12,-228.894,156.079,485.739,TRUE,0.794,1,3000
"1865","S[2,33]",19.718,50.165,-83.627,20.166,115.704,TRUE,0.661,1.001,2473
"1866","S[3,33]",155.869,222.949,-305.629,162.989,557.72,TRUE,0.756,1,3000
"1867","S[4,33]",146.942,224.354,-311.445,149.296,559.828,TRUE,0.749,1,3000
"1868","S[1,34]",104.17,182.208,-246.473,107.629,463.064,TRUE,0.714,1,3000
"1869","S[2,34]",7.361,52.244,-96.057,7.82,111.709,TRUE,0.564,1,3000
"1870","S[3,34]",95.305,221.793,-336.885,104.825,520.984,TRUE,0.669,1,3000
"1871","S[4,34]",94.92,224.42,-337.92,97.447,541.771,TRUE,0.657,1,3000
"1872","S[1,35]",14.716,179.153,-316.382,16.119,376.063,TRUE,0.532,1,3000
"1873","S[2,35]",-11.57,50.809,-111.022,-10.988,87.663,TRUE,0.589,1,3000
"1874","S[3,35]",-24.068,219.433,-425.555,-20.585,420.592,TRUE,0.538,1,3000
"1875","S[4,35]",-33.164,218.579,-439.025,-31.601,411.234,TRUE,0.55,1,3000
"1876","S[1,36]",51.347,182.103,-299.21,51.105,413.653,TRUE,0.615,1.002,1025
"1877","S[2,36]",1.077,52.558,-100.135,2.116,105.825,TRUE,0.517,1.001,1671
"1878","S[3,36]",4.597,225.55,-416.92,9.31,456.932,TRUE,0.517,1.001,1189
"1879","S[4,36]",-27.745,228.617,-469.737,-23.043,426.923,TRUE,0.546,1.001,1224
"1880","S[1,37]",37.864,181.58,-318.24,38.462,387.683,TRUE,0.583,1,3000
"1881","S[2,37]",0.137,52.525,-101.726,-0.155,103.704,TRUE,0.498,1.001,1355
"1882","S[3,37]",-8.847,225.296,-437.758,-7.491,420.175,TRUE,0.511,1,2869
"1883","S[4,37]",-43.283,225.834,-476.344,-45.494,401.385,TRUE,0.57,1,2766
"1884","S[1,38]",87.026,185.557,-267.609,83.628,458.273,TRUE,0.68,1.001,2145
"1885","S[2,38]",-1.719,53.823,-108.868,-1.131,104.443,TRUE,0.509,1,3000
"1886","S[3,38]",8.012,230.45,-436.217,7.911,469.909,TRUE,0.518,1.001,1940
"1887","S[4,38]",-36.788,230.059,-470.071,-40.547,441.475,TRUE,0.571,1.001,2011
"1888","S[1,39]",47.286,190.588,-310.326,48.899,427.952,TRUE,0.596,1.001,1688
"1889","S[2,39]",-17.899,55.524,-127.331,-15.77,89.396,TRUE,0.615,1.002,1208
"1890","S[3,39]",-21.919,229.052,-436.937,-20.619,436.323,TRUE,0.535,1.001,2577
"1891","S[4,39]",-107.313,230.707,-522.621,-111.192,355.937,TRUE,0.676,1.001,2163
"1892","S[1,40]",-23.693,188.251,-371.815,-23.985,353.478,TRUE,0.546,1,3000
"1893","S[2,40]",-16.701,56.068,-127.961,-14.582,91.81,TRUE,0.609,1.001,3000
"1894","S[3,40]",-41.26,233.838,-468.114,-39.529,423.652,TRUE,0.564,1,3000
"1895","S[4,40]",-63.796,235.268,-487.142,-64.771,423.292,TRUE,0.605,1,3000
"1896","S[1,41]",-91.699,195.738,-453.4,-86.561,288.404,TRUE,0.67,1,3000
"1897","S[2,41]",-21.429,59.18,-138.284,-19.091,90.675,TRUE,0.63,1.001,2439
"1898","S[3,41]",-116.626,243.298,-547.519,-116.368,371.379,TRUE,0.673,1,3000
"1899","S[4,41]",-90.24,241.815,-524.78,-89.945,405.062,TRUE,0.64,1,3000
"1900","S[1,42]",29.283,213.444,-382.249,35.593,444.248,TRUE,0.567,1,3000
"1901","S[2,42]",4.159,64.145,-124.855,5.996,124.583,TRUE,0.54,1,3000
"1902","S[3,42]",-29.03,267.999,-541.328,-25.038,492.872,TRUE,0.531,1,3000
"1903","S[4,42]",-46.097,267.932,-561.944,-38.441,460.489,TRUE,0.554,1,3000
"1904","S[1,43]",108.793,224.952,-335.636,113.237,528.357,TRUE,0.692,1.003,765
"1905","S[2,43]",11.447,66.32,-123.126,14.317,133.258,TRUE,0.591,1.004,462
"1906","S[3,43]",14.064,275.275,-543.295,26.38,523.904,TRUE,0.537,1.005,409
"1907","S[4,43]",-1.624,273.821,-542.325,8.754,499.187,TRUE,0.489,1.004,444
"1908","Surplus[1,1]",34.228,51.022,-32.581,17.87,162.992,TRUE,0.801,1.002,1665
"1909","Surplus[2,1]",25.203,20.848,-9.079,24.93,64.707,TRUE,0.91,1.001,2580
"1910","Surplus[3,1]",30.217,55.255,-53.07,13.996,169.785,TRUE,0.723,1,3000
"1911","Surplus[4,1]",24.988,47.61,-39.371,8.792,153.028,TRUE,0.737,1.002,3000
"1912","Surplus[1,2]",33.479,50.626,-35.019,17.475,162.72,TRUE,0.808,1.001,1632
"1913","Surplus[2,2]",25.166,20.925,-8.716,24.671,65.02,TRUE,0.91,1.002,2464
"1914","Surplus[3,2]",30.237,55.576,-56.787,14.365,167.007,TRUE,0.731,1,3000
"1915","Surplus[4,2]",23.886,47.83,-45.774,8.784,149.346,TRUE,0.743,1.002,3000
"1916","Surplus[1,3]",32.512,50.247,-38.579,17.273,159.819,TRUE,0.81,1.001,2269
"1917","Surplus[2,3]",25.058,20.921,-9.153,24.241,66.301,TRUE,0.912,1.001,3000
"1918","Surplus[3,3]",30.138,56.061,-60.912,14.324,166.552,TRUE,0.74,1.001,3000
"1919","Surplus[4,3]",22.803,47.627,-54.374,8.71,146.554,TRUE,0.736,1.001,3000
"1920","Surplus[1,4]",31.703,49.63,-40.278,16.727,159.298,TRUE,0.803,1.001,3000
"1921","Surplus[2,4]",24.849,20.994,-9.278,24.17,66.123,TRUE,0.909,1.001,2889
"1922","Surplus[3,4]",30.536,55.797,-59.795,15.613,166.835,TRUE,0.744,1.001,3000
"1923","Surplus[4,4]",21.875,47.522,-54.326,8.336,143.885,TRUE,0.736,1.001,3000
"1924","Surplus[1,5]",30.883,48.764,-41.503,16.642,155.706,TRUE,0.803,1,3000
"1925","Surplus[2,5]",24.635,21.016,-10.243,23.738,66.06,TRUE,0.909,1.002,2508
"1926","Surplus[3,5]",32,54.784,-55.621,17.433,166.526,TRUE,0.768,1.001,3000
"1927","Surplus[4,5]",21.123,47.05,-55.387,8.334,145.41,TRUE,0.734,1.001,3000
"1928","Surplus[1,6]",29.866,48.186,-43.875,15.989,151.195,TRUE,0.794,1,3000
"1929","Surplus[2,6]",24.559,20.813,-10.437,23.667,65.677,TRUE,0.91,1.001,3000
"1930","Surplus[3,6]",36.458,53.696,-49.38,21.339,169.665,TRUE,0.818,1,3000
"1931","Surplus[4,6]",20.332,46.159,-57.611,7.821,137.769,TRUE,0.728,1,3000
"1932","Surplus[1,7]",30.269,47.479,-39.736,16.655,147.816,TRUE,0.805,1.001,3000
"1933","Surplus[2,7]",24.808,20.505,-8.218,23.792,65.729,TRUE,0.924,1.001,3000
"1934","Surplus[3,7]",40.7,53.179,-32.076,25.044,173.951,TRUE,0.865,1,3000
"1935","Surplus[4,7]",20.044,46.101,-60.754,7.85,136.469,TRUE,0.73,1,3000
"1936","Surplus[1,8]",29.823,47,-42.603,15.881,145.148,TRUE,0.808,1,3000
"1937","Surplus[2,8]",25.096,20.16,-6.363,23.82,65.811,TRUE,0.93,1.001,3000
"1938","Surplus[3,8]",44.026,52.246,-24.38,28.773,173.623,TRUE,0.893,1,3000
"1939","Surplus[4,8]",20.62,45.449,-58.117,8.568,136.944,TRUE,0.746,1,3000
"1940","Surplus[1,9]",30.626,46.41,-38.686,17.621,143.912,TRUE,0.82,1.001,3000
"1941","Surplus[2,9]",26.302,19.427,-2.042,25.302,66.26,TRUE,0.959,1.001,3000
"1942","Surplus[3,9]",46.399,51.897,-19.421,32.042,176.067,TRUE,0.912,1,3000
"1943","Surplus[4,9]",24.407,44.978,-47.708,11.228,139.445,TRUE,0.791,1,3000
"1944","Surplus[1,10]",31.585,45.366,-35.238,18.771,141.976,TRUE,0.841,1,3000
"1945","Surplus[2,10]",26.905,19.029,-0.398,25.961,66.634,TRUE,0.97,1.001,3000
"1946","Surplus[3,10]",48.581,51.829,-11.926,34.171,175.37,TRUE,0.926,1,3000
"1947","Surplus[4,10]",27.05,44.208,-39.364,13.542,143.968,TRUE,0.823,1,3000
"1948","Surplus[1,11]",31.636,44.967,-34.977,19.205,143.898,TRUE,0.851,1,3000
"1949","Surplus[2,11]",27.062,18.823,-0.062,26.342,66.39,TRUE,0.974,1.001,3000
"1950","Surplus[3,11]",49.79,51.263,-7.897,35.861,175.388,TRUE,0.942,1,3000
"1951","Surplus[4,11]",28.23,43.868,-37.08,15.329,140.807,TRUE,0.84,1,3000
"1952","Surplus[1,12]",31.062,44.552,-36.919,18.987,141.404,TRUE,0.847,1,3000
"1953","Surplus[2,12]",27.206,18.663,0.065,26.6,65.701,FALSE,0.979,1.001,3000
"1954","Surplus[3,12]",50.173,50.182,-5.58,36.151,173.629,TRUE,0.95,1,3000
"1955","Surplus[4,12]",29.012,43.345,-38.304,16.413,143.247,TRUE,0.858,1,3000
"1956","Surplus[1,13]",33.367,43.752,-31.232,21.312,141.836,TRUE,0.879,1,3000
"1957","Surplus[2,13]",27.289,18.535,0.118,26.363,66.108,FALSE,0.981,1.001,3000
"1958","Surplus[3,13]",50.501,49.698,-5.954,37.802,171.432,TRUE,0.955,1,3000
"1959","Surplus[4,13]",29.591,42.826,-31.541,17.874,139.081,TRUE,0.871,1,3000
"1960","Surplus[1,14]",33.576,43.3,-28.092,22.087,141.573,TRUE,0.882,1,3000
"1961","Surplus[2,14]",27.681,18.319,0.159,27.383,66.047,FALSE,0.983,1.001,3000
"1962","Surplus[3,14]",51.491,49.599,-4.391,39.575,169.355,TRUE,0.955,1,3000
"1963","Surplus[4,14]",31.117,41.977,-23.167,18.758,138.516,TRUE,0.886,1,3000
"1964","Surplus[1,15]",34.537,42.449,-25.291,23.088,140.376,TRUE,0.897,1,3000
"1965","Surplus[2,15]",28.169,18.146,0.273,27.933,65.279,FALSE,0.99,1.001,3000
"1966","Surplus[3,15]",52.739,49.222,-2.92,41.068,169.899,TRUE,0.964,1,3000
"1967","Surplus[4,15]",31.511,41.74,-23.964,19.494,138.555,TRUE,0.903,1,3000
"1968","Surplus[1,16]",34.606,42.002,-24.951,23.526,137.959,TRUE,0.9,1.001,3000
"1969","Surplus[2,16]",28.399,17.998,0.308,28.146,64.906,FALSE,0.991,1.001,3000
"1970","Surplus[3,16]",53.635,49.167,-1.381,42.617,168.042,TRUE,0.968,1.001,3000
"1971","Surplus[4,16]",31.182,41.06,-26.766,19.664,138.026,TRUE,0.904,1,3000
"1972","Surplus[1,17]",34.807,41.426,-20.417,24.197,136.943,TRUE,0.905,1,3000
"1973","Surplus[2,17]",28.383,17.928,0.369,28.183,64.449,FALSE,0.993,1.001,3000
"1974","Surplus[3,17]",54.183,49.109,-1.82,44.039,168.368,TRUE,0.965,1.001,3000
"1975","Surplus[4,17]",30.558,40.393,-27.568,19.408,134.841,TRUE,0.898,1,3000
"1976","Surplus[1,18]",35.715,40.839,-20.517,25.138,134.959,TRUE,0.917,1.001,3000
"1977","Surplus[2,18]",28.503,17.775,0.341,28.063,63.943,FALSE,0.993,1.001,3000
"1978","Surplus[3,18]",56.089,48.842,0.133,45.669,169.418,FALSE,0.977,1,3000
"1979","Surplus[4,18]",30.563,40.151,-22.95,19.482,133.501,TRUE,0.904,1,3000
"1980","Surplus[1,19]",36.37,40.119,-16.236,25.785,135.151,TRUE,0.923,1.001,3000
"1981","Surplus[2,19]",28.324,17.65,0.394,27.956,63.965,FALSE,0.994,1.001,2971
"1982","Surplus[3,19]",57.382,48.781,0.294,47.719,171.257,FALSE,0.979,1,3000
"1983","Surplus[4,19]",30.222,39.619,-21.645,19.352,131.879,TRUE,0.899,1,3000
"1984","Surplus[1,20]",40.466,40.502,-5.167,30.258,140.053,TRUE,0.949,1.001,3000
"1985","Surplus[2,20]",28.808,17.559,0.453,28.775,63.966,FALSE,0.996,1.001,2433
"1986","Surplus[3,20]",62.789,50.597,0.656,53.377,178.907,FALSE,0.991,1,3000
"1987","Surplus[4,20]",33.524,39.643,-12.088,21.992,135.527,TRUE,0.93,1,3000
"1988","Surplus[1,21]",43.352,41.293,-0.92,32.889,144.187,TRUE,0.97,1.001,3000
"1989","Surplus[2,21]",29.084,17.508,0.502,29.142,64.7,FALSE,0.998,1.001,2190
"1990","Surplus[3,21]",66.036,51.958,0.753,57.082,187.467,FALSE,0.994,1,3000
"1991","Surplus[4,21]",36.379,39.881,-6.423,24.466,138.732,TRUE,0.948,1,3000
"1992","Surplus[1,22]",46.33,41.924,0.296,36.03,146.111,FALSE,0.985,1.001,3000
"1993","Surplus[2,22]",29.404,17.481,0.533,29.519,65.123,FALSE,0.999,1.001,2356
"1994","Surplus[3,22]",68.735,53.174,0.887,60.597,192.976,FALSE,0.997,1,3000
"1995","Surplus[4,22]",40.019,40.842,-0.701,28.102,148.018,TRUE,0.968,1,3000
"1996","Surplus[1,23]",48.133,42.538,0.401,38.476,152.763,FALSE,0.989,1.001,3000
"1997","Surplus[2,23]",29.591,17.509,0.599,29.537,64.428,FALSE,0.999,1.001,3000
"1998","Surplus[3,23]",70.467,54.228,1.043,62.14,195.441,FALSE,0.999,1,3000
"1999","Surplus[4,23]",42.062,41.849,0.132,30.149,149.608,FALSE,0.978,1,3000
"2000","Surplus[1,24]",48.731,42.743,0.501,38.844,151.093,FALSE,0.992,1.001,3000
"2001","Surplus[2,24]",29.71,17.506,0.607,29.654,64.11,FALSE,0.999,1.001,3000
"2002","Surplus[3,24]",71.698,54.758,1.063,63.199,197.922,FALSE,0.999,1,3000
"2003","Surplus[4,24]",43.546,42.365,0.219,31.698,150.714,FALSE,0.981,1,3000
"2004","Surplus[1,25]",50.163,43.537,0.487,40.655,153.293,FALSE,0.991,1.001,3000
"2005","Surplus[2,25]",29.938,17.536,0.6,30.018,64.683,FALSE,0.999,1.001,3000
"2006","Surplus[3,25]",73.361,55.803,1.067,65.186,199.197,FALSE,1,1,3000
"2007","Surplus[4,25]",45.414,43.444,0.332,33.672,154.32,FALSE,0.986,1,3000
"2008","Surplus[1,26]",52.895,45.053,0.673,43.21,160.466,FALSE,0.997,1.001,3000
"2009","Surplus[2,26]",30.183,17.634,0.622,30.375,64.926,FALSE,1,1.001,3000
"2010","Surplus[3,26]",75.605,57.244,1.114,67.747,204.475,FALSE,1,1,3000
"2011","Surplus[4,26]",47.817,44.717,0.461,35.899,159.09,FALSE,0.992,1,3000
"2012","Surplus[1,27]",55.777,47.159,0.716,46.056,167.674,FALSE,0.999,1,3000
"2013","Surplus[2,27]",30.531,17.864,0.639,30.495,66.191,FALSE,1,1.001,3000
"2014","Surplus[3,27]",77.674,58.83,1.128,69.327,208.719,FALSE,1,1,3000
"2015","Surplus[4,27]",50.805,46.901,0.625,38.615,165.3,FALSE,0.997,1,3000
"2016","Surplus[1,28]",57.858,48.746,0.747,48.044,174.818,FALSE,0.999,1.001,3000
"2017","Surplus[2,28]",30.847,18.297,0.653,30.514,68.807,FALSE,1,1.001,3000
"2018","Surplus[3,28]",79.683,60.675,1.135,71.027,216.193,FALSE,1,1,3000
"2019","Surplus[4,28]",53.639,49.238,0.707,40.497,170.842,FALSE,0.999,1.001,3000
"2020","Surplus[1,29]",59.149,49.779,0.757,48.992,177.44,FALSE,1,1.001,2857
"2021","Surplus[2,29]",30.902,18.479,0.647,30.404,69.923,FALSE,1,1.001,3000
"2022","Surplus[3,29]",80.984,61.923,1.122,71.392,222.58,FALSE,1,1,3000
"2023","Surplus[4,29]",55.291,50.606,0.721,42.291,176.47,FALSE,1,1.001,3000
"2024","Surplus[1,30]",59.859,50.492,0.774,49.824,179.871,FALSE,1,1.001,2956
"2025","Surplus[2,30]",30.858,18.452,0.64,30.328,70.326,FALSE,1,1.001,3000
"2026","Surplus[3,30]",81.314,62.262,1.134,71.626,223.817,FALSE,1,1,3000
"2027","Surplus[4,30]",55.913,51.145,0.729,42.828,177.868,FALSE,1,1.001,3000
"2028","Surplus[1,31]",61.051,51.588,0.786,50.638,182.98,FALSE,1,1.001,2943
"2029","Surplus[2,31]",30.822,18.438,0.632,30.278,69.496,FALSE,1,1.001,3000
"2030","Surplus[3,31]",81.693,62.688,1.132,71.763,225.81,FALSE,1,1,3000
"2031","Surplus[4,31]",56.863,52.183,0.778,42.915,181.17,FALSE,1,1.001,3000
"2032","Surplus[1,32]",61.795,52.296,0.792,51.157,185.993,FALSE,1,1.001,3000
"2033","Surplus[2,32]",30.778,18.468,0.627,30.163,69.385,FALSE,1,1.001,3000
"2034","Surplus[3,32]",82.122,63.193,1.13,71.969,225.95,FALSE,1,1,3000
"2035","Surplus[4,32]",57.957,53.222,0.795,43.924,186.41,FALSE,1,1.001,3000
"2036","Surplus[1,33]",62.145,52.493,0.806,51.356,185.254,FALSE,1,1.001,3000
"2037","Surplus[2,33]",30.718,18.404,0.621,30.17,69.184,FALSE,1,1.001,3000
"2038","Surplus[3,33]",82.272,63.279,1.135,71.887,225.222,FALSE,1,1,3000
"2039","Surplus[4,33]",58.484,53.646,0.795,44.312,186.017,FALSE,1,1.001,3000
"2040","Surplus[1,34]",62.194,52.481,0.804,51.53,186.689,FALSE,1,1.001,3000
"2041","Surplus[2,34]",30.651,18.268,0.622,30.204,68.023,FALSE,1,1.001,3000
"2042","Surplus[3,34]",82.232,63.324,1.139,71.648,225.799,FALSE,1,1,3000
"2043","Surplus[4,34]",58.583,53.896,0.81,44.192,188.848,FALSE,1,1.001,3000
"2044","Surplus[1,35]",61.842,52.005,0.811,51.042,185.977,FALSE,1,1.001,3000
"2045","Surplus[2,35]",30.568,18.075,0.62,30.168,66.9,FALSE,1,1.001,3000
"2046","Surplus[3,35]",81.971,62.886,1.137,71.715,223.799,FALSE,1,1,3000
"2047","Surplus[4,35]",58.225,53.495,0.811,43.946,186.463,FALSE,1,1,3000
"2048","Surplus[1,36]",61.613,51.593,0.807,51.21,184.119,FALSE,1,1,3000
"2049","Surplus[2,36]",30.516,18.005,0.62,30.236,66.8,FALSE,1,1.001,3000
"2050","Surplus[3,36]",81.76,62.539,1.126,71.672,219.553,FALSE,1,1,3000
"2051","Surplus[4,36]",57.777,52.924,0.797,44.008,185.977,FALSE,1,1,3000
"2052","Surplus[1,37]",61.332,51.121,0.801,51.322,182.283,FALSE,1,1,3000
"2053","Surplus[2,37]",30.453,17.937,0.621,30.271,66.824,FALSE,1,1.001,3000
"2054","Surplus[3,37]",81.486,62.103,1.117,71.555,218.865,FALSE,1,1,3000
"2055","Surplus[4,37]",57.302,52.422,0.807,43.368,183.114,FALSE,1,1,3000
"2056","Surplus[1,38]",61.112,50.998,0.804,50.87,181.802,FALSE,1,1,3000
"2057","Surplus[2,38]",30.376,17.888,0.621,30.249,66.608,FALSE,1,1.001,3000
"2058","Surplus[3,38]",81.276,61.878,1.123,71.58,217.682,FALSE,1,1,3000
"2059","Surplus[4,38]",56.915,52.065,0.791,43.184,180.889,FALSE,1,1,3000
"2060","Surplus[1,39]",60.542,50.133,0.806,50.824,178.153,FALSE,1,1,3000
"2061","Surplus[2,39]",30.103,17.645,0.62,29.926,66.337,FALSE,1,1.001,3000
"2062","Surplus[3,39]",80.562,60.863,1.111,71.501,214.34,FALSE,1,1,3000
"2063","Surplus[4,39]",55.758,50.696,0.747,42.559,177.239,FALSE,0.999,1.001,3000
"2064","Surplus[1,40]",59.79,49.272,0.813,50.359,176.653,FALSE,1,1,3000
"2065","Surplus[2,40]",29.809,17.548,0.614,29.6,65.928,FALSE,0.999,1.001,3000
"2066","Surplus[3,40]",79.911,60.128,1.134,71.304,213.149,FALSE,1,1,3000
"2067","Surplus[4,40]",54.433,49.381,0.734,41.649,172.195,FALSE,0.999,1,3000
"2068","Surplus[1,41]",58.261,47.437,0.807,49.32,169.248,FALSE,1,1,3000
"2069","Surplus[2,41]",29.552,17.486,0.608,29.272,66.481,FALSE,1,1.001,3000
"2070","Surplus[3,41]",78.808,58.737,1.136,70.42,207.669,FALSE,1,1,3000
"2071","Surplus[4,41]",53.335,48.116,0.723,40.829,168.586,FALSE,0.998,1,3000
"2072","Surplus[1,42]",57.485,46.505,0.777,48.978,162.683,FALSE,1,1,3000
"2073","Surplus[2,42]",29.42,17.52,0.593,29.171,66.349,FALSE,0.999,1.001,3000
"2074","Surplus[3,42]",78.14,57.81,1.134,70.237,202.379,FALSE,1,1,3000
"2075","Surplus[4,42]",52.553,47.24,0.735,40.783,164.379,FALSE,0.998,1,3000
"2076","Surplus[1,43]",57.347,46.381,0.802,49.299,165.265,FALSE,1,1.001,3000
"2077","Surplus[2,43]",29.371,17.519,0.618,29.203,66.264,FALSE,1,1.002,3000
"2078","Surplus[3,43]",77.639,57.356,1.131,70.109,203.259,FALSE,1,1,3000
"2079","Surplus[4,43]",51.935,46.642,0.716,40.432,165.414,FALSE,0.998,1.001,3000
"2080","S.seo[1]",0,0,0,0,0,FALSE,1,NA,1
"2081","S.seo[2]",23.771,1282.749,-2368.166,17.339,2584.816,TRUE,0.506,1,3000
"2082","S.seo[3]",21.628,1304.672,-2426.479,27.58,2660.945,TRUE,0.51,1.002,1610
"2083","S.seo[4]",74.131,1300.631,-2275.129,29.596,2734.924,TRUE,0.51,1.002,961
"2084","S.seo[5]",436.255,1331.381,-1995.538,439.116,3153.649,TRUE,0.625,1,3000
"2085","S.seo[6]",681.898,1299.088,-1717.933,647.384,3331.588,TRUE,0.698,1.001,3000
"2086","S.seo[7]",819.335,1281.757,-1584.659,824.866,3389.924,TRUE,0.725,1,3000
"2087","S.seo[8]",1085.906,1285.543,-1210.628,1059.591,3733.639,TRUE,0.787,1.001,3000
"2088","S.seo[9]",1330.019,1250.453,-986.052,1332.122,3793.593,TRUE,0.846,1,3000
"2089","S.seo[10]",937.343,1242.118,-1393.599,912.765,3555.126,TRUE,0.768,1.001,1724
"2090","S.seo[11]",652.736,1207.77,-1589.925,632.175,3113.483,TRUE,0.7,1,3000
"2091","S.seo[12]",699.995,1211.24,-1475.534,676.161,3173.985,TRUE,0.708,1,3000
"2092","S.seo[13]",850.757,1208.721,-1354.276,856.595,3372.666,TRUE,0.748,1,3000
"2093","S.seo[14]",851.604,1205.223,-1302.253,833.261,3336.574,TRUE,0.741,1.001,2583
"2094","S.seo[15]",952.287,1184.784,-1225.117,896.966,3385.377,TRUE,0.78,1,3000
"2095","S.seo[16]",504.603,1140.75,-1501.839,479.726,2952.174,TRUE,0.651,1.001,3000
"2096","S.seo[17]",670.822,1150.036,-1460.389,662.608,2992.072,TRUE,0.715,1.001,1105
"2097","S.seo[18]",799.432,1135.521,-1348.385,781.734,3030.958,TRUE,0.751,1,3000
"2098","S.seo[19]",813.21,1104.503,-1230.864,810.451,3122.144,TRUE,0.757,1.001,1616
"2099","S.seo[20]",1452.911,1060.128,-663.214,1458.312,3328.073,TRUE,0.902,1,3000
"2100","S.seo[21]",1128.654,1000.929,-999.798,1144.738,2914.379,TRUE,0.869,1.001,3000
"2101","S.seo[22]",1146.058,936.282,-829.872,1165.56,2770.928,TRUE,0.883,1,3000
"2102","S.seo[23]",907.166,928.89,-1016.597,913.596,2594.566,TRUE,0.837,1,3000
"2103","S.seo[24]",650.37,943.933,-1261.858,674.462,2379.102,TRUE,0.762,1,3000
"2104","S.seo[25]",951.82,886.138,-901.069,962.501,2588.071,TRUE,0.853,1,3000
"2105","S.seo[26]",1089.584,856.148,-716.579,1117.674,2590.038,TRUE,0.887,1.001,2051
"2106","S.seo[27]",1294.098,743.431,-305.832,1363.232,2487.364,TRUE,0.951,1,3000
"2107","S.seo[28]",1353.799,673.778,-96.314,1423.666,2429.368,TRUE,0.967,1,3000
"2108","S.seo[29]",1012.582,700.53,-511.263,1045.112,2219.411,TRUE,0.917,1,3000
"2109","S.seo[30]",632.847,728.55,-856.274,648.524,1985.452,TRUE,0.804,1,3000
"2110","S.seo[31]",726.346,697.797,-723.874,766.177,1959.399,TRUE,0.845,1,3000
"2111","S.seo[32]",659.55,663.725,-723.063,676.079,1813.095,TRUE,0.839,1,3000
"2112","S.seo[33]",471.022,671.596,-916.047,489.854,1680.243,TRUE,0.759,1,3000
"2113","S.seo[34]",301.756,671.429,-1011.52,318.009,1622.32,TRUE,0.669,1,3000
"2114","S.seo[35]",-54.086,658.289,-1269.115,-52.158,1269.456,TRUE,0.529,1,3000
"2115","S.seo[36]",29.275,680.749,-1236.362,40.871,1405.244,TRUE,0.525,1.001,1158
"2116","S.seo[37]",-14.129,676.552,-1290.214,-24.782,1303.145,TRUE,0.515,1,2788
"2117","S.seo[38]",56.531,690.322,-1225.529,45.782,1473.249,TRUE,0.527,1.001,2092
"2118","S.seo[39]",-99.846,690.689,-1328.095,-103.249,1286.224,TRUE,0.554,1.001,1978
"2119","S.seo[40]",-145.45,698.512,-1386.876,-146.503,1267.785,TRUE,0.577,1,3000
"2120","S.seo[41]",-319.994,728.961,-1615.229,-316.87,1152.005,TRUE,0.658,1,3000
"2121","S.seo[42]",-41.685,803.865,-1564.16,-27.839,1511.874,TRUE,0.514,1,3000
"2122","S.seo[43]",132.68,822.569,-1486.318,170.042,1653.134,TRUE,0.585,1.004,475
"2123","Surplus.seo[1]",114.636,112.468,-8.498,81.425,410.675,TRUE,0.961,1,3000
"2124","Surplus.seo[2]",112.768,114.16,-19.308,80.535,407.786,TRUE,0.943,1,3000
"2125","Surplus.seo[3]",110.51,115,-28.623,79.064,406.52,TRUE,0.937,1,3000
"2126","Surplus.seo[4]",108.962,114.518,-34.824,78.525,394.277,TRUE,0.926,1,3000
"2127","Surplus.seo[5]",108.64,113.947,-39.133,79.981,392.864,TRUE,0.927,1,3000
"2128","Surplus.seo[6]",111.214,113.664,-29.883,81.971,400.582,TRUE,0.935,1,3000
"2129","Surplus.seo[7]",115.821,115.722,-29.062,85.059,405.827,TRUE,0.942,1,3000
"2130","Surplus.seo[8]",119.565,114.932,-29.989,90.848,407.627,TRUE,0.949,1,3000
"2131","Surplus.seo[9]",127.734,116.36,-14.791,97.536,410.168,TRUE,0.958,1,3000
"2132","Surplus.seo[10]",134.121,116.754,-1.607,104.096,423.485,TRUE,0.973,1,3000
"2133","Surplus.seo[11]",136.718,116.924,-1.147,107.711,416.706,TRUE,0.974,1,3000
