"","parameter","mean","sd","2.5%","50%","97.5%","overlap0","f","Rhat","n.eff","iter"
"183443","Hmsy[3]",0.014,0.015,0,0.01,0.05,FALSE,1,1.003,3000,44
"183543","Hmsy[4]",0.011,0.015,0,0.006,0.05,FALSE,1,1.005,3000,44
"183643","Stock.Status[1]",1.072,0.36,0.404,1.086,1.727,FALSE,1,1.001,2829,44
"183743","Stock.Status[2]",0.934,0.447,0.218,0.901,1.842,FALSE,1,1,3000,44
"183843","Stock.Status[3]",0.931,0.295,0.424,0.918,1.569,FALSE,1,1,3000,44
"183943","Stock.Status[4]",1.141,0.348,0.483,1.151,1.793,FALSE,1,1.001,3000,44
"184043","Proj1_biomass",14364.402,1251.234,12026.791,14328.722,16930.49,FALSE,1,1.001,1598,44
"184143","Bmsyseo",16181.435,3501.619,10627.074,15734.31,24428.972,FALSE,1,1,3000,44
"184243","Fmsyseo",0.011,0.011,0.001,0.008,0.04,FALSE,1,1.003,3000,44
"184343","Fmsyseo2",0.011,0.011,0.001,0.008,0.04,FALSE,1,1.003,3000,44
"184443","Stock.Status.SEO",0.935,0.215,0.569,0.916,1.432,FALSE,1,1,3000,44
"185743","deviance",4631.671,26.96,4581.139,4631.238,4684.898,FALSE,1,1.001,1830,44
"1166","r[1]",0.006,0.006,0,0.003,0.022,FALSE,1,1,3000,45
"282","r[2]",0.011,0.012,0,0.008,0.043,FALSE,1,1.016,388,45
"344","r[3]",0.007,0.006,0,0.005,0.021,FALSE,1,1,3000,45
"444","r[4]",0.002,0.003,0,0.001,0.011,FALSE,1,1.001,2768,45
"544","K[1]",9370.809,4912.907,4168.977,7917.391,23090.877,FALSE,1,1.021,201,45
"644","K[2]",6126.149,4551.351,1845.439,4696.64,18740.182,FALSE,1,1.024,143,45
"744","K[3]",13243.745,5542.802,6721.247,11674.01,26876.388,FALSE,1,1.006,579,45
"844","K[4]",10484.054,4980.847,4855.94,9017.573,23403.964,FALSE,1,1.003,1040,45
"944","phi[1]",0.663,0.27,0.198,0.654,1.121,FALSE,1,1.007,319,45
"1044","phi[2]",0.499,0.287,0.09,0.451,1.081,FALSE,1,1.016,126,45
"1167","phi[3]",0.699,0.254,0.259,0.701,1.128,FALSE,1,1.004,641,45
"1246","phi[4]",0.696,0.257,0.245,0.695,1.124,FALSE,1,1.002,810,45
"1344","bigphi",0.724,0.214,0.277,0.731,1.099,FALSE,1,1,3000,45
"1444","R.hyp",0.017,0.028,0,0.008,0.112,FALSE,1,1.004,1382,45
"1544","Kseo",39224.757,8347.101,25602.626,38444.641,57162.198,FALSE,1,1.003,759,45
"1651","sigma",0.056,0.017,0.02,0.058,0.081,FALSE,1,1,3000,45
"1744","eta",174.288,281.819,0.686,66.353,1088.854,FALSE,1,1.002,1385,45
"1870","rB1",1.222,2.401,0.012,0.449,8.252,FALSE,1,1.011,889,45
"1944","rB2",173.066,280.138,0.65,65.73,1080.516,FALSE,1,1.002,1398,45
"2044","pi[1]",0.239,0.103,0.104,0.213,0.498,FALSE,1,1.011,241,45
"2146","pi[2]",0.155,0.101,0.047,0.125,0.421,FALSE,1,1.029,105,45
"2244","pi[3]",0.338,0.115,0.166,0.321,0.594,FALSE,1,1.002,1601,45
"2344","pi[4]",0.268,0.106,0.118,0.246,0.515,FALSE,1,1.005,427,45
"2444","phiTau",1.741,2.416,0.499,1.173,6.448,FALSE,1,1.011,1979,45
"162744","qsCPUE[1]",2.347,0.294,1.832,2.332,2.95,FALSE,1,1,3000,45
"162844","qsCPUE[2]",11.06,2.167,7.43,10.822,15.788,FALSE,1,1,3000,45
"162944","qsCPUE[3]",5.563,0.514,4.633,5.523,6.624,FALSE,1,1.001,3000,45
"163044","qsCPUE[4]",3.414,0.384,2.72,3.395,4.209,FALSE,1,1,2440,45
"163144","Tau1",0.301,0.105,0.139,0.285,0.554,FALSE,1,1.002,3000,45
"163244","Tau2",0,0,0,0,0,FALSE,1,NA,1,45
"163344","Tau3",0.123,0.059,0.018,0.123,0.236,FALSE,1,1,3000,45
"182044","MSY[1]",15.078,16.058,0.369,9.344,54.607,FALSE,1,1.006,1068,45
"182144","MSY[2]",17.847,17.742,0.291,13.384,66.321,FALSE,1,1.005,1030,45
"182244","MSY[3]",27.299,24.872,0.648,21.183,89.66,FALSE,1,1,3000,45
"182344","MSY[4]",7.503,9.317,0.328,3.798,34.306,FALSE,1,1,3000,45
"182444","Bmsy[1]",3748.324,1965.163,1667.591,3166.956,9236.351,FALSE,1,1.021,201,45
"182544","Bmsy[2]",2450.46,1820.54,738.176,1878.656,7496.073,FALSE,1,1.024,143,45
"182644","Bmsy[3]",5297.498,2217.121,2688.499,4669.604,10750.555,FALSE,1,1.006,579,45
"182744","Bmsy[4]",4193.622,1992.339,1942.376,3607.029,9361.586,FALSE,1,1.003,1040,45
"182844","Fmsy[1]",0.005,0.005,0,0.003,0.019,FALSE,1,1,3000,45
"182944","Fmsy[2]",0.009,0.01,0,0.007,0.036,FALSE,1,1.016,388,45
"183044","Fmsy[3]",0.006,0.005,0,0.004,0.017,FALSE,1,1,3000,45
"183144","Fmsy[4]",0.002,0.003,0,0.001,0.01,FALSE,1,1.001,2768,45
"183244","Hmsy[1]",0.005,0.005,0,0.003,0.019,FALSE,1,1,3000,45
"183344","Hmsy[2]",0.009,0.01,0,0.007,0.036,FALSE,1,1.016,388,45
"183444","Hmsy[3]",0.006,0.005,0,0.004,0.017,FALSE,1,1,3000,45
"183544","Hmsy[4]",0.002,0.003,0,0.001,0.01,FALSE,1,1.001,2768,45
"183644","Stock.Status[1]",0.203,0.093,0.063,0.194,0.411,FALSE,1,1.004,441,45
"183744","Stock.Status[2]",0.301,0.19,0.061,0.263,0.761,FALSE,1,1.024,110,45
"183844","Stock.Status[3]",0.146,0.056,0.059,0.142,0.266,FALSE,1,1.004,627,45
"183944","Stock.Status[4]",0.416,0.169,0.147,0.404,0.774,FALSE,1,1.002,951,45
"184044","Proj1_biomass",3140.437,363.3,2487.505,3122.019,3907.836,FALSE,1,1,3000,45
"184144","Bmsyseo",15689.903,3338.84,10241.05,15377.856,22864.879,FALSE,1,1.003,759,45
"184244","Fmsyseo",0.004,0.003,0,0.004,0.013,FALSE,1,1,3000,45
"184344","Fmsyseo2",0.004,0.003,0,0.004,0.013,FALSE,1,1,3000,45
"184444","Stock.Status.SEO",0.217,0.051,0.133,0.211,0.334,FALSE,1,1.001,1237,45
"185744","deviance",4420.35,27.185,4369.14,4419.696,4476.155,FALSE,1,1,3000,45
"1168","r[1]",0.007,0.007,0,0.005,0.026,FALSE,1,1,2931,46
"283","r[2]",0.01,0.01,0,0.008,0.035,FALSE,1,1.006,612,46
"345","r[3]",0.008,0.007,0,0.007,0.025,FALSE,1,1.001,2055,46
"445","r[4]",0.01,0.009,0,0.008,0.033,FALSE,1,1.005,611,46
"545","K[1]",8074.748,4586.869,3663.924,6702.809,20437.81,FALSE,1,1.008,609,46
"645","K[2]",6965.72,6313.031,1852.026,4626.264,24753.354,FALSE,1,1.089,51,46
"745","K[3]",12478.802,5755.889,6186.772,10747.608,27743.851,FALSE,1,1.008,245,46
"845","K[4]",10408.486,5826.753,4329.98,8501.94,25852.207,FALSE,1,1.011,181,46
"945","phi[1]",0.648,0.271,0.18,0.636,1.115,FALSE,1,1.002,1034,46
"1045","phi[2]",0.486,0.308,0.06,0.424,1.097,FALSE,1,1.017,131,46
"1169","phi[3]",0.668,0.258,0.236,0.658,1.122,FALSE,1,1.012,162,46
"1247","phi[4]",0.589,0.277,0.159,0.555,1.107,FALSE,1,1.02,105,46
"1345","bigphi",0.715,0.213,0.275,0.729,1.09,FALSE,1,1.001,1616,46
"1445","R.hyp",0.018,0.026,0.001,0.011,0.098,FALSE,1,1.002,2063,46
"1545","Kseo",37927.755,8937.269,24140.817,36676.744,58549.099,FALSE,1,1.016,164,46
"1652","sigma",0.035,0.022,0.007,0.03,0.078,FALSE,1,1.002,1109,46
"1745","eta",262.123,360.98,0.967,119.351,1445.775,FALSE,1,1.002,2050,46
"1871","rB1",2.77,4.443,0.019,1.072,16.401,FALSE,1,1.001,3000,46
"1945","rB2",259.353,357.409,0.937,118.032,1429.252,FALSE,1,1.002,2037,46
"2045","pi[1]",0.215,0.104,0.087,0.19,0.488,FALSE,1,1.004,577,46
"2147","pi[2]",0.178,0.133,0.047,0.131,0.543,FALSE,1,1.077,52,46
"2245","pi[3]",0.332,0.127,0.152,0.306,0.622,FALSE,1,1.034,68,46
"2345","pi[4]",0.274,0.125,0.105,0.246,0.569,FALSE,1,1.013,158,46
"2445","phiTau",1.863,6.894,0.534,1.211,5.728,FALSE,1,1.188,3000,46
"162745","qsCPUE[1]",2.939,0.397,2.247,2.909,3.815,FALSE,1,1.001,1982,46
"162845","qsCPUE[2]",7.407,1.46,4.976,7.286,10.607,FALSE,1,1,3000,46
"162945","qsCPUE[3]",4.594,0.454,3.79,4.571,5.553,FALSE,1,1,3000,46
"163045","qsCPUE[4]",4.089,0.494,3.223,4.056,5.173,FALSE,1,1,3000,46
"163145","Tau1",0.469,0.135,0.266,0.446,0.802,FALSE,1,1.002,1009,46
"163245","Tau2",0,0,0,0,0,FALSE,1,NA,1,46
"163345","Tau3",0.212,0.058,0.092,0.214,0.322,FALSE,1,1.002,1399,46
"182045","MSY[1]",16.459,16.121,0.332,11.885,57.042,FALSE,1,1,3000,46
"182145","MSY[2]",19.594,22.906,0.282,13.459,81.417,FALSE,1,1.045,158,46
"182245","MSY[3]",31.406,26.8,0.807,26.023,96.377,FALSE,1,1.002,1659,46
"182345","MSY[4]",31.11,26.88,0.656,24.932,97.9,FALSE,1,1.001,2738,46
"182445","Bmsy[1]",3229.899,1834.748,1465.57,2681.123,8175.124,FALSE,1,1.008,609,46
"182545","Bmsy[2]",2786.288,2525.212,740.811,1850.505,9901.342,FALSE,1,1.089,51,46
"182645","Bmsy[3]",4991.521,2302.356,2474.709,4299.043,11097.541,FALSE,1,1.008,245,46
"182745","Bmsy[4]",4163.394,2330.701,1731.992,3400.776,10340.883,FALSE,1,1.011,181,46
"182845","Fmsy[1]",0.006,0.006,0,0.004,0.022,FALSE,1,1,2931,46
"182945","Fmsy[2]",0.009,0.008,0,0.007,0.03,FALSE,1,1.006,612,46
"183045","Fmsy[3]",0.007,0.006,0,0.006,0.021,FALSE,1,1.001,2055,46
"183145","Fmsy[4]",0.009,0.008,0,0.007,0.028,FALSE,1,1.005,611,46
"183245","Hmsy[1]",0.006,0.006,0,0.004,0.022,FALSE,1,1,2931,46
"183345","Hmsy[2]",0.009,0.008,0,0.007,0.03,FALSE,1,1.006,612,46
"183445","Hmsy[3]",0.007,0.006,0,0.006,0.021,FALSE,1,1.001,2055,46
"183545","Hmsy[4]",0.009,0.008,0,0.007,0.028,FALSE,1,1.005,611,46
"183645","Stock.Status[1]",0.323,0.15,0.09,0.305,0.653,FALSE,1,1.001,1162,46
"183745","Stock.Status[2]",0.392,0.253,0.058,0.347,0.963,FALSE,1,1.019,115,46
"183845","Stock.Status[3]",0.248,0.096,0.092,0.241,0.448,FALSE,1,1.015,148,46
"183945","Stock.Status[4]",0.502,0.232,0.152,0.474,0.975,FALSE,1,1.021,102,46
"184045","Proj1_biomass",4079.612,457.51,3282.682,4045.898,5117.383,FALSE,1,1.001,1773,46
"184145","Bmsyseo",15171.102,3574.908,9656.327,14670.697,23419.64,FALSE,1,1.016,164,46
"184245","Fmsyseo",0.007,0.005,0.001,0.006,0.018,FALSE,1,1,3000,46
"184345","Fmsyseo2",0.007,0.005,0.001,0.006,0.018,FALSE,1,1,3000,46
"184445","Stock.Status.SEO",0.291,0.072,0.172,0.283,0.452,FALSE,1,1.008,240,46
"185745","deviance",4453.888,27.12,4402.823,4453.642,4507.952,FALSE,1,1,3000,46
"1170","r[1]",0.005,0.006,0,0.003,0.022,FALSE,1,1.006,1885,47
"284","r[2]",0.007,0.009,0,0.004,0.031,FALSE,1,1,3000,47
"346","r[3]",0.011,0.009,0,0.01,0.033,FALSE,1,1.004,492,47
"446","r[4]",0.004,0.005,0,0.002,0.017,FALSE,1,1.005,999,47
"546","K[1]",9280.465,5056.067,4181.348,7711.075,23469.979,FALSE,1,1.004,645,47
"646","K[2]",6033.804,4437.86,2024.407,4445.803,18277.515,FALSE,1,1.01,464,47
"746","K[3]",13844.298,6196.423,6986.173,12015.327,30017.358,FALSE,1,1.011,261,47
"846","K[4]",10702.357,6082.12,4858.9,8944.364,28220.697,FALSE,1,1.025,212,47
"946","phi[1]",0.676,0.268,0.202,0.68,1.12,FALSE,1,1.002,675,47
"1046","phi[2]",0.577,0.302,0.121,0.55,1.116,FALSE,1,1.003,790,47
"1171","phi[3]",0.662,0.257,0.225,0.653,1.116,FALSE,1,1.005,380,47
"1248","phi[4]",0.693,0.27,0.202,0.69,1.131,FALSE,1,1.004,446,47
"1346","bigphi",0.727,0.214,0.268,0.736,1.109,FALSE,1,1.001,1709,47
"1446","R.hyp",0.018,0.028,0.001,0.009,0.118,FALSE,1,1.002,3000,47
"1546","Kseo",39860.924,8833.912,26019.201,38710.853,60145.677,FALSE,1,1,3000,47
"1653","sigma",0.045,0.021,0.009,0.045,0.08,FALSE,1,1.001,1312,47
"1746","eta",182.157,289.338,0.732,69.663,1141.433,FALSE,1,1.002,2044,47
"1872","rB1",1.462,3.016,0.013,0.471,9.986,FALSE,1,1.014,1372,47
"1946","rB2",180.696,287.18,0.633,69.003,1133.867,FALSE,1,1.002,2066,47
"2046","pi[1]",0.234,0.107,0.096,0.207,0.505,FALSE,1,1.004,493,47
"2148","pi[2]",0.151,0.097,0.046,0.118,0.409,FALSE,1,1.011,416,47
"2246","pi[3]",0.348,0.122,0.163,0.326,0.621,FALSE,1,1.01,213,47
"2346","pi[4]",0.267,0.116,0.116,0.236,0.576,FALSE,1,1.016,191,47
"2446","phiTau",1.746,3.656,0.51,1.131,6.551,FALSE,1,1.065,1917,47
"162746","qsCPUE[1]",2.539,0.351,1.919,2.51,3.281,FALSE,1,1.001,2503,47
"162846","qsCPUE[2]",11.364,2.267,7.629,11.149,16.244,FALSE,1,1,3000,47
"162946","qsCPUE[3]",5.98,0.633,4.85,5.955,7.348,FALSE,1,1.001,1699,47
"163046","qsCPUE[4]",4.011,0.493,3.123,3.978,5.04,FALSE,1,1.001,1934,47
"163146","Tau1",0.459,0.138,0.248,0.436,0.809,FALSE,1,1.001,1041,47
"163246","Tau2",0,0,0,0,0,FALSE,1,NA,1,47
"163346","Tau3",0.209,0.06,0.08,0.21,0.323,FALSE,1,1.002,2176,47
"182046","MSY[1]",12.949,15.571,0.333,7.211,53.796,FALSE,1,1,3000,47
"182146","MSY[2]",11.737,13.371,0.205,7.508,46.512,FALSE,1,1.002,3000,47
"182246","MSY[3]",48.131,38.29,0.828,41.865,137.945,FALSE,1,1.003,2056,47
"182346","MSY[4]",11.538,14.066,0.343,6.153,51.602,FALSE,1,1,3000,47
"182446","Bmsy[1]",3712.186,2022.427,1672.539,3084.43,9387.992,FALSE,1,1.004,645,47
"182546","Bmsy[2]",2413.522,1775.144,809.763,1778.321,7311.006,FALSE,1,1.01,464,47
"182646","Bmsy[3]",5537.719,2478.569,2794.469,4806.131,12006.943,FALSE,1,1.011,261,47
"182746","Bmsy[4]",4280.943,2432.848,1943.56,3577.746,11288.279,FALSE,1,1.025,212,47
"182846","Fmsy[1]",0.004,0.005,0,0.002,0.018,FALSE,1,1.006,1885,47
"182946","Fmsy[2]",0.006,0.008,0,0.004,0.026,FALSE,1,1,3000,47
"183046","Fmsy[3]",0.01,0.008,0,0.008,0.028,FALSE,1,1.004,492,47
"183146","Fmsy[4]",0.003,0.004,0,0.002,0.014,FALSE,1,1.005,999,47
"183246","Hmsy[1]",0.004,0.005,0,0.002,0.018,FALSE,1,1.006,1885,47
"183346","Hmsy[2]",0.006,0.008,0,0.004,0.026,FALSE,1,1,3000,47
"183446","Hmsy[3]",0.01,0.008,0,0.008,0.028,FALSE,1,1.004,492,47
"183546","Hmsy[4]",0.003,0.004,0,0.002,0.014,FALSE,1,1.005,999,47
"183646","Stock.Status[1]",0.338,0.149,0.101,0.325,0.645,FALSE,1,1.008,273,47
"183746","Stock.Status[2]",0.465,0.257,0.1,0.431,1.027,FALSE,1,1.001,1058,47
"183846","Stock.Status[3]",0.317,0.123,0.12,0.308,0.576,FALSE,1,1.006,312,47
"183946","Stock.Status[4]",0.558,0.228,0.168,0.54,1.023,FALSE,1,1.008,246,47
"184046","Proj1_biomass",5182.929,530.574,4198.694,5147.791,6325.47,FALSE,1,1.001,1546,47
"184146","Bmsyseo",15944.37,3533.565,10407.681,15484.341,24058.271,FALSE,1,1,3000,47
"184246","Fmsyseo",0.005,0.004,0,0.005,0.016,FALSE,1,1.002,3000,47
"184346","Fmsyseo2",0.005,0.004,0,0.005,0.016,FALSE,1,1.002,3000,47
"184446","Stock.Status.SEO",0.345,0.081,0.206,0.339,0.527,FALSE,1,1,3000,47
"185746","deviance",4530.589,27.503,4479.093,4529.754,4585.247,FALSE,1,1,3000,47
"1172","r[1]",0.007,0.008,0,0.004,0.03,FALSE,1,1.006,1259,48
"285","r[2]",0.014,0.018,0,0.009,0.056,FALSE,1,1.003,1726,48
"347","r[3]",0.007,0.008,0,0.005,0.028,FALSE,1,1.001,2369,48
"447","r[4]",0.006,0.008,0,0.003,0.029,FALSE,1,1.009,577,48
"547","K[1]",10134.71,3750.379,5785.907,9137.987,20236.783,FALSE,1,1.003,902,48
"647","K[2]",6672.919,4243.965,2465.187,5379.258,18193.77,FALSE,1,1.014,275,48
"747","K[3]",14704.449,5340.699,8783.403,13296.163,28859.134,FALSE,1,1.001,3000,48
"847","K[4]",12370.292,4893.711,6989.914,11129.27,24580.394,FALSE,1,1.017,1045,48
"947","phi[1]",0.787,0.228,0.333,0.809,1.132,FALSE,1,1.002,1060,48
"1047","phi[2]",0.592,0.286,0.137,0.569,1.112,FALSE,1,1.006,345,48
"1173","phi[3]",0.81,0.22,0.358,0.837,1.134,FALSE,1,1,2352,48
"1249","phi[4]",0.797,0.226,0.338,0.818,1.13,FALSE,1,1.001,2894,48
"1347","bigphi",0.749,0.212,0.301,0.757,1.107,FALSE,1,1.001,2105,48
"1447","R.hyp",0.018,0.026,0.001,0.01,0.099,FALSE,1,1,3000,48
"1547","Kseo",43882.37,9059.498,30039.059,42641.027,64478.704,FALSE,1,1.004,901,48
"1654","sigma",0.054,0.018,0.016,0.055,0.081,FALSE,1,1,3000,48
"1747","eta",226.26,325.506,0.712,97.881,1247.93,FALSE,1,1.002,2655,48
"1873","rB1",2.258,4.412,0.015,0.695,15.036,FALSE,1,1,3000,48
"1947","rB2",224.002,322.421,0.646,97.127,1239.134,FALSE,1,1.002,2626,48
"2047","pi[1]",0.233,0.072,0.128,0.221,0.407,FALSE,1,1.004,558,48
"2149","pi[2]",0.15,0.079,0.057,0.128,0.358,FALSE,1,1.01,273,48
"2247","pi[3]",0.335,0.085,0.197,0.322,0.54,FALSE,1,1.003,686,48
"2347","pi[4]",0.282,0.08,0.159,0.268,0.469,FALSE,1,1.003,3000,48
"2447","phiTau",1.672,2.782,0.499,1.124,5.684,FALSE,1,1.073,3000,48
"162747","qsCPUE[1]",2.331,0.291,1.825,2.317,2.962,FALSE,1,1,3000,48
"162847","qsCPUE[2]",9.852,1.922,6.688,9.64,14.116,FALSE,1,1,3000,48
"162947","qsCPUE[3]",5.195,0.447,4.367,5.183,6.123,FALSE,1,1,2895,48
"163047","qsCPUE[4]",3.472,0.366,2.829,3.445,4.246,FALSE,1,1,3000,48
"163147","Tau1",0.216,0.112,0.037,0.203,0.472,FALSE,1,1,3000,48
"163247","Tau2",0,0,0,0,0,FALSE,1,NA,1,48
"163347","Tau3",0.089,0.052,0.013,0.083,0.203,FALSE,1,1,3000,48
"182047","MSY[1]",20.527,23.364,0.459,11.671,84.056,FALSE,1,1.003,1635,48
"182147","MSY[2]",23.421,22.732,0.359,17.361,78.617,FALSE,1,1,3000,48
"182247","MSY[3]",31.911,31.855,0.709,21.565,113.54,FALSE,1,1.002,1211,48
"182347","MSY[4]",23.897,27.651,0.515,13.553,103.431,FALSE,1,1.006,821,48
"182447","Bmsy[1]",4053.884,1500.152,2314.363,3655.195,8094.713,FALSE,1,1.003,902,48
"182547","Bmsy[2]",2669.168,1697.586,986.075,2151.703,7277.508,FALSE,1,1.014,275,48
"182647","Bmsy[3]",5881.779,2136.28,3513.361,5318.465,11543.654,FALSE,1,1.001,3000,48
"182747","Bmsy[4]",4948.117,1957.485,2795.966,4451.708,9832.158,FALSE,1,1.017,1045,48
"182847","Fmsy[1]",0.006,0.007,0,0.003,0.026,FALSE,1,1.006,1259,48
"182947","Fmsy[2]",0.011,0.015,0,0.007,0.047,FALSE,1,1.003,1726,48
"183047","Fmsy[3]",0.006,0.006,0,0.004,0.024,FALSE,1,1.001,2369,48
"183147","Fmsy[4]",0.005,0.007,0,0.003,0.024,FALSE,1,1.009,577,48
"183247","Hmsy[1]",0.006,0.007,0,0.003,0.026,FALSE,1,1.006,1259,48
"183347","Hmsy[2]",0.011,0.015,0,0.007,0.047,FALSE,1,1.003,1726,48
"183447","Hmsy[3]",0.006,0.006,0,0.004,0.024,FALSE,1,1.001,2369,48
"183547","Hmsy[4]",0.005,0.007,0,0.003,0.024,FALSE,1,1.009,577,48
"183647","Stock.Status[1]",0.801,0.255,0.342,0.792,1.32,FALSE,1,1.002,990,48
"183747","Stock.Status[2]",0.765,0.38,0.197,0.717,1.613,FALSE,1,1.004,430,48
"183847","Stock.Status[3]",0.67,0.2,0.302,0.668,1.073,FALSE,1,1,3000,48
"183947","Stock.Status[4]",0.956,0.292,0.432,0.95,1.526,FALSE,1,1.001,1627,48
"184047","Proj1_biomass",12028.8,1245.899,9739.76,11971.861,14620.06,FALSE,1,1.002,3000,48
"184147","Bmsyseo",17552.948,3623.799,12015.624,17056.411,25791.482,FALSE,1,1.004,901,48
"184247","Fmsyseo",0.006,0.006,0,0.004,0.022,FALSE,1,1.005,773,48
"184347","Fmsyseo2",0.006,0.006,0,0.004,0.022,FALSE,1,1.005,773,48
"184447","Stock.Status.SEO",0.732,0.158,0.452,0.722,1.071,FALSE,1,1.002,1049,48
"185747","deviance",4572.106,27.382,4519.954,4571.327,4625.1,FALSE,1,1,2588,48
"1174","r[1]",0.021,0.021,0,0.016,0.073,FALSE,1,1.004,3000,49
"286","r[2]",0.023,0.024,0,0.018,0.088,FALSE,1,1.009,1537,49
"348","r[3]",0.019,0.013,0.001,0.017,0.051,FALSE,1,1.001,1640,49
"448","r[4]",0.016,0.016,0,0.012,0.055,FALSE,1,1.005,3000,49
"548","K[1]",9752.64,4806.438,4932.717,8330.676,22912.836,FALSE,1,1.005,993,49
"648","K[2]",6155.173,4906.032,1833.93,4391.456,20789.686,FALSE,1,1.004,3000,49
"748","K[3]",11758.399,4696.086,6485.945,10345.435,24635.092,FALSE,1,1.001,1741,49
"848","K[4]",9916.048,4652.942,5279.629,8464.623,22988.134,FALSE,1,1.013,638,49
"948","phi[1]",0.675,0.265,0.188,0.68,1.121,FALSE,1,1.004,438,49
"1048","phi[2]",0.508,0.294,0.08,0.465,1.093,FALSE,1,1,3000,49
"1175","phi[3]",0.725,0.25,0.265,0.731,1.13,FALSE,1,1,3000,49
"1250","phi[4]",0.739,0.249,0.256,0.758,1.13,FALSE,1,1.001,2439,49
"1348","bigphi",0.739,0.207,0.31,0.751,1.098,FALSE,1,1,3000,49
"1448","R.hyp",0.028,0.027,0.002,0.021,0.114,FALSE,1,1.003,1570,49
"1548","Kseo",37582.259,8598.052,23732.155,36601.685,56960.672,FALSE,1,1.001,1941,49
"1655","sigma",0.046,0.022,0.008,0.048,0.081,FALSE,1,1,3000,49
"1748","eta",270.991,366.256,1.836,119.193,1433.986,FALSE,1,1.002,3000,49
"1874","rB1",5.579,8.825,0.045,2.195,31.868,FALSE,1,1,3000,49
"1948","rB2",265.411,359.072,1.697,115.937,1415.793,FALSE,1,1.002,3000,49
"2048","pi[1]",0.26,0.097,0.123,0.241,0.506,FALSE,1,1.005,1059,49
"2150","pi[2]",0.159,0.101,0.048,0.127,0.436,FALSE,1,1,3000,49
"2248","pi[3]",0.316,0.102,0.156,0.301,0.564,FALSE,1,1.002,884,49
"2348","pi[4]",0.265,0.097,0.132,0.246,0.514,FALSE,1,1.01,699,49
"2448","phiTau",1.648,2.024,0.52,1.156,5.433,FALSE,1,1.11,2800,49
"162748","qsCPUE[1]",1.8,0.253,1.353,1.787,2.314,FALSE,1,1,3000,49
"162848","qsCPUE[2]",10.305,2.121,6.754,10.109,14.92,FALSE,1,1,3000,49
"162948","qsCPUE[3]",4.954,0.499,4.04,4.927,5.998,FALSE,1,1,3000,49
"163048","qsCPUE[4]",3.03,0.354,2.394,3.015,3.785,FALSE,1,1.001,1254,49
"163148","Tau1",0.431,0.136,0.229,0.412,0.772,FALSE,1,1.002,3000,49
"163248","Tau2",0,0,0,0,0,FALSE,1,NA,1,49
"163348","Tau3",0.149,0.062,0.028,0.151,0.27,FALSE,1,1.001,2061,49
"182048","MSY[1]",56.417,43.012,1.13,50.509,157.245,FALSE,1,1.002,1607,49
"182148","MSY[2]",34.354,26.554,0.859,29.96,98.072,FALSE,1,1.001,3000,49
"182248","MSY[3]",67.883,39.41,3.287,64.587,154.478,FALSE,1,1,3000,49
"182348","MSY[4]",43.588,36.255,0.83,36.804,133.12,FALSE,1,1,3000,49
"182448","Bmsy[1]",3901.056,1922.575,1973.087,3332.271,9165.134,FALSE,1,1.005,993,49
"182548","Bmsy[2]",2462.069,1962.413,733.572,1756.582,8315.875,FALSE,1,1.004,3000,49
"182648","Bmsy[3]",4703.36,1878.435,2594.378,4138.174,9854.037,FALSE,1,1.001,1741,49
"182748","Bmsy[4]",3966.419,1861.177,2111.852,3385.849,9195.254,FALSE,1,1.013,638,49
"182848","Fmsy[1]",0.018,0.018,0,0.013,0.061,FALSE,1,1.004,3000,49
"182948","Fmsy[2]",0.02,0.02,0,0.015,0.074,FALSE,1,1.009,1537,49
"183048","Fmsy[3]",0.016,0.011,0.001,0.015,0.043,FALSE,1,1.001,1640,49
"183148","Fmsy[4]",0.013,0.014,0,0.01,0.046,FALSE,1,1.005,3000,49
"183248","Hmsy[1]",0.018,0.018,0,0.013,0.061,FALSE,1,1.004,3000,49
"183348","Hmsy[2]",0.02,0.02,0,0.015,0.074,FALSE,1,1.009,1537,49
"183448","Hmsy[3]",0.016,0.011,0.001,0.015,0.043,FALSE,1,1.001,1640,49
"183548","Hmsy[4]",0.013,0.014,0,0.01,0.046,FALSE,1,1.005,3000,49
"183648","Stock.Status[1]",0.959,0.359,0.327,0.938,1.707,FALSE,1,1.001,1435,49
"183748","Stock.Status[2]",0.719,0.416,0.138,0.672,1.75,FALSE,1,1.001,3000,49
"183848","Stock.Status[3]",0.623,0.215,0.256,0.617,1.067,FALSE,1,1.001,1087,49
"183948","Stock.Status[4]",1.062,0.368,0.377,1.068,1.769,FALSE,1,1.001,3000,49
"184048","Proj1_biomass",10654.832,1112.827,8561.993,10652.083,12837.712,FALSE,1,1,2741,49
"184148","Bmsyseo",15032.904,3439.221,9492.862,14640.674,22784.269,FALSE,1,1.001,1941,49
"184248","Fmsyseo",0.015,0.01,0.002,0.013,0.039,FALSE,1,1.001,3000,49
"184348","Fmsyseo2",0.015,0.01,0.002,0.013,0.039,FALSE,1,1.001,3000,49
"184448","Stock.Status.SEO",0.745,0.187,0.438,0.722,1.173,FALSE,1,1.001,3000,49
"185748","deviance",4557.894,27.181,4507.061,4556.351,4612.699,FALSE,1,1.001,1078,49
"1176","r[1]",0.009,0.009,0,0.007,0.032,FALSE,1,1,3000,50
"287","r[2]",0.007,0.008,0,0.005,0.028,FALSE,1,1.022,220,50
