"","parameter","mean","sd","2.5%","50%","97.5%","overlap0","f","Rhat","n.eff","iter"
"182929","Fmsy[2]",0.014,0.019,0,0.009,0.061,FALSE,1,1.008,2327,80
"183029","Fmsy[3]",0.005,0.005,0,0.003,0.019,FALSE,1,1,3000,80
"183129","Fmsy[4]",0.016,0.018,0,0.011,0.065,FALSE,1,1.023,735,80
"183229","Hmsy[1]",0.008,0.008,0,0.006,0.03,FALSE,1,1.002,2852,80
"183329","Hmsy[2]",0.014,0.019,0,0.009,0.061,FALSE,1,1.008,2327,80
"183429","Hmsy[3]",0.005,0.005,0,0.003,0.019,FALSE,1,1,3000,80
"183529","Hmsy[4]",0.016,0.018,0,0.011,0.065,FALSE,1,1.023,735,80
"183629","Stock.Status[1]",0.632,0.256,0.208,0.621,1.154,FALSE,1,1.007,348,80
"183729","Stock.Status[2]",0.774,0.448,0.154,0.705,1.825,FALSE,1,1.001,2808,80
"183829","Stock.Status[3]",0.615,0.197,0.25,0.622,0.974,FALSE,1,1.002,1755,80
"183929","Stock.Status[4]",1.037,0.428,0.349,0.992,1.996,FALSE,1,1.002,1233,80
"184029","Proj1_biomass",9836.444,821.359,8289.521,9806.7,11599.285,FALSE,1,1,3000,80
"184129","Bmsyseo",15917.961,3508.46,10336.076,15446.71,24317.048,FALSE,1,1.001,3000,80
"184229","Fmsyseo",0.008,0.006,0.001,0.007,0.023,FALSE,1,1.003,1771,80
"184329","Fmsyseo2",0.008,0.006,0.001,0.007,0.023,FALSE,1,1.003,1771,80
"184429","Stock.Status.SEO",0.654,0.15,0.399,0.642,0.989,FALSE,1,1,3000,80
"185729","deviance",4558.461,26.289,4508.051,4557.548,4610.933,FALSE,1,1.001,2848,80
"1138","r[1]",0.006,0.007,0,0.004,0.026,FALSE,1,1.001,3000,81
"268","r[2]",0.007,0.009,0,0.005,0.03,FALSE,1,1.015,470,81
"330","r[3]",0.008,0.007,0,0.006,0.025,FALSE,1,1,3000,81
"430","r[4]",0.004,0.005,0,0.002,0.018,FALSE,1,1,3000,81
"530","K[1]",10573.434,4987.24,5015.261,9143.466,24507.313,FALSE,1,1.003,1005,81
"630","K[2]",6404.065,4695.03,2230.24,4832.207,19550.302,FALSE,1,1.079,71,81
"730","K[3]",13483.994,5542.527,7257.036,12032.38,27042.003,FALSE,1,1.003,3000,81
"830","K[4]",10805.033,5237.347,5354.151,9130.616,24565.558,FALSE,1,1.01,552,81
"930","phi[1]",0.692,0.26,0.225,0.695,1.123,FALSE,1,1.002,923,81
"1030","phi[2]",0.581,0.29,0.123,0.56,1.112,FALSE,1,1.022,96,81
"1139","phi[3]",0.743,0.242,0.292,0.751,1.13,FALSE,1,1,3000,81
"1232","phi[4]",0.743,0.254,0.249,0.773,1.126,FALSE,1,1.002,915,81
"1330","bigphi",0.73,0.213,0.288,0.739,1.103,FALSE,1,1,3000,81
"1430","R.hyp",0.016,0.026,0.001,0.008,0.109,FALSE,1,1.001,3000,81
"1530","Kseo",41266.526,8985.62,27164.326,40039.24,62163.923,FALSE,1,1.003,836,81
"1637","sigma",0.059,0.016,0.026,0.061,0.081,FALSE,1,1,3000,81
"1730","eta",213.713,320.749,0.721,88.944,1219.291,FALSE,1,1,3000,81
"1855","rB1",1.722,3.398,0.017,0.553,11.196,FALSE,1,1.01,1744,81
"1930","rB2",211.992,318.282,0.661,88.018,1209.949,FALSE,1,1,3000,81
"2030","pi[1]",0.256,0.098,0.119,0.235,0.507,FALSE,1,1.005,434,81
"2132","pi[2]",0.154,0.093,0.051,0.125,0.401,FALSE,1,1.051,73,81
"2230","pi[3]",0.328,0.103,0.165,0.312,0.561,FALSE,1,1,3000,81
"2330","pi[4]",0.262,0.098,0.125,0.242,0.511,FALSE,1,1.01,291,81
"2430","phiTau",1.665,2.099,0.509,1.164,5.994,FALSE,1,1.047,2946,81
"162730","qsCPUE[1]",1.636,0.241,1.221,1.623,2.153,FALSE,1,1,3000,81
"162830","qsCPUE[2]",8.727,1.776,5.747,8.561,12.788,FALSE,1,1,3000,81
"162930","qsCPUE[3]",5.457,0.557,4.46,5.423,6.637,FALSE,1,1.002,1761,81
"163030","qsCPUE[4]",3.727,0.45,2.939,3.696,4.684,FALSE,1,1,3000,81
"163130","Tau1",0.569,0.15,0.332,0.547,0.918,FALSE,1,1,3000,81
"163230","Tau2",0,0,0,0,0,FALSE,1,NA,1,81
"163330","Tau3",0.19,0.06,0.056,0.192,0.303,FALSE,1,1.001,1678,81
"182030","MSY[1]",20.174,22.012,0.451,12.875,77.687,FALSE,1,1.003,1210,81
"182130","MSY[2]",12.992,14.732,0.239,8.16,49.742,FALSE,1,1.008,926,81
"182230","MSY[3]",31.124,28.569,0.743,23.795,100.371,FALSE,1,1.003,2103,81
"182330","MSY[4]",13.835,15.822,0.372,8.064,55.612,FALSE,1,1.002,1221,81
"182430","Bmsy[1]",4229.374,1994.896,2006.105,3657.386,9802.925,FALSE,1,1.003,1005,81
"182530","Bmsy[2]",2561.626,1878.012,892.096,1932.883,7820.121,FALSE,1,1.079,71,81
"182630","Bmsy[3]",5393.597,2217.011,2902.815,4812.952,10816.801,FALSE,1,1.003,3000,81
"182730","Bmsy[4]",4322.013,2094.939,2141.66,3652.247,9826.223,FALSE,1,1.01,552,81
"182830","Fmsy[1]",0.005,0.006,0,0.003,0.022,FALSE,1,1.001,3000,81
"182930","Fmsy[2]",0.006,0.007,0,0.004,0.025,FALSE,1,1.015,470,81
"183030","Fmsy[3]",0.006,0.006,0,0.005,0.021,FALSE,1,1,3000,81
"183130","Fmsy[4]",0.004,0.004,0,0.002,0.015,FALSE,1,1,3000,81
"183230","Hmsy[1]",0.005,0.006,0,0.003,0.022,FALSE,1,1.001,3000,81
"183330","Hmsy[2]",0.006,0.007,0,0.004,0.025,FALSE,1,1.015,470,81
"183430","Hmsy[3]",0.006,0.006,0,0.005,0.021,FALSE,1,1,3000,81
"183530","Hmsy[4]",0.004,0.004,0,0.002,0.015,FALSE,1,1,3000,81
"183630","Stock.Status[1]",0.557,0.224,0.196,0.536,1.047,FALSE,1,1,2437,81
"183730","Stock.Status[2]",0.484,0.259,0.11,0.446,1.071,FALSE,1,1.022,94,81
"183830","Stock.Status[3]",0.363,0.125,0.152,0.354,0.625,FALSE,1,1,3000,81
"183930","Stock.Status[4]",0.642,0.236,0.229,0.635,1.123,FALSE,1,1.003,684,81
"184030","Proj1_biomass",6792.722,777.838,5338.765,6763.39,8396.509,FALSE,1,1,3000,81
"184130","Bmsyseo",16506.61,3594.248,10865.731,16015.696,24865.569,FALSE,1,1.003,836,81
"184230","Fmsyseo",0.005,0.004,0,0.004,0.015,FALSE,1,1.003,1299,81
"184330","Fmsyseo2",0.005,0.004,0,0.004,0.015,FALSE,1,1.003,1299,81
"184430","Stock.Status.SEO",0.444,0.104,0.266,0.433,0.683,FALSE,1,1.002,953,81
"185730","deviance",4533.347,26.418,4482.976,4533.169,4586.821,FALSE,1,1,3000,81
"1140","r[1]",0.005,0.005,0,0.002,0.019,FALSE,1,1.003,2008,82
"269","r[2]",0.007,0.008,0,0.004,0.031,FALSE,1,1.011,1035,82
"331","r[3]",0.008,0.007,0,0.007,0.025,FALSE,1,1.011,259,82
"431","r[4]",0.003,0.003,0,0.001,0.012,FALSE,1,1.001,3000,82
"531","K[1]",9374.392,4716.307,4090.894,8105.958,21191.242,FALSE,1,1.003,656,82
"631","K[2]",5659.115,4057.544,1898.19,4255.112,17091.586,FALSE,1,1.034,104,82
"731","K[3]",13181.809,5752.291,6585.023,11625.199,27866.957,FALSE,1,1.062,41,82
"831","K[4]",11163.127,7410.142,4284.457,8784.99,31423.647,FALSE,1,1.069,82,82
"931","phi[1]",0.628,0.271,0.206,0.596,1.116,FALSE,1,1.003,641,82
"1031","phi[2]",0.561,0.3,0.115,0.52,1.11,FALSE,1,1.013,152,82
"1141","phi[3]",0.668,0.258,0.239,0.653,1.112,FALSE,1,1.055,42,82
"1233","phi[4]",0.613,0.284,0.152,0.597,1.116,FALSE,1,1.017,140,82
"1331","bigphi",0.726,0.215,0.286,0.738,1.097,FALSE,1,1,3000,82
"1431","R.hyp",0.017,0.029,0,0.007,0.121,FALSE,1,1.01,895,82
"1531","Kseo",39378.442,8843.731,25640.587,38324.393,59730.617,FALSE,1,1.019,134,82
"1638","sigma",0.042,0.023,0.008,0.042,0.08,FALSE,1,1.001,1061,82
"1731","eta",184.551,288.997,0.624,74.358,1159.397,FALSE,1,1.007,1363,82
"1856","rB1",1.162,2.252,0.012,0.437,7.106,FALSE,1,1.003,3000,82
"1931","rB2",183.389,287.453,0.559,73.866,1151.458,FALSE,1,1.007,1352,82
"2031","pi[1]",0.242,0.11,0.095,0.22,0.51,FALSE,1,1.009,258,82
"2133","pi[2]",0.145,0.094,0.043,0.115,0.396,FALSE,1,1.043,67,82
"2231","pi[3]",0.337,0.12,0.16,0.315,0.604,FALSE,1,1.049,50,82
"2331","pi[4]",0.277,0.138,0.108,0.238,0.629,FALSE,1,1.047,79,82
"2431","phiTau",1.765,2.575,0.52,1.174,6.297,FALSE,1,1.02,3000,82
"162731","qsCPUE[1]",2.227,0.288,1.716,2.207,2.853,FALSE,1,1.001,3000,82
"162831","qsCPUE[2]",7.172,1.346,4.919,7.057,10.07,FALSE,1,1.001,2271,82
"162931","qsCPUE[3]",4.763,0.456,3.965,4.739,5.745,FALSE,1,1.001,1842,82
"163031","qsCPUE[4]",4.418,0.48,3.525,4.407,5.381,FALSE,1,1.002,966,82
"163131","Tau1",0.523,0.138,0.304,0.503,0.855,FALSE,1,1.001,3000,82
"163231","Tau2",0,0,0,0,0,FALSE,1,NA,1,82
"163331","Tau3",0.098,0.055,0.015,0.094,0.211,FALSE,1,1,3000,82
"182031","MSY[1]",12.439,14.441,0.331,7.096,51.235,FALSE,1,1,3000,82
"182131","MSY[2]",10.419,12.417,0.165,5.949,43.02,FALSE,1,1.003,1220,82
"182231","MSY[3]",33.465,28.354,0.689,27.827,101.576,FALSE,1,1.005,2638,82
"182331","MSY[4]",8.167,9.951,0.31,4.424,36.147,FALSE,1,1.007,689,82
"182431","Bmsy[1]",3749.757,1886.523,1636.357,3242.383,8476.497,FALSE,1,1.003,656,82
"182531","Bmsy[2]",2263.646,1623.018,759.276,1702.045,6836.634,FALSE,1,1.034,104,82
"182631","Bmsy[3]",5272.724,2300.916,2634.009,4650.08,11146.783,FALSE,1,1.062,41,82
"182731","Bmsy[4]",4465.251,2964.057,1713.783,3513.996,12569.459,FALSE,1,1.069,82,82
"182831","Fmsy[1]",0.004,0.005,0,0.002,0.016,FALSE,1,1.003,2008,82
"182931","Fmsy[2]",0.006,0.007,0,0.003,0.026,FALSE,1,1.011,1035,82
"183031","Fmsy[3]",0.007,0.006,0,0.006,0.021,FALSE,1,1.011,259,82
"183131","Fmsy[4]",0.002,0.003,0,0.001,0.01,FALSE,1,1.001,3000,82
"183231","Hmsy[1]",0.004,0.005,0,0.002,0.016,FALSE,1,1.003,2008,82
"183331","Hmsy[2]",0.006,0.007,0,0.003,0.026,FALSE,1,1.011,1035,82
"183431","Hmsy[3]",0.007,0.006,0,0.006,0.021,FALSE,1,1.011,259,82
"183531","Hmsy[4]",0.002,0.003,0,0.001,0.01,FALSE,1,1.001,3000,82
"183631","Stock.Status[1]",0.268,0.125,0.088,0.249,0.542,FALSE,1,1.004,619,82
"183731","Stock.Status[2]",0.367,0.211,0.078,0.33,0.835,FALSE,1,1.012,169,82
"183831","Stock.Status[3]",0.194,0.076,0.075,0.185,0.353,FALSE,1,1.051,44,82
"183931","Stock.Status[4]",0.377,0.183,0.097,0.354,0.757,FALSE,1,1.018,135,82
"184031","Proj1_biomass",3398.709,362.91,2714.644,3389.088,4129.877,FALSE,1,1,2471,82
"184131","Bmsyseo",15751.377,3537.492,10256.235,15329.757,23892.247,FALSE,1,1.019,134,82
"184231","Fmsyseo",0.004,0.003,0,0.003,0.012,FALSE,1,1.002,1925,82
"184331","Fmsyseo2",0.004,0.003,0,0.003,0.012,FALSE,1,1.002,1925,82
"184431","Stock.Status.SEO",0.235,0.057,0.143,0.229,0.359,FALSE,1,1.013,156,82
"185731","deviance",4398.85,26.866,4348.647,4398.419,4452.918,FALSE,1,1,3000,82
"1142","r[1]",0.014,0.015,0,0.01,0.056,FALSE,1,1,3000,83
"270","r[2]",0.018,0.025,0,0.01,0.09,FALSE,1,1.002,3000,83
"332","r[3]",0.007,0.008,0,0.004,0.028,FALSE,1,1,3000,83
"432","r[4]",0.007,0.009,0,0.003,0.03,FALSE,1,1.001,3000,83
"532","K[1]",9777.859,4398.8,5100.441,8524.829,21359.274,FALSE,1,1.011,1725,83
"632","K[2]",6855.271,3818.888,2863.463,5674.1,16823.799,FALSE,1,1.002,3000,83
"732","K[3]",15468.804,4851.282,9519.086,14217.851,28128.762,FALSE,1,1,3000,83
"832","K[4]",11892.904,4631.829,6703.472,10631.065,24150.265,FALSE,1,1.005,1545,83
"932","phi[1]",0.704,0.254,0.243,0.707,1.124,FALSE,1,1,3000,83
"1032","phi[2]",0.641,0.278,0.161,0.637,1.124,FALSE,1,1.002,1027,83
"1143","phi[3]",0.846,0.204,0.411,0.866,1.138,FALSE,1,1,3000,83
"1234","phi[4]",0.799,0.228,0.336,0.826,1.133,FALSE,1,1,3000,83
"1332","bigphi",0.742,0.211,0.303,0.75,1.109,FALSE,1,1,3000,83
"1432","R.hyp",0.023,0.031,0.001,0.013,0.134,FALSE,1,1,3000,83
"1532","Kseo",43994.837,8742.589,29905.788,42903.837,64533.553,FALSE,1,1,3000,83
"1639","sigma",0.048,0.021,0.009,0.049,0.08,FALSE,1,1.001,2508,83
"1732","eta",180.439,293.888,0.655,67.291,1167.92,FALSE,1,1.001,3000,83
"1858","rB1",2.096,4.422,0.014,0.628,14.096,FALSE,1,1.007,3000,83
"1932","rB2",178.344,290.677,0.614,66.672,1149.311,FALSE,1,1.001,3000,83
"2032","pi[1]",0.221,0.078,0.115,0.204,0.419,FALSE,1,1.004,1454,83
"2134","pi[2]",0.155,0.072,0.067,0.135,0.343,FALSE,1,1.003,2171,83
"2232","pi[3]",0.353,0.083,0.212,0.346,0.548,FALSE,1,1.001,3000,83
"2332","pi[4]",0.27,0.081,0.15,0.256,0.473,FALSE,1,1.001,1519,83
"2432","phiTau",1.74,6.937,0.495,1.125,5.545,FALSE,1,1.255,3000,83
"162732","qsCPUE[1]",3.047,0.425,2.308,3.025,3.929,FALSE,1,1,3000,83
"162832","qsCPUE[2]",7.86,1.651,5.076,7.685,11.475,FALSE,1,1.001,3000,83
"162932","qsCPUE[3]",4.207,0.42,3.472,4.184,5.117,FALSE,1,1.002,1419,83
"163032","qsCPUE[4]",3.822,0.446,3.027,3.796,4.778,FALSE,1,1.001,1844,83
"163132","Tau1",0.388,0.148,0.168,0.362,0.754,FALSE,1,1,3000,83
"163232","Tau2",0,0,0,0,0,FALSE,1,NA,1,83
"163332","Tau3",0.18,0.07,0.03,0.184,0.311,FALSE,1,1,3000,83
"182032","MSY[1]",38.812,34.649,0.592,30.484,120.104,FALSE,1,1,3000,83
"182132","MSY[2]",30.674,30.327,0.376,22.377,107.508,FALSE,1,1,3000,83
"182232","MSY[3]",32.134,33.837,0.679,20.165,124.082,FALSE,1,1.001,2863,83
"182332","MSY[4]",23.791,27.918,0.508,13.382,98.238,FALSE,1,1.004,1238,83
"182432","Bmsy[1]",3911.143,1759.52,2040.176,3409.932,8543.71,FALSE,1,1.011,1725,83
"182532","Bmsy[2]",2742.108,1527.555,1145.385,2269.64,6729.519,FALSE,1,1.002,3000,83
"182632","Bmsy[3]",6187.522,1940.513,3807.634,5687.14,11251.505,FALSE,1,1,3000,83
"182732","Bmsy[4]",4757.161,1852.731,2681.389,4252.426,9660.106,FALSE,1,1.005,1545,83
"182832","Fmsy[1]",0.012,0.013,0,0.008,0.047,FALSE,1,1,3000,83
"182932","Fmsy[2]",0.015,0.021,0,0.009,0.076,FALSE,1,1.002,3000,83
"183032","Fmsy[3]",0.006,0.007,0,0.003,0.024,FALSE,1,1,3000,83
"183132","Fmsy[4]",0.006,0.007,0,0.003,0.026,FALSE,1,1.001,3000,83
"183232","Hmsy[1]",0.012,0.013,0,0.008,0.047,FALSE,1,1,3000,83
"183332","Hmsy[2]",0.015,0.021,0,0.009,0.076,FALSE,1,1.002,3000,83
"183432","Hmsy[3]",0.006,0.007,0,0.003,0.024,FALSE,1,1,3000,83
"183532","Hmsy[4]",0.006,0.007,0,0.003,0.026,FALSE,1,1.001,3000,83
"183632","Stock.Status[1]",0.747,0.285,0.28,0.723,1.365,FALSE,1,1,3000,83
"183732","Stock.Status[2]",1.023,0.451,0.313,0.984,2.037,FALSE,1,1.001,1342,83
"183832","Stock.Status[3]",0.797,0.219,0.395,0.79,1.251,FALSE,1,1,3000,83
"183932","Stock.Status[4]",1.013,0.313,0.445,1.009,1.629,FALSE,1,1,3000,83
"184032","Proj1_biomass",13479.663,1371.024,10976.129,13399.1,16355.994,FALSE,1,1,3000,83
"184132","Bmsyseo",17597.935,3497.036,11962.315,17161.535,25813.421,FALSE,1,1,3000,83
"184232","Fmsyseo",0.008,0.007,0.001,0.006,0.025,FALSE,1,1.001,3000,83
"184332","Fmsyseo2",0.008,0.007,0.001,0.006,0.025,FALSE,1,1.001,3000,83
"184432","Stock.Status.SEO",0.809,0.172,0.518,0.792,1.2,FALSE,1,1,3000,83
"185732","deviance",4696.771,27.068,4644.469,4696.188,4752.657,FALSE,1,1,3000,83
"1144","r[1]",0.024,0.025,0,0.017,0.098,FALSE,1,1.001,3000,84
"271","r[2]",0.015,0.019,0,0.01,0.063,FALSE,1,1.019,585,84
"333","r[3]",0.005,0.006,0,0.004,0.02,FALSE,1,1.002,2069,84
"433","r[4]",0.007,0.008,0,0.004,0.029,FALSE,1,1.001,3000,84
"533","K[1]",9203.669,5098.774,3599.805,7782.551,22387.816,FALSE,1,1.003,786,84
"633","K[2]",5949.99,4977.487,1739.948,4165.097,20928.55,FALSE,1,1.007,788,84
"733","K[3]",13581.572,5984.442,7172.214,11848.55,29261.246,FALSE,1,1.01,675,84
"833","K[4]",9905.254,4698.806,4927.018,8548.189,22487.625,FALSE,1,1.002,1917,84
"933","phi[1]",0.572,0.275,0.147,0.538,1.094,FALSE,1,1.001,1149,84
"1033","phi[2]",0.545,0.301,0.091,0.52,1.109,FALSE,1,1.001,1528,84
"1145","phi[3]",0.711,0.246,0.26,0.708,1.124,FALSE,1,1.003,696,84
"1235","phi[4]",0.701,0.255,0.243,0.705,1.129,FALSE,1,1.001,1844,84
"1333","bigphi",0.729,0.213,0.284,0.742,1.096,FALSE,1,1,3000,84
"1433","R.hyp",0.026,0.033,0.001,0.015,0.14,FALSE,1,1,3000,84
"1533","Kseo",38640.485,8424.834,25498.241,37532.903,57693.052,FALSE,1,1.001,3000,84
"1640","sigma",0.042,0.022,0.008,0.041,0.08,FALSE,1,1,3000,84
"1733","eta",156.504,267.073,0.566,56.278,1051.581,FALSE,1,1.001,3000,84
"1859","rB1",1.837,3.462,0.016,0.687,11.514,FALSE,1,1.006,3000,84
"1933","rB2",154.667,264.351,0.508,55.774,1049.278,FALSE,1,1.001,3000,84
"2033","pi[1]",0.238,0.11,0.089,0.213,0.502,FALSE,1,1.002,841,84
"2135","pi[2]",0.151,0.106,0.044,0.115,0.46,FALSE,1,1.002,988,84
"2233","pi[3]",0.352,0.119,0.171,0.331,0.632,FALSE,1,1.005,442,84
"2333","pi[4]",0.259,0.105,0.117,0.236,0.517,FALSE,1,1.001,2241,84
"2433","phiTau",1.706,2.469,0.526,1.17,5.969,FALSE,1,1.023,3000,84
"162733","qsCPUE[1]",2.117,0.286,1.637,2.091,2.764,FALSE,1,1.001,2373,84
"162833","qsCPUE[2]",10.243,2.054,6.832,10.043,14.972,FALSE,1,1,3000,84
"162933","qsCPUE[3]",4.97,0.44,4.165,4.944,5.896,FALSE,1,1,3000,84
"163033","qsCPUE[4]",3.669,0.396,2.905,3.65,4.501,FALSE,1,1,3000,84
"163133","Tau1",0.291,0.106,0.129,0.274,0.539,FALSE,1,1.002,977,84
"163233","Tau2",0,0,0,0,0,FALSE,1,NA,1,84
"163333","Tau3",0.103,0.057,0.016,0.098,0.228,FALSE,1,1,3000,84
"182033","MSY[1]",56.073,37.256,1.397,52.599,144.609,FALSE,1,1.001,2758,84
"182133","MSY[2]",20.507,19.019,0.388,16.368,68.662,FALSE,1,1,3000,84
"182233","MSY[3]",21.967,21.984,0.549,15.094,77.768,FALSE,1,1.001,2158,84
"182333","MSY[4]",19.923,20.328,0.427,13.409,72.409,FALSE,1,1.001,1690,84
"182433","Bmsy[1]",3681.468,2039.51,1439.922,3113.02,8955.126,FALSE,1,1.003,786,84
"182533","Bmsy[2]",2379.996,1990.995,695.979,1666.039,8371.42,FALSE,1,1.007,788,84
"182633","Bmsy[3]",5432.629,2393.777,2868.886,4739.42,11704.499,FALSE,1,1.01,675,84
"182733","Bmsy[4]",3962.102,1879.522,1970.807,3419.276,8995.05,FALSE,1,1.002,1917,84
"182833","Fmsy[1]",0.02,0.021,0,0.014,0.082,FALSE,1,1.001,3000,84
"182933","Fmsy[2]",0.013,0.016,0,0.008,0.053,FALSE,1,1.019,585,84
"183033","Fmsy[3]",0.004,0.005,0,0.003,0.016,FALSE,1,1.002,2069,84
"183133","Fmsy[4]",0.006,0.007,0,0.004,0.025,FALSE,1,1.001,3000,84
"183233","Hmsy[1]",0.02,0.021,0,0.014,0.082,FALSE,1,1.001,3000,84
"183333","Hmsy[2]",0.013,0.016,0,0.008,0.053,FALSE,1,1.019,585,84
"183433","Hmsy[3]",0.004,0.005,0,0.003,0.016,FALSE,1,1.002,2069,84
"183533","Hmsy[4]",0.006,0.007,0,0.004,0.025,FALSE,1,1.001,3000,84
"183633","Stock.Status[1]",0.739,0.381,0.215,0.669,1.668,FALSE,1,1.001,1315,84
"183733","Stock.Status[2]",0.572,0.348,0.1,0.516,1.401,FALSE,1,1.005,499,84
"183833","Stock.Status[3]",0.337,0.121,0.128,0.333,0.574,FALSE,1,1.001,1627,84
"183933","Stock.Status[4]",0.744,0.281,0.269,0.729,1.296,FALSE,1,1.002,1013,84
"184033","Proj1_biomass",6972.928,714.287,5601.665,6953.401,8400.009,FALSE,1,1.002,1140,84
"184133","Bmsyseo",15456.194,3369.933,10199.297,15013.161,23077.221,FALSE,1,1.001,3000,84
"184233","Fmsyseo",0.008,0.005,0.001,0.007,0.021,FALSE,1,1.001,2489,84
"184333","Fmsyseo2",0.008,0.005,0.001,0.007,0.021,FALSE,1,1.001,2489,84
"184433","Stock.Status.SEO",0.481,0.113,0.298,0.47,0.727,FALSE,1,1.001,2366,84
"185733","deviance",4502.711,26.893,4452.898,4502.336,4555.097,FALSE,1,1,3000,84
"1146","r[1]",0.004,0.005,0,0.002,0.018,FALSE,1,1.001,2236,85
"272","r[2]",0.028,0.033,0,0.018,0.137,FALSE,1,1.008,394,85
"334","r[3]",0.004,0.005,0,0.003,0.017,FALSE,1,1.001,3000,85
"434","r[4]",0.003,0.004,0,0.001,0.014,FALSE,1,1,3000,85
"534","K[1]",9284.127,5179.686,4132.974,7606.835,24290.442,FALSE,1,1.038,123,85
"634","K[2]",5447.742,4462.689,1399.718,3949.851,16618.24,FALSE,1,1.036,435,85
"734","K[3]",13184.289,5249.492,6949.603,11764.707,26886.522,FALSE,1,1.008,617,85
"834","K[4]",11918.612,5917.353,5422.52,10236.03,27527.339,FALSE,1,1.001,2993,85
"934","phi[1]",0.686,0.269,0.196,0.697,1.125,FALSE,1,1.009,254,85
"1034","phi[2]",0.522,0.292,0.095,0.498,1.094,FALSE,1,1.012,173,85
"1147","phi[3]",0.743,0.237,0.296,0.748,1.128,FALSE,1,1.003,700,85
"1236","phi[4]",0.68,0.263,0.219,0.675,1.128,FALSE,1,1,2855,85
"1334","bigphi",0.731,0.218,0.282,0.746,1.1,FALSE,1,1,3000,85
"1434","R.hyp",0.024,0.035,0.001,0.01,0.147,FALSE,1,1,3000,85
"1534","Kseo",39834.77,8758.459,26222.51,38794.955,60426.034,FALSE,1,1.004,583,85
"1641","sigma",0.057,0.016,0.025,0.059,0.081,FALSE,1,1.001,1327,85
"1734","eta",119.164,236.969,0.351,35.145,848.075,FALSE,1,1.003,1517,85
"1860","rB1",0.867,1.838,0.009,0.321,5.355,FALSE,1,1.001,3000,85
"1934","rB2",118.297,235.686,0.331,34.708,840.334,FALSE,1,1.003,1512,85
"2034","pi[1]",0.233,0.106,0.099,0.204,0.52,FALSE,1,1.03,122,85
"2136","pi[2]",0.135,0.093,0.036,0.106,0.379,FALSE,1,1.02,247,85
"2234","pi[3]",0.334,0.109,0.17,0.318,0.578,FALSE,1,1.008,602,85
"2334","pi[4]",0.298,0.115,0.133,0.275,0.56,FALSE,1,1,3000,85
"2434","phiTau",1.633,2.006,0.513,1.156,5.741,FALSE,1,1.01,3000,85
"162734","qsCPUE[1]",2.702,0.367,2.056,2.679,3.488,FALSE,1,1.001,1582,85
"162834","qsCPUE[2]",8.402,1.815,5.419,8.199,12.454,FALSE,1,1.001,1659,85
"162934","qsCPUE[3]",5.109,0.464,4.26,5.094,6.082,FALSE,1,1,3000,85
"163034","qsCPUE[4]",3.714,0.433,2.948,3.691,4.609,FALSE,1,1,3000,85
"163134","Tau1",0.419,0.133,0.217,0.396,0.749,FALSE,1,1,3000,85
"163234","Tau2",0,0,0,0,0,FALSE,1,NA,1,85
"163334","Tau3",0.134,0.062,0.022,0.136,0.254,FALSE,1,1,3000,85
"182034","MSY[1]",10.743,12.524,0.314,5.996,46.228,FALSE,1,1.002,3000,85
"182134","MSY[2]",32.077,24.272,0.507,29.531,86.704,FALSE,1,1.001,2913,85
"182234","MSY[3]",17.646,18.828,0.51,10.985,66.449,FALSE,1,1.001,3000,85
"182334","MSY[4]",10.145,12.388,0.379,5.089,43.807,FALSE,1,1,3000,85
"182434","Bmsy[1]",3713.651,2071.874,1653.189,3042.734,9716.177,FALSE,1,1.038,123,85
"182534","Bmsy[2]",2179.097,1785.076,559.887,1579.941,6647.296,FALSE,1,1.036,435,85
"182634","Bmsy[3]",5273.715,2099.797,2779.841,4705.883,10754.609,FALSE,1,1.008,617,85
"182734","Bmsy[4]",4767.445,2366.941,2169.008,4094.412,11010.936,FALSE,1,1.001,2993,85
"182834","Fmsy[1]",0.003,0.004,0,0.002,0.016,FALSE,1,1.001,2236,85
"182934","Fmsy[2]",0.024,0.028,0,0.015,0.115,FALSE,1,1.008,394,85
"183034","Fmsy[3]",0.004,0.004,0,0.002,0.015,FALSE,1,1.001,3000,85
"183134","Fmsy[4]",0.002,0.003,0,0.001,0.011,FALSE,1,1,3000,85
"183234","Hmsy[1]",0.003,0.004,0,0.002,0.016,FALSE,1,1.001,2236,85
"183334","Hmsy[2]",0.024,0.028,0,0.015,0.115,FALSE,1,1.008,394,85
"183434","Hmsy[3]",0.004,0.004,0,0.002,0.015,FALSE,1,1.001,3000,85
"183534","Hmsy[4]",0.002,0.003,0,0.001,0.011,FALSE,1,1,3000,85
"183634","Stock.Status[1]",0.327,0.143,0.097,0.315,0.638,FALSE,1,1.007,264,85
"183734","Stock.Status[2]",0.623,0.427,0.112,0.516,1.777,FALSE,1,1.011,207,85
"183834","Stock.Status[3]",0.269,0.093,0.111,0.262,0.466,FALSE,1,1.002,1453,85
"183934","Stock.Status[4]",0.474,0.194,0.163,0.461,0.89,FALSE,1,1,3000,85
"184034","Proj1_biomass",4872.146,541.697,3882.721,4847.525,5965.38,FALSE,1,1,3000,85
"184134","Bmsyseo",15933.908,3503.384,10489.004,15517.982,24170.414,FALSE,1,1.004,583,85
"184234","Fmsyseo",0.005,0.003,0.001,0.004,0.012,FALSE,1,1,3000,85
