"","Seconds","DIVE_NO","ROV_X","ROV_Y","Family"
"7554",30319,4,528025.4,6187106.77,"Good"
"7555",30320,4,528025.4,6187106.77,"Good"
"7556",30321,4,528025.4,6187106.77,"Good"
"7557",30322,4,528025.4,6187106.77,"Good"
"7558",30323,4,528025.4,6187106.77,"Good"
"7559",30324,4,528025.4,6187106.77,"Good"
"7560",30325,4,528025.4,6187106.77,"Good"
"7561",30326,4,528025.4,6187106.77,"Good"
"7562",30327,4,528025.4,6187106.77,"Good"
"7563",30328,4,528025.4,6187106.77,"Good"
"7564",30329,4,528027.49,6187106.49,"Good"
"7565",30330,4,528027.49,6187106.49,"Good"
"7566",30331,4,528027.49,6187106.49,"Good"
"7567",30332,4,528027.49,6187106.49,"Good"
"7568",30333,4,528027.49,6187106.49,"Good"
"7569",30334,4,528027.49,6187106.49,"Good"
"7570",30335,4,528027.49,6187106.49,"Good"
"7571",30336,4,528027.49,6187106.49,"Good"
"7572",30337,4,528027.49,6187106.49,"Good"
"7573",30338,4,528027.49,6187106.49,"Good"
"7574",30339,4,528027.49,6187106.49,"Good"
"7575",30340,4,528027.49,6187106.49,"Good"
"7576",30341,4,528027.49,6187106.49,"Good"
"7577",30342,4,528027.49,6187106.49,"Good"
"7578",30343,4,528027.49,6187106.49,"Good"
"7579",30344,4,528027.49,6187106.49,"Good"
"7580",30345,4,528027.49,6187106.49,"Good"
"7581",30346,4,528027.49,6187106.49,"Good"
"7582",30347,4,528027.49,6187106.49,"Good"
"7583",30348,4,528025.73,6187102.87,"Good"
"7584",30349,4,528025.73,6187102.87,"Good"
"7585",30350,4,528025.73,6187102.87,"Good"
"7586",30351,4,528025.73,6187102.87,"Good"
"7587",30352,4,528025.73,6187102.87,"Good"
"7588",30353,4,528025.73,6187102.87,"Good"
"7589",30354,4,528025.73,6187102.87,"Good"
"7590",30355,4,528026.13,6187104.63,"Good"
"7591",30356,4,528026.13,6187104.63,"Good"
"7592",30357,4,528026.13,6187104.63,"Good"
"7593",30358,4,528025.77,6187103.43,"Good"
"7594",30359,4,528025.77,6187103.43,"Good"
"7595",30360,4,528025.77,6187103.43,"Good"
"7596",30361,4,528026.28,6187101.98,"Good"
"7597",30362,4,528026.28,6187101.98,"Good"
"7598",30363,4,528026.28,6187101.98,"Good"
"7599",30364,4,528026.28,6187101.98,"Good"
"7600",30365,4,528026.28,6187101.98,"Good"
"7601",30366,4,528026.28,6187101.98,"Good"
"7602",30367,4,528026.28,6187101.98,"Good"
"7603",30368,4,528026.28,6187101.98,"Good"
"7604",30369,4,528025.55,6187099,"Good"
"7605",30370,4,528025.55,6187099,"Good"
"7606",30371,4,528025.55,6187099,"Good"
"7607",30372,4,528025.06,6187098.4,"Good"
"7608",30373,4,528025.06,6187098.4,"Good"
"7609",30374,4,528025.06,6187098.4,"Good"
"7610",30375,4,528025.06,6187098.4,"Good"
"7611",30376,4,528025.06,6187098.4,"Good"
"7612",30377,4,528025.06,6187098.4,"Good"
"7613",30378,4,528025.06,6187098.4,"Good"
"7614",30379,4,528025.06,6187098.4,"Good"
"7615",30380,4,528025.06,6187098.4,"Good"
"7616",30381,4,528025.06,6187098.4,"Good"
"7617",30382,4,528025.06,6187098.4,"Good"
"7618",30383,4,528025.06,6187098.4,"Good"
"7619",30384,4,528024.54,6187096.65,"Good"
"7620",30385,4,528024.54,6187096.65,"Good"
"7621",30386,4,528024.54,6187096.65,"Good"
"7622",30387,4,528023.51,6187096.49,"Good"
"7623",30388,4,528023.51,6187096.49,"Good"
"7624",30389,4,528023.51,6187096.49,"Good"
"7625",30390,4,528024.5,6187096.49,"Good"
"7626",30391,4,528024.5,6187096.49,"Good"
"7627",30392,4,528024.5,6187096.49,"Good"
"7628",30393,4,528023.82,6187094.9,"Good"
"7629",30394,4,528023.82,6187094.9,"Good"
"7630",30395,4,528023.82,6187094.9,"Good"
"7631",30396,4,528023.82,6187094.9,"Good"
"7632",30397,4,528023.82,6187094.9,"Good"
"7633",30398,4,528023.82,6187094.9,"Good"
"7634",30399,4,528023.82,6187094.9,"Good"
"7635",30400,4,528023.82,6187094.9,"Good"
"7636",30401,4,528023.22,6187092.1,"Good"
"7637",30402,4,528023.22,6187092.1,"Good"
"7638",30403,4,528023.22,6187092.1,"Good"
"7639",30404,4,528023.22,6187092.1,"Good"
"7640",30405,4,528023.22,6187092.1,"Good"
"7641",30406,4,528023.22,6187092.1,"Good"
"7642",30407,4,528023.22,6187092.1,"Good"
"7643",30408,4,528023.18,6187088.46,"Good"
"7644",30409,4,528023.18,6187088.46,"Good"
"7645",30410,4,528023.18,6187088.46,"Good"
"7646",30411,4,528022.32,6187086.74,"Good"
"7647",30412,4,528022.32,6187086.74,"Good"
"7648",30413,4,528022.32,6187086.74,"Good"
"7649",30414,4,528022.05,6187085.3,"Good"
"7650",30415,4,528022.05,6187085.3,"Good"
"7651",30416,4,528022.05,6187085.3,"Good"
"7652",30417,4,528021.74,6187084.21,"Good"
"7653",30418,4,528021.74,6187084.21,"Good"
"7654",30419,4,528021.74,6187084.21,"Good"
"7655",30420,4,528020.75,6187082.39,"Good"
"7656",30421,4,528020.75,6187082.39,"Good"
"7657",30422,4,528020.75,6187082.39,"Good"
"7658",30423,4,528020.75,6187082.39,"Good"
"7659",30424,4,528020.84,6187081.39,"Good"
"7660",30425,4,528020.84,6187081.39,"Good"
"7661",30426,4,528020.84,6187081.39,"Good"
"7662",30427,4,528019.51,6187079.44,"Good"
"7663",30428,4,528019.51,6187079.44,"Good"
"7664",30429,4,528019.51,6187079.44,"Good"
"7665",30430,4,528019.51,6187079.44,"Good"
"7666",30431,4,528019.51,6187079.44,"Good"
"7667",30432,4,528019.51,6187079.44,"Good"
"7668",30433,4,528018.16,6187076.29,"Good"
"7669",30434,4,528018.16,6187076.29,"Good"
"7670",30435,4,528018.16,6187076.29,"Good"
"7671",30436,4,528019.38,6187076.06,"Good"
"7672",30437,4,528019.38,6187076.06,"Good"
"7673",30438,4,528019.38,6187076.06,"Good"
"7674",30439,4,528017.11,6187074.9,"Good"
"7675",30440,4,528017.11,6187074.9,"Good"
"7676",30441,4,528017.11,6187074.9,"Good"
"7677",30442,4,528017.11,6187074.9,"Good"
"7678",30443,4,528017.11,6187074.9,"Good"
"7679",30444,4,528017.11,6187074.9,"Good"
"7680",30445,4,528017.11,6187074.9,"Good"
"7681",30446,4,528017.11,6187074.9,"Good"
"7682",30447,4,528017.11,6187074.9,"Good"
"7683",30448,4,528017.11,6187074.9,"Good"
"7684",30449,4,528017.11,6187074.9,"Good"
"7685",30450,4,528017.11,6187074.9,"Good"
"7686",30451,4,528017.11,6187074.9,"Good"
"7687",30452,4,528015.91,6187072.71,"Good"
"7688",30453,4,528015.91,6187072.71,"Good"
"7689",30454,4,528015.91,6187072.71,"Good"
"7690",30455,4,528017.25,6187072.39,"Good"
"7691",30456,4,528017.25,6187072.39,"Good"
"7692",30457,4,528017.25,6187072.39,"Good"
"7693",30458,4,528015.52,6187071.22,"Good"
"7694",30459,4,528015.52,6187071.22,"Good"
"7695",30460,4,528015.52,6187071.22,"Good"
"7696",30461,4,528015.94,6187069.81,"Good"
"7697",30462,4,528015.94,6187069.81,"Good"
"7698",30463,4,528015.94,6187069.81,"Good"
"7699",30464,4,528014.45,6187067.59,"Good"
"7700",30465,4,528014.45,6187067.59,"Good"
"7701",30466,4,528014.45,6187067.59,"Good"
"7702",30467,4,528014.21,6187066.71,"Good"
"7703",30468,4,528014.21,6187066.71,"Good"
"7704",30469,4,528014.21,6187066.71,"Good"
"7705",30470,4,528012.61,6187064.01,"Good"
"7706",30471,4,528012.61,6187064.01,"Good"
"7707",30472,4,528012.61,6187064.01,"Good"
"7708",30473,4,528012.61,6187064.01,"Good"
"7709",30474,4,528012.61,6187064.01,"Good"
"7710",30475,4,528012.61,6187064.01,"Good"
"7711",30476,4,528012.61,6187064.01,"Good"
"7712",30477,4,528012.61,6187064.01,"Good"
"7713",30478,4,528012.61,6187064.01,"Good"
"7714",30479,4,528012.61,6187064.01,"Good"
"7715",30480,4,528012.61,6187064.01,"Good"
"7716",30481,4,528012.61,6187064.01,"Good"
"7717",30482,4,528012.61,6187064.01,"Good"
"7718",30483,4,528008.75,6187060.9,"Good"
"7719",30484,4,528008.75,6187060.9,"Good"
"7720",30485,4,528008.75,6187060.9,"Good"
"7721",30486,4,528007.32,6187059.34,"Good"
"7722",30487,4,528007.32,6187059.34,"Good"
"7723",30488,4,528007.32,6187059.34,"Good"
"7724",30489,4,528006.63,6187057.79,"Good"
"7725",30490,4,528006.63,6187057.79,"Good"
"7726",30491,4,528006.63,6187057.79,"Good"
"7727",30492,4,528005.59,6187056.96,"Good"
"7728",30493,4,528005.59,6187056.96,"Good"
"7729",30494,4,528005.59,6187056.96,"Good"
"7730",30495,4,528004.88,6187057.93,"Good"
"7731",30496,4,528004.88,6187057.93,"Good"
"7732",30497,4,528004.88,6187057.93,"Good"
"7733",30498,4,528005.23,6187057.96,"Good"
"7734",30499,4,528005.23,6187057.96,"Good"
"7735",30500,4,528005.23,6187057.96,"Good"
"7736",30501,4,528003.67,6187056.33,"Good"
"7737",30502,4,528003.67,6187056.33,"Good"
"7738",30503,4,528003.67,6187056.33,"Good"
"7739",30504,4,528003.67,6187056.33,"Good"
"7740",30505,4,528003.67,6187056.33,"Good"
"7741",30506,4,528003.67,6187056.33,"Good"
"7742",30507,4,528003.67,6187056.33,"Good"
"7743",30508,4,528003.67,6187056.33,"Good"
"7744",30509,4,528003.67,6187056.33,"Good"
"7745",30510,4,528003.67,6187056.33,"Good"
"7746",30511,4,528003.67,6187056.33,"Good"
"7747",30512,4,528003.67,6187056.33,"Good"
"7748",30513,4,528003.67,6187056.33,"Good"
"7749",30514,4,528000.51,6187053.76,"Good"
"7750",30515,4,528000.51,6187053.76,"Good"
"7751",30516,4,528000.51,6187053.76,"Good"
"7752",30517,4,527998.98,6187053.71,"Good"
"7753",30518,4,527998.98,6187053.71,"Good"
"7754",30519,4,527998.98,6187053.71,"Good"
"7755",30520,4,527998.94,6187053.57,"Good"
"7756",30521,4,527998.94,6187053.57,"Good"
"7757",30522,4,527998.94,6187053.57,"Good"
"7758",30523,4,527998.69,6187054.88,"Good"
"7759",30524,4,527998.69,6187054.88,"Good"
"7760",30525,4,527998.69,6187054.88,"Good"
"7761",30526,4,527997.09,6187052.62,"Good"
"7762",30527,4,527997.09,6187052.62,"Good"
"7763",30528,4,527997.09,6187052.62,"Good"
"7764",30529,4,527997.09,6187052.62,"Good"
"7765",30530,4,527997.09,6187052.62,"Good"
"7766",30531,4,527997.09,6187052.62,"Good"
"7767",30532,4,527997.09,6187052.62,"Good"
"7768",30533,4,527997.09,6187052.62,"Good"
"7769",30534,4,527997.09,6187052.62,"Good"
"7770",30535,4,527994.05,6187050.28,"Good"
"7771",30536,4,527994.05,6187050.28,"Good"
"7772",30537,4,527994.05,6187050.28,"Good"
"7773",30538,4,527994.05,6187050.28,"Good"
"7774",30539,4,527994.05,6187050.28,"Good"
"7775",30540,4,527992.29,6187048.08,"Good"
"7776",30541,4,527992.29,6187048.08,"Good"
"7777",30542,4,527992.29,6187048.08,"Good"
"7778",30543,4,527992.29,6187048.08,"Good"
"7779",30544,4,527992.29,6187048.08,"Good"
"7780",30545,4,527992.29,6187048.08,"Good"
"7781",30546,4,527992.29,6187048.08,"Good"
"7782",30547,4,527992.29,6187048.08,"Good"
"7783",30548,4,527987.96,6187043.73,"Good"
"7784",30549,4,527987.96,6187043.73,"Good"
"7785",30550,4,527987.96,6187043.73,"Good"
"7786",30551,4,527987.96,6187043.73,"Good"
"7787",30552,4,527987.96,6187043.73,"Good"
"7788",30553,4,527986.91,6187040.82,"Good"
"7789",30554,4,527986.91,6187040.82,"Good"
"7790",30555,4,527986.91,6187040.82,"Good"
"7791",30556,4,527986.99,6187039.2,"Good"
"7792",30557,4,527986.99,6187039.2,"Good"
"7793",30558,4,527986.99,6187039.2,"Good"
"7794",30559,4,527986.99,6187039.2,"Good"
"7795",30560,4,527986.99,6187039.2,"Good"
"7796",30561,4,527986.99,6187039.2,"Good"
"7797",30562,4,527986.99,6187039.2,"Good"
"7798",30563,4,527986.99,6187039.2,"Good"
"7799",30564,4,527987.61,6187035.59,"Good"
"7800",30565,4,527987.61,6187035.59,"Good"
"7801",30566,4,527987.61,6187035.59,"Good"
"7802",30567,4,527988.09,6187033.76,"Good"
"7803",30568,4,527988.09,6187033.76,"Good"
"7804",30569,4,527988.09,6187033.76,"Good"
"7805",30570,4,527988.09,6187033.76,"Good"
"7806",30571,4,527988.09,6187033.76,"Good"
"7807",30572,4,527988.09,6187033.76,"Good"
"7808",30573,4,527988.09,6187033.76,"Good"
"7809",30574,4,527988.09,6187033.76,"Good"
"7810",30575,4,527989.82,6187030.34,"Good"
"7811",30576,4,527989.82,6187030.34,"Good"
"7812",30577,4,527989.82,6187030.34,"Good"
"7813",30578,4,527989.82,6187030.34,"Good"
"7814",30579,4,527989.82,6187030.34,"Good"
"7815",30580,4,527989.82,6187030.34,"Good"
"7816",30581,4,527989.82,6187030.34,"Good"
"7817",30582,4,527989.82,6187030.34,"Good"
"7818",30583,4,527989.82,6187030.34,"Good"
"7819",30584,4,527989.82,6187030.34,"Good"
"7820",30585,4,527989.82,6187030.34,"Good"
"7821",30586,4,527989.82,6187030.34,"Good"
"7822",30587,4,527989.22,6187023.54,"Good"
"7823",30588,4,527989.22,6187023.54,"Good"
"7824",30589,4,527989.22,6187023.54,"Good"
"7825",30590,4,527989.22,6187023.54,"Good"
"7826",30591,4,527989.19,6187022.1,"Good"
"7827",30592,4,527989.19,6187022.1,"Good"
"7828",30593,4,527989.19,6187022.1,"Good"
"7829",30594,4,527989.12,6187020.1,"Good"
"7830",30595,4,527989.12,6187020.1,"Good"
"7831",30596,4,527989.12,6187020.1,"Good"
"7832",30597,4,527989.44,6187020.14,"Good"
"7833",30598,4,527989.44,6187020.14,"Good"
"7834",30599,4,527989.44,6187020.14,"Good"
"7835",30600,4,527989.44,6187020.14,"Good"
"7836",30601,4,527989.44,6187020.14,"Good"
"7837",30602,4,527989.44,6187020.14,"Good"
"7838",30603,4,527989.44,6187020.14,"Good"
"7839",30604,4,527989.44,6187020.14,"Good"
"7840",30605,4,527989.44,6187020.14,"Good"
"7841",30606,4,527989.44,6187020.14,"Good"
"7842",30607,4,527989.44,6187020.14,"Good"
"7843",30608,4,527989.44,6187020.14,"Good"
"7844",30609,4,527989.44,6187020.14,"Good"
"7845",30610,4,527989.44,6187020.14,"Good"
"7846",30611,4,527989.44,6187020.14,"Good"
"7847",30612,4,527989.44,6187020.14,"Good"
"7848",30613,4,527989.44,6187020.14,"Good"
"7849",30614,4,527989.27,6187012.51,"Good"
"7850",30615,4,527989.27,6187012.51,"Good"
"7851",30616,4,527989.27,6187012.51,"Good"
"7852",30617,4,527988.77,6187010.78,"Good"
"7853",30618,4,527988.77,6187010.78,"Good"
"7854",30619,4,527988.77,6187010.78,"Good"
"7855",30620,4,527989.02,6187010.3,"Good"
"7856",30621,4,527989.02,6187010.3,"Good"
"7857",30622,4,527989.02,6187010.3,"Good"
"7858",30623,4,527988.64,6187009.01,"Good"
"7859",30624,4,527988.64,6187009.01,"Good"
"7860",30625,4,527988.64,6187009.01,"Good"
"7861",30626,4,527988.64,6187009.01,"Good"
"7862",30627,4,527988.64,6187009.01,"Good"
"7863",30628,4,527989.11,6187009.38,"Good"
"7864",30629,4,527989.11,6187009.38,"Good"
"7865",30630,4,527989.11,6187009.38,"Good"
"7866",30631,4,527989.11,6187009.38,"Good"
"7867",30632,4,527989.11,6187009.38,"Good"
"7868",30633,4,527989.11,6187009.38,"Good"
"7869",30634,4,527989.11,6187009.38,"Bad"
"7870",30635,4,527989.11,6187009.38,"Bad"
"7871",30636,4,527989.11,6187009.38,"Bad"
"7872",30637,4,527989.11,6187009.38,"Bad"
"7873",30638,4,527989.11,6187009.38,"Bad"
"7874",30639,4,527989.11,6187009.38,"Bad"
"7875",30640,4,527989.11,6187009.38,"Bad"
"7876",30641,4,527989.11,6187009.38,"Bad"
"7877",30642,4,527989.11,6187009.38,"Bad"
"7878",30643,4,527989.11,6187009.38,"Bad"
"7879",30644,4,527989.11,6187009.38,"Bad"
"7880",30645,4,527989.11,6187009.38,"Bad"
"7881",30646,4,527989.11,6187009.38,"Bad"
"7882",30647,4,527989.11,6187009.38,"Bad"
"7883",30648,4,527989.05,6187002.76,"Bad"
"7884",30649,4,527989.05,6187002.76,"Bad"
"7885",30650,4,527989.05,6187002.76,"Bad"
"7886",30651,4,527989.52,6187002.83,"Bad"
"7887",30652,4,527989.52,6187002.83,"Good"
"7888",30653,4,527989.52,6187002.83,"Good"
"7889",30654,4,527989.55,6187003.25,"Good"
"7890",30655,4,527989.55,6187003.25,"Good"
"7891",30656,4,527989.55,6187003.25,"Good"
"7892",30657,4,527989.59,6187002.57,"Good"
"7893",30658,4,527989.59,6187002.57,"Good"
"7894",30659,4,527989.59,6187002.57,"Good"
"7895",30660,4,527989,6187002.21,"Good"
"7896",30661,4,527989,6187002.21,"Good"
"7897",30662,4,527989,6187002.21,"Good"
"7898",30663,4,527989.43,6187002.22,"Good"
"7899",30664,4,527989.43,6187002.22,"Good"
"7900",30665,4,527989.43,6187002.22,"Good"
"7901",30666,4,527989.43,6187002.22,"Good"
"7902",30667,4,527989.43,6187002.22,"Good"
"7903",30668,4,527989.43,6187002.22,"Good"
"7904",30669,4,527989.43,6187002.22,"Good"
"7905",30670,4,527989.43,6187002.22,"Good"
"7906",30671,4,527989.43,6187002.22,"Good"
"7907",30672,4,527989.43,6187002.22,"Good"
"7908",30673,4,527989.43,6187002.22,"Good"
"7909",30674,4,527989.43,6187002.22,"Good"
"7910",30675,4,527989.43,6187002.22,"Good"
"7911",30676,4,527990.74,6186999.79,"Good"
"7912",30677,4,527990.74,6186999.79,"Good"
"7913",30678,4,527990.74,6186999.79,"Good"
"7914",30679,4,527989.92,6186997.99,"Good"
"7915",30680,4,527989.92,6186997.99,"Good"
"7916",30681,4,527989.92,6186997.99,"Good"
"7917",30682,4,527990.61,6186998.39,"Good"
"7918",30683,4,527990.61,6186998.39,"Good"
"7919",30684,4,527990.61,6186998.39,"Good"
"7920",30685,4,527989.95,6186996.14,"Good"
"7921",30686,4,527989.95,6186996.14,"Good"
"7922",30687,4,527989.95,6186996.14,"Good"
"7923",30688,4,527990.79,6186996.38,"Good"
"7924",30689,4,527990.79,6186996.38,"Good"
"7925",30690,4,527990.79,6186996.38,"Good"
"7926",30691,4,527990.13,6186994.71,"Good"
"7927",30692,4,527990.13,6186994.71,"Good"
"7928",30693,4,527990.13,6186994.71,"Good"
"7929",30694,4,527991.38,6186994.81,"Good"
"7930",30695,4,527991.38,6186994.81,"Good"
"7931",30696,4,527991.38,6186994.81,"Good"
"7932",30697,4,527991.14,6186993.51,"Good"
"7933",30698,4,527991.14,6186993.51,"Good"
"7934",30699,4,527991.14,6186993.51,"Good"
"7935",30700,4,527991.14,6186993.51,"Good"
"7936",30701,4,527991.14,6186993.51,"Good"
"7937",30702,4,527991.14,6186993.51,"Good"
"7938",30703,4,527991.14,6186993.51,"Good"
"7939",30704,4,527991.14,6186993.51,"Good"
"7940",30705,4,527991.14,6186993.51,"Good"
"7941",30706,4,527991.14,6186993.51,"Good"
"7942",30707,4,527991.14,6186993.51,"Good"
"7943",30708,4,527991.14,6186993.51,"Good"
"7944",30709,4,527991.48,6186989.42,"Good"
"7945",30710,4,527991.48,6186989.42,"Good"
"7946",30711,4,527991.48,6186989.42,"Good"
"7947",30712,4,527991.48,6186989.42,"Good"
"7948",30713,4,527991.48,6186989.42,"Good"
"7949",30714,4,527991.48,6186989.42,"Good"
"7950",30715,4,527991.48,6186989.42,"Good"
"7951",30716,4,527991.48,6186989.42,"Good"
"7952",30717,4,527990.67,6186982.49,"Good"
"7953",30718,4,527990.67,6186982.49,"Good"
"7954",30719,4,527990.67,6186982.49,"Good"
"7955",30720,4,527990.67,6186982.49,"Good"
"7956",30721,4,527990.67,6186982.49,"Good"
"7957",30722,4,527990.67,6186982.49,"Good"
"7958",30723,4,527990.67,6186982.49,"Good"
"7959",30724,4,527990.67,6186982.49,"Good"
"7960",30725,4,527991.16,6186977.14,"Good"
"7961",30726,4,527991.16,6186977.14,"Good"
"7962",30727,4,527991.16,6186977.14,"Good"
"7963",30728,4,527992.01,6186976.08,"Good"
"7964",30729,4,527992.01,6186976.08,"Good"
"7965",30730,4,527992.01,6186976.08,"Good"
"7966",30731,4,527990.98,6186973.12,"Good"
"7967",30732,4,527990.98,6186973.12,"Good"
"7968",30733,4,527990.98,6186973.12,"Good"
"7969",30734,4,527992.21,6186972.18,"Good"
"7970",30735,4,527992.21,6186972.18,"Good"
"7971",30736,4,527992.21,6186972.18,"Good"
"7972",30737,4,527991.19,6186970.28,"Good"
"7973",30738,4,527991.19,6186970.28,"Good"
"7974",30739,4,527991.19,6186970.28,"Good"
"7975",30740,4,527991.19,6186970.28,"Good"
"7976",30741,4,527991.19,6186970.28,"Good"
"7977",30742,4,527991.19,6186970.28,"Good"
"7978",30743,4,527990.92,6186967.58,"Good"
"7979",30744,4,527990.92,6186967.58,"Good"
"7980",30745,4,527990.92,6186967.58,"Good"
"7981",30746,4,527991.86,6186966.31,"Good"
"7982",30747,4,527991.86,6186966.31,"Good"
"7983",30748,4,527991.86,6186966.31,"Good"
"7984",30749,4,527991.94,6186964.6,"Good"
"7985",30750,4,527991.94,6186964.6,"Good"
"7986",30751,4,527991.94,6186964.6,"Good"
"7987",30752,4,527991.17,6186962.99,"Good"
"7988",30753,4,527991.17,6186962.99,"Good"
"7989",30754,4,527991.17,6186962.99,"Good"
"7990",30755,4,527992.42,6186962,"Good"
"7991",30756,4,527992.42,6186962,"Good"
"7992",30757,4,527992.42,6186962,"Good"
"7993",30758,4,527991.57,6186960.36,"Good"
"7994",30759,4,527991.57,6186960.36,"Good"
"7995",30760,4,527991.57,6186960.36,"Good"
"7996",30761,4,527992.4,6186959.48,"Good"
"7997",30762,4,527992.4,6186959.48,"Good"
"7998",30763,4,527992.4,6186959.48,"Good"
"7999",30764,4,527992.4,6186959.48,"Good"
"8000",30765,4,527992.4,6186959.48,"Good"
"8001",30766,4,527992.92,6186958.46,"Good"
"8002",30767,4,527992.92,6186958.46,"Good"
"8003",30768,4,527992.92,6186958.46,"Good"
"8004",30769,4,527992.92,6186958.46,"Good"
"8005",30770,4,527992.92,6186958.46,"Good"
"8006",30771,4,527992.92,6186958.46,"Good"
"8007",30772,4,527992.92,6186958.46,"Good"
"8008",30773,4,527992.92,6186958.46,"Good"
"8009",30774,4,527994.75,6186954.9,"Good"
"8010",30775,4,527994.75,6186954.9,"Good"
"8011",30776,4,527994.75,6186954.9,"Good"
"8012",30777,4,527993.19,6186955.01,"Good"
"8013",30778,4,527993.19,6186955.01,"Good"
"8014",30779,4,527993.19,6186955.01,"Good"
"8015",30780,4,527995.72,6186954.34,"Good"
"8016",30781,4,527995.72,6186954.34,"Good"
"8017",30782,4,527995.72,6186954.34,"Good"
"8018",30783,4,527994.13,6186951.76,"Good"
"8019",30784,4,527994.13,6186951.76,"Good"
"8020",30785,4,527994.13,6186951.76,"Good"
"8021",30786,4,527995.75,6186950.77,"Good"
"8022",30787,4,527995.75,6186950.77,"Good"
"8023",30788,4,527995.75,6186950.77,"Good"
"8024",30789,4,527994.85,6186948.31,"Good"
"8025",30790,4,527994.85,6186948.31,"Good"
"8026",30791,4,527994.85,6186948.31,"Good"
"8027",30792,4,527994.85,6186948.31,"Good"
"8028",30793,4,527994.85,6186948.31,"Good"
"8029",30794,4,527994.85,6186948.31,"Good"
"8030",30795,4,527994.85,6186948.31,"Good"
"8031",30796,4,527994.85,6186948.31,"Good"
"8032",30797,4,527995.95,6186945.41,"Good"
"8033",30798,4,527995.95,6186945.41,"Good"
"8034",30799,4,527995.95,6186945.41,"Good"
"8035",30800,4,527995.95,6186945.41,"Good"
"8036",30801,4,527995.95,6186945.41,"Good"
"8037",30802,4,527995.16,6186943.39,"Good"
"8038",30803,4,527995.16,6186943.39,"Good"
"8039",30804,4,527995.16,6186943.39,"Good"
"8040",30805,4,527996.52,6186943.9,"Good"
"8041",30806,4,527996.52,6186943.9,"Good"
"8042",30807,4,527996.52,6186943.9,"Good"
"8043",30808,4,527995.44,6186941.99,"Good"
"8044",30809,4,527995.44,6186941.99,"Good"
"8045",30810,4,527995.44,6186941.99,"Good"
"8046",30811,4,527996.53,6186942.54,"Good"
